,T,P,G
13609,647.7120481927711,437751347.9308117,-249355.84099208555
13610,647.7120481927711,441767409.73059165,-245031.8005359029
13611,647.7120481927711,445783471.53037155,-240714.2579697863
13612,647.7120481927711,449799533.3301515,-236403.14874812367
13613,647.7120481927711,453815595.1299314,-232098.4095623465
13614,647.7120481927711,457831656.9297113,-227799.97830585876
13615,647.7120481927711,461847718.72949123,-223507.79404031177
13616,647.7120481927711,465863780.5292711,-219221.79696307066
13617,647.7120481927711,469879842.3290511,-214941.9283758882
13618,647.7120481927711,473895904.12883097,-210668.1306547472
13619,647.7120481927711,477911965.92861086,-206400.3472207269
13620,647.7120481927711,481928027.7283908,-202138.5225119459
13621,647.7120481927711,485944089.5281707,-197882.60195648842
13622,647.7120481927711,489960151.32795066,-193632.5319462746
13623,647.7120481927711,493976213.12773055,-189388.25981183004
13624,647.7120481927711,497992274.92751044,-185149.7337979433
13625,647.7120481927711,502008336.7272904,-180916.90304013435
13626,647.7120481927711,506024398.5270703,-176689.71754191982
13627,647.7120481927711,510040460.32685024,-172468.12815286475
13628,647.7120481927711,514056522.1266301,-168252.0865473342
13629,647.7120481927711,518072583.92641,-164041.54520396734
13630,647.7120481927711,522088645.72619,-159836.45738581594
13631,647.7120481927711,526104707.52596986,-155636.7771211313
13632,647.7120481927711,530120769.3257498,-151442.45918476259
13633,647.7120481927711,534136831.1255297,-147253.45908017966
13634,647.7120481927711,538152892.9253097,-143069.73302200533
13635,647.7120481927711,542168954.7250896,-138891.23791917635
13636,647.7120481927711,546185016.5248694,-134717.93135857227
13637,647.7120481927711,550201078.3246493,-130549.77158916366
13638,647.7120481927711,554217140.1244292,-126386.71750667914
13639,647.7120481927711,558233201.9242092,-122228.7286386948
13640,647.7120481927711,562249263.7239891,-118075.76513022563
13641,647.7120481927711,566265325.523769,-113927.78772969029
13642,647.7120481927711,570281387.3235489,-109784.75777536862
13643,647.7120481927711,574297449.1233288,-105646.63718219657
13644,647.7120481927711,578313510.9231088,-101513.38842898283
13645,647.7120481927711,582329572.7228887,-97384.97454599473
13646,647.7120481927711,586345634.5226686,-93261.35910290398
13647,647.7120481927711,590361696.3224485,-89142.50619708159
13648,647.7120481927711,594377758.1222284,-85028.38044221801
13649,647.7120481927711,598393819.9220084,-80918.94695729064
13650,647.7120481927711,602409881.7217883,-76814.17135579915
13651,647.7120481927711,606425943.5215682,-72714.01973536263
13652,647.7120481927711,610442005.3213481,-68618.45866755884
13653,647.7120481927711,614458067.121128,-64527.45518806281
13654,647.7120481927711,618474128.920908,-60440.9767870533
13655,647.7120481927711,622490190.7206879,-56358.99139989063
13656,647.7120481927711,626506252.5204678,-52281.46739802632
13657,647.7120481927711,630522314.3202477,-48208.37358018331
13658,647.7120481927711,634538376.1200275,-44139.679163755995
13659,647.7120481927711,638554437.9198076,-40075.35377643693
13660,647.7120481927711,642570499.7195874,-36015.36744808877
13661,647.7120481927711,646586561.5193673,-31959.69060278217
13662,647.7120481927711,650602623.3191472,-27908.294051098546
13663,647.7120481927711,654618685.1189271,-23861.148982591774
13664,647.7120481927711,658634746.9187071,-19818.22695845873
13665,647.7120481927711,662650808.718487,-15779.499904399401
13666,647.7120481927711,666666870.5182669,-11744.940103646344
13667,647.7120481927711,670682932.3180468,-7714.52019019522
13668,647.7120481927711,674698994.1178267,-3688.213142169303
13669,647.7120481927711,678715055.9176067,334.00772460762823
13670,647.7120481927711,682731117.7173866,4352.1687629397165
13671,647.7120481927711,686747179.5171665,8366.296000336208
13672,647.7120481927711,690763241.3169464,12376.415145042167
13673,647.7120481927711,694779303.1167263,16382.551591871876
13674,647.7120481927711,698795364.9165063,20384.730427880713
13675,647.7120481927711,702811426.7162862,24382.97643795103
13676,647.7120481927711,706827488.5160661,28377.314110196494
13677,647.7120481927711,710843550.315846,32367.767641282233
13678,647.7120481927711,714859612.1156259,36354.36094159208
13679,647.7120481927711,718875673.9154059,40337.11764025119
13680,647.7120481927711,722891735.7151858,44316.061090103634
13681,647.7120481927711,726907797.5149657,48291.214372495495
13682,647.7120481927711,730923859.3147455,52262.60030198541
13683,647.7120481927711,734939921.1145254,56230.241430965034
13684,647.7120481927711,738955982.9143054,60194.16005412935
13685,647.7120481927711,742972044.7140853,64154.37821286948
13686,647.7120481927711,746988106.5138652,68110.91769957895
13687,647.7120481927711,751004168.3136451,72063.8000618288
13688,647.7120481927711,755020230.113425,76013.04660647837
13689,647.7120481927711,759036291.913205,79958.67840370409
13690,647.7120481927711,763052353.7129849,83900.71629087321
13691,647.7120481927711,767068415.5127648,87839.18087642989
13692,647.7120481927711,771084477.3125447,91774.0925436163
13693,647.7120481927711,775100539.1123246,95705.47145414738
13694,647.7120481927711,779116600.9121046,99633.33755181327
13695,647.7120481927711,783132662.7118845,103557.71056596951
13696,647.7120481927711,787148724.5116644,107478.61001500135
13697,647.7120481927711,791164786.3114443,111396.0552096576
13698,647.7120481927711,795180848.1112242,115310.06525637755
13699,647.7120481927711,799196909.9110042,119220.65906048681
13700,647.7120481927711,803212971.7107841,123127.85532936745
13701,647.7120481927711,807229033.510564,127031.67257554531
13702,647.7120481927711,811245095.3103439,130932.12911972085
13703,647.7120481927711,815261157.1101238,134829.24309372006
13704,647.7120481927711,819277218.9099038,138723.03244340472
13705,647.7120481927711,823293280.7096837,142613.51493152874
13706,647.7120481927711,827309342.5094635,146500.70814049675
13707,647.7120481927711,831325404.3092434,150384.6294751164
13708,647.7120481927711,835341466.1090233,154265.29616526148
13709,647.7120481927711,839357527.9088033,158142.7252684962
13710,647.7120481927711,843373589.7085832,162016.93367264865
13711,647.7120481927711,847389651.5083631,165887.93809831218
13712,647.7120481927711,851405713.308143,169755.75510134123
13713,647.7120481927711,855421775.1079229,173620.40107523563
13714,647.7120481927711,859437836.9077029,177481.8922535469
13715,647.7120481927711,863453898.7074828,181340.24471217665
13716,647.7120481927711,867469960.5072627,185195.4743716837
13717,647.7120481927711,871486022.3070426,189047.59699949398
13718,647.7120481927711,875502084.1068225,192896.62821211517
13719,647.7120481927711,879518145.9066025,196742.58347728092
13720,647.7120481927711,883534207.7063824,200585.47811607344
13721,647.7120481927711,887550269.5061623,204425.32730496794
13722,647.7120481927711,891566331.3059422,208262.14607789912
13723,647.7120481927711,895582393.1057221,212095.9493282318
13724,647.7120481927711,899598454.9055021,215926.75181073177
13725,647.7120481927711,903614516.705282,219754.56814348113
13726,647.7120481927711,907630578.5050619,223579.41280975656
13727,647.7120481927711,911646640.3048418,227401.30015990193
13728,647.7120481927711,915662702.1046216,231220.24441312283
13729,647.7120481927711,919678763.9044017,235036.25965929384
13730,647.7120481927711,923694825.7041816,238849.35986067337
13731,647.7120481927711,927710887.5039614,242659.55885367747
13732,647.7120481927711,931726949.3037413,246466.87035051142
13733,647.7120481927711,935743011.1035212,250271.3079408791
13734,647.7120481927711,939759072.9033012,254072.88509357578
13735,647.7120481927711,943775134.7030811,257871.61515811304
13736,647.7120481927711,947791196.502861,261667.51136627272
13737,647.7120481927711,951807258.3026409,265460.58683367685
13738,647.7120481927711,955823320.1024208,269250.85456127033
13739,647.7120481927711,959839381.9022008,273038.3274368377
13740,647.7120481927711,963855443.7019807,276823.0182364758
13741,647.7120481927711,967871505.5017606,280604.93962600816
13742,647.7120481927711,971887567.3015405,284384.104162409
13743,647.7120481927711,975903629.1013204,288160.52429522417
13744,647.7120481927711,979919690.9011004,291934.21236787754
13745,647.7120481927711,983935752.7008803,295705.1806190788
13746,647.7120481927711,987951814.5006602,299473.441184119
13747,647.7120481927711,991967876.3004401,303239.00609615125
13748,647.7120481927711,995983938.10022,307001.8872874928
13749,647.7120481927711,999999999.9,310762.0965908874
13751,654.6463453815261,4016673.554580813,-1217801.569816527
13752,654.6463453815261,8032735.3543607285,-1027635.9437405559
13753,654.6463453815261,12048797.154140644,-925846.9966711921
13754,654.6463453815261,16064858.95392056,-861500.4865305843
13755,654.6463453815261,20080920.753700476,-819264.3009538861
13756,654.6463453815261,24096982.55348039,-794660.8914933898
13757,654.6463453815261,28113044.35326031,-785705.3642393737
13758,654.6463453815261,32129106.153040223,-778067.629257919
13759,654.6463453815261,36145167.95282014,-770875.6575212553
13760,654.6463453815261,40161229.75260005,-763964.5621275568
13761,654.6463453815261,44177291.552379966,-757258.9110491781
13762,654.6463453815261,48193353.35215988,-750715.2046860906
13763,654.6463453815261,52209415.151939794,-744305.0704770463
13764,654.6463453815261,56225476.951719716,-738008.519921159
13765,654.6463453815261,60241538.75149963,-731810.7065974749
13766,654.6463453815261,64257600.551279545,-725700.1691102885
13767,654.6463453815261,68273662.35105947,-719667.793999996
13768,654.6463453815261,72289724.15083939,-713706.1632800368
13769,654.6463453815261,76305785.9506193,-707809.1231242652
13770,654.6463453815261,80321847.75039922,-701971.487241821
13771,654.6463453815261,84337909.55017912,-696188.8261642029
13772,654.6463453815261,88353971.34995905,-690457.3134559329
13773,654.6463453815261,92370033.14973897,-684773.6108616707
13774,654.6463453815261,96386094.94951887,-679134.7808173023
13775,654.6463453815261,100402156.7492988,-673538.2186464135
13776,654.6463453815261,104418218.5490787,-667981.5992096259
13777,654.6463453815261,108434280.34885862,-662462.8343571485
13778,654.6463453815261,112450342.14863855,-656980.0385863467
13779,654.6463453815261,116466403.94841845,-651531.5010204568
13780,654.6463453815261,120482465.74819838,-646115.662320118
13781,654.6463453815261,124498527.54797828,-640731.0954893976
13782,654.6463453815261,128514589.3477582,-635376.4897892555
13783,654.6463453815261,132530651.14753813,-630050.6371546921
13784,654.6463453815261,136546712.94731802,-624752.4206469789
13785,654.6463453815261,140562774.74709794,-619480.8045739245
13786,654.6463453815261,144578836.54687786,-614234.8259875337
13787,654.6463453815261,148594898.34665775,-609013.5873272483
13788,654.6463453815261,152610960.14643767,-603816.2500220126
13789,654.6463453815261,156627021.9462176,-598642.0289000638
13790,654.6463453815261,160643083.74599752,-593490.1872826817
13791,654.6463453815261,164659145.54577744,-588360.0326605382
13792,654.6463453815261,168675207.34555733,-583250.9128685531
13793,654.6463453815261,172691269.14533725,-578162.212689435
13794,654.6463453815261,176707330.94511718,-573093.3508274344
13795,654.6463453815261,180723392.7448971,-568043.777203294
13796,654.6463453815261,184739454.54467702,-563012.9705287229
13797,654.6463453815261,188755516.3444569,-558000.4361253126
13798,654.6463453815261,192771578.14423683,-553005.7039577909
13799,654.6463453815261,196787639.94401675,-548028.3268559193
13800,654.6463453815261,200803701.74379668,-543067.8789029489
13801,654.6463453815261,204819763.5435766,-538123.953971598
13802,654.6463453815261,208835825.3433565,-533196.1643909916
13803,654.6463453815261,212851887.1431364,-528284.1397303137
13804,654.6463453815261,216867948.94291633,-523387.52568661305
13805,654.6463453815261,220884010.74269626,-518505.9830659098
13806,654.6463453815261,224900072.54247618,-513639.1868479578
13807,654.6463453815261,228916134.34225607,-508786.82532633084
13808,654.6463453815261,232932196.142036,-503948.59931633977
13809,654.6463453815261,236948257.9418159,-499124.2214242614
13810,654.6463453815261,240964319.74159583,-494313.41537206416
13811,654.6463453815261,244980381.54137576,-489515.91537245654
13812,654.6463453815261,248996443.34115565,-484731.46554965695
13813,654.6463453815261,253012505.14093557,-479959.819401808
13814,654.6463453815261,257028566.9407155,-475200.73930135363
13815,654.6463453815261,261044628.7404954,-470453.99603006843
13816,654.6463453815261,265060690.54027534,-465719.3683458359
13817,654.6463453815261,269076752.3400553,-460996.6425784845
13818,654.6463453815261,273092814.1398352,-456285.61225230014
13819,654.6463453815261,277108875.9396151,-451586.0777330422
13820,654.6463453815261,281124937.739395,-446897.84589756
13821,654.6463453815261,285140999.5391749,-442220.7298241632
13822,654.6463453815261,289157061.33895487,-437554.54850218544
13823,654.6463453815261,293173123.13873476,-432899.1265593012
13824,654.6463453815261,297189184.93851465,-428254.29400522367
13825,654.6463453815261,301205246.7382946,-423619.88599057746
13826,654.6463453815261,305221308.5380745,-418995.742579889
13827,654.6463453815261,309237370.33785444,-414381.7085376209
13828,654.6463453815261,313253432.13763434,-409777.6331263743
13829,654.6463453815261,317269493.9374142,-405183.3699163837
13830,654.6463453815261,321285555.7371942,-400598.7766055389
13831,654.6463453815261,325301617.5369741,-396023.71484922984
13832,654.6463453815261,329317679.336754,-391458.0500993156
13833,654.6463453815261,333333741.1365339,-386901.6514516796
13834,654.6463453815261,337349802.9363138,-382354.39150174963
13835,654.6463453815261,341365864.73609376,-377816.1462074995
13836,654.6463453815261,345381926.53587365,-373286.7947594666
13837,654.6463453815261,349397988.3356536,-368766.219457312
13838,654.6463453815261,353414050.1354335,-364254.30559255445
13839,654.6463453815261,357430111.9352134,-359750.94133706467
13840,654.6463453815261,361446173.73499334,-355256.0176369921
13841,654.6463453815261,365462235.53477323,-350769.42811181955
13842,654.6463453815261,369478297.3345532,-346291.06895814947
13843,654.6463453815261,373494359.1343331,-341820.83885813825
13844,654.6463453815261,377510420.93411297,-337358.6388920289
13845,654.6463453815261,381526482.7338929,-332904.3724548337
13846,654.6463453815261,385542544.5336728,-328457.9451767416
13847,654.6463453815261,389558606.33345276,-324019.2648471233
13848,654.6463453815261,393574668.13323265,-319588.2413418845
13849,654.6463453815261,397590729.93301255,-315164.78655408084
13850,654.6463453815261,401606791.7327925,-310748.8143274705
13851,654.6463453815261,405622853.5325724,-306340.2403930035
13852,654.6463453815261,409638915.33235234,-301938.9823079733
13853,654.6463453815261,413654977.13213223,-297544.9593977425
13854,654.6463453815261,417671038.9319121,-293158.09269992064
13855,654.6463453815261,421687100.7316921,-288778.30491083104
13856,654.6463453815261,425703162.53147197,-284405.520334186
13857,654.6463453815261,429719224.3312519,-280039.66483181214
13858,654.6463453815261,433735286.1310318,-275680.6657763924
13859,654.6463453815261,437751347.9308117,-271328.45200606337
13860,654.6463453815261,441767409.73059165,-266982.95378080965
13861,654.6463453815261,445783471.53037155,-262644.10274053836
13862,654.6463453815261,449799533.3301515,-258311.83186481544
13863,654.6463453815261,453815595.1299314,-253986.07543409144
13864,654.6463453815261,457831656.9297113,-249666.76899244098
13865,654.6463453815261,461847718.72949123,-245353.8493116799
13866,654.6463453815261,465863780.5292711,-241047.25435683012
13867,654.6463453815261,469879842.3290511,-236746.9232528348
13868,654.6463453815261,473895904.12883097,-232452.79625254092
13869,654.6463453815261,477911965.92861086,-228164.81470577442
13870,654.6463453815261,481928027.7283908,-223882.92102960515
13871,654.6463453815261,485944089.5281707,-219607.05867959707
13872,654.6463453815261,489960151.32795066,-215337.1721221141
13873,654.6463453815261,493976213.12773055,-211073.2068076027
13874,654.6463453815261,497992274.92751044,-206815.10914478227
13875,654.6463453815261,502008336.7272904,-202562.82647572694
13876,654.6463453815261,506024398.5270703,-198316.3070518043
13877,654.6463453815261,510040460.32685024,-194075.50001043978
13878,654.6463453815261,514056522.1266301,-189840.35535263488
13879,654.6463453815261,518072583.92641,-185610.8239212497
13880,654.6463453815261,522088645.72619,-181386.85738002972
13881,654.6463453815261,526104707.52596986,-177168.40819325388
13882,654.6463453815261,530120769.3257498,-172955.4296061231
13883,654.6463453815261,534136831.1255297,-168747.87562571923
13884,654.6463453815261,538152892.9253097,-164545.70100261507
13885,654.6463453815261,542168954.7250896,-160348.8612130474
13886,654.6463453815261,546185016.5248694,-156157.31244165363
13887,654.6463453815261,550201078.3246493,-151971.0115647665
13888,654.6463453815261,554217140.1244292,-147789.91613419828
13889,654.6463453815261,558233201.9242092,-143613.98436155843
13890,654.6463453815261,562249263.7239891,-139443.1751030196
13891,654.6463453815261,566265325.523769,-135277.44784458028
13892,654.6463453815261,570281387.3235489,-131116.76268772924
13893,654.6463453815261,574297449.1233288,-126961.0803355845
13894,654.6463453815261,578313510.9231088,-122810.36207940083
13895,654.6463453815261,582329572.7228887,-118664.56978552749
13896,654.6463453815261,586345634.5226686,-114523.66588269077
13897,654.6463453815261,590361696.3224485,-110387.61334968854
13898,654.6463453815261,594377758.1222284,-106256.37570341388
13899,654.6463453815261,598393819.9220084,-102129.91698724509
13900,654.6463453815261,602409881.7217883,-98008.20175975813
13901,654.6463453815261,606425943.5215682,-93891.1950837343
13902,654.6463453815261,610442005.3213481,-89778.86251553448
13903,654.6463453815261,614458067.121128,-85671.1700946935
13904,654.6463453815261,618474128.920908,-81568.08433386464
13905,654.6463453815261,622490190.7206879,-77469.57220902189
13906,654.6463453815261,626506252.5204678,-73375.60114992016
13907,654.6463453815261,630522314.3202477,-69286.13903082027
13908,654.6463453815261,634538376.1200275,-65201.154161478546
13909,654.6463453815261,638554437.9198076,-61120.61527834182
13910,654.6463453815261,642570499.7195874,-57044.49153603449
13911,654.6463453815261,646586561.5193673,-52972.75249900258
13912,654.6463453815261,650602623.3191472,-48905.3681334385
13913,654.6463453815261,654618685.1189271,-44842.30879937517
13914,654.6463453815261,658634746.9187071,-40783.54524300673
13915,654.6463453815261,662650808.718487,-36729.04858920005
13916,654.6463453815261,666666870.5182669,-32678.79033420113
13917,654.6463453815261,670682932.3180468,-28632.742338513446
13918,654.6463453815261,674698994.1178267,-24590.8768199995
13919,654.6463453815261,678715055.9176067,-20553.166347093527
13920,654.6463453815261,682731117.7173866,-16519.58383222319
13921,654.6463453815261,686747179.5171665,-12490.1025254036
13922,654.6463453815261,690763241.3169464,-8464.6960079469
13923,654.6463453815261,694779303.1167263,-4443.338186379248
13924,654.6463453815261,698795364.9165063,-426.0032864685547
13925,654.6463453815261,702811426.7162862,3587.334152602503
13926,654.6463453815261,706827488.5160661,7596.699283895315
13927,654.6463453815261,710843550.315846,11602.116958260103
13928,654.6463453815261,714859612.1156259,15603.61172974472
13929,654.6463453815261,718875673.9154059,19601.20786088334
13930,654.6463453815261,722891735.7151858,23594.929327830137
13931,654.6463453815261,726907797.5149657,27584.799825407943
13932,654.6463453815261,730923859.3147455,31570.842772032345
13933,654.6463453815261,734939921.1145254,35553.081314495015
13934,654.6463453815261,738955982.9143054,39531.538332678705
13935,654.6463453815261,742972044.7140853,43506.23644410831
13936,654.6463453815261,746988106.5138652,47477.19800847433
13937,654.6463453815261,751004168.3136451,51444.44513198038
13938,654.6463453815261,755020230.113425,55407.99967163899
13939,654.6463453815261,759036291.913205,59367.88323944663
13940,654.6463453815261,763052353.7129849,63324.11720648441
13941,654.6463453815261,767068415.5127648,67276.72270690622
13942,654.6463453815261,771084477.3125447,71225.72064187193
13943,654.6463453815261,775100539.1123246,75171.13168335584
13944,654.6463453815261,779116600.9121046,79112.9762778909
13945,654.6463453815261,783132662.7118845,83051.27465024659
13946,654.6463453815261,787148724.5116644,86986.0468069906
13947,654.6463453815261,791164786.3114443,90917.31254001833
13948,654.6463453815261,795180848.1112242,94845.09142996682
13949,654.6463453815261,799196909.9110042,98769.402849577
13950,654.6463453815261,803212971.7107841,102690.26596699576
13951,654.6463453815261,807229033.510564,106607.69974897412
13952,654.6463453815261,811245095.3103439,110521.72296402798
13953,654.6463453815261,815261157.1101238,114432.35418553647
13954,654.6463453815261,819277218.9099038,118339.61179473871
13955,654.6463453815261,823293280.7096837,122243.51398372385
13956,654.6463453815261,827309342.5094635,126144.07875829481
13957,654.6463453815261,831325404.3092434,130041.323940849
13958,654.6463453815261,835341466.1090233,133935.2671731285
13959,654.6463453815261,839357527.9088033,137825.92591896656
13960,654.6463453815261,843373589.7085832,141713.31746694582
13961,654.6463453815261,847389651.5083631,145597.45893303346
13962,654.6463453815261,851405713.308143,149478.3672631371
13963,654.6463453815261,855421775.1079229,153356.0592356113
13964,654.6463453815261,859437836.9077029,157230.5514637539
13965,654.6463453815261,863453898.7074828,161101.86039819365
13966,654.6463453815261,867469960.5072627,164970.00232927204
13967,654.6463453815261,871486022.3070426,168834.9933893806
13968,654.6463453815261,875502084.1068225,172696.849555223
13969,654.6463453815261,879518145.9066025,176555.58665006558
13970,654.6463453815261,883534207.7063824,180411.22034591288
13971,654.6463453815261,887550269.5061623,184263.76616568957
13972,654.6463453815261,891566331.3059422,188113.23948532165
13973,654.6463453815261,895582393.1057221,191959.655535824
13974,654.6463453815261,899598454.9055021,195803.0294053377
13975,654.6463453815261,903614516.705282,199643.37604110708
13976,654.6463453815261,907630578.5050619,203480.71025144518
13977,654.6463453815261,911646640.3048418,207315.04670768089
13978,654.6463453815261,915662702.1046216,211146.39994598576
13979,654.6463453815261,919678763.9044017,214974.7843692962
13980,654.6463453815261,923694825.7041816,218800.2142490813
13981,654.6463453815261,927710887.5039614,222622.70372714222
13982,654.6463453815261,931726949.3037413,226442.2668173697
13983,654.6463453815261,935743011.1035212,230258.91740746686
13984,654.6463453815261,939759072.9033012,234072.6692606292
13985,654.6463453815261,943775134.7030811,237883.53601720315
13986,654.6463453815261,947791196.502861,241691.5311963386
13987,654.6463453815261,951807258.3026409,245496.66819756944
13988,654.6463453815261,955823320.1024208,249298.96030239467
13989,654.6463453815261,959839381.9022008,253098.42067581296
13990,654.6463453815261,963855443.7019807,256895.06236786305
13991,654.6463453815261,967871505.5017606,260688.89831511007
13992,654.6463453815261,971887567.3015405,264479.9413421025
13993,654.6463453815261,975903629.1013204,268268.20416281244
13994,654.6463453815261,979919690.9011004,272053.69938207185
13995,654.6463453815261,983935752.7008803,275836.43949694536
13996,654.6463453815261,987951814.5006602,279616.4368981141
13997,654.6463453815261,991967876.3004401,283393.70387120836
13998,654.6463453815261,995983938.10022,287168.2525981386
13999,654.6463453815261,999999999.9,290940.09515839966
14001,661.5806425702813,4016673.554580813,-1264367.3207772132
14002,661.5806425702813,8032735.3543607285,-1071311.368681986
14003,661.5806425702813,12048797.154140644,-967395.2483981628
14004,661.5806425702813,16064858.95392056,-901053.0980176966
14005,661.5806425702813,20080920.753700476,-856555.1754080056
14006,661.5806425702813,24096982.55348039,-827895.0170286527
14007,661.5806425702813,28113044.35326031,-814441.6005856491
14008,661.5806425702813,32129106.153040223,-806070.6177187762
14009,661.5806425702813,36145167.95282014,-798459.046208454
14010,661.5806425702813,40161229.75260005,-791242.2494414991
14011,661.5806425702813,44177291.552379966,-784291.7611971077
14012,661.5806425702813,48193353.35215988,-777541.6134478642
14013,661.5806425702813,52209415.151939794,-770951.7280634062
14014,661.5806425702813,56225476.951719716,-764495.1951771723
14015,661.5806425702813,60241538.75149963,-758152.7086479005
14016,661.5806425702813,64257600.551279545,-751909.750313652
14017,661.5806425702813,68273662.35105947,-745755.012069157
14018,661.5806425702813,72289724.15083939,-739679.4424018929
14019,661.5806425702813,76305785.9506193,-733675.6360337428
14020,661.5806425702813,80321847.75039922,-727737.4250073174
14021,661.5806425702813,84337909.55017912,-721859.59446208
14022,661.5806425702813,88353971.34995905,-716037.6789823395
14023,661.5806425702813,92370033.14973897,-710267.8128991486
14024,661.5806425702813,96386094.94951887,-704546.617824237
14025,661.5806425702813,100402156.7492988,-698871.1165459284
14026,661.5806425702813,104418218.5490787,-693238.6660105307
14027,661.5806425702813,108434280.34885862,-687646.9043932864
14028,661.5806425702813,112450342.14863855,-682093.7087511556
14029,661.5806425702813,116466403.94841845,-676577.1607460208
14030,661.5806425702813,120482465.74819838,-671095.518608124
14031,661.5806425702813,124498527.54797828,-665647.193984913
14032,661.5806425702813,128514589.3477582,-660230.7326580796
14033,661.5806425702813,132530651.14753813,-654844.7983548741
14034,661.5806425702813,136546712.94731802,-649488.1590582612
14035,661.5806425702813,140562774.74709794,-644159.6753523793
14036,661.5806425702813,144578836.54687786,-638858.2904393238
14037,661.5806425702813,148594898.34665775,-633583.021538309
14038,661.5806425702813,152610960.14643767,-628332.9524362929
14039,661.5806425702813,156627021.9462176,-623107.2270037908
14040,661.5806425702813,160643083.74599752,-617905.0435245958
14041,661.5806425702813,164659145.54577744,-612725.6497156994
14042,661.5806425702813,168675207.34555733,-607568.3383355555
14043,661.5806425702813,172691269.14533725,-602432.4432963688
14044,661.5806425702813,176707330.94511718,-597317.3362101392
14045,661.5806425702813,180723392.7448971,-592222.4233096592
14046,661.5806425702813,184739454.54467702,-587147.1426949244
14047,661.5806425702813,188755516.3444569,-582090.9618631644
14048,661.5806425702813,192771578.14423683,-577053.3754867845
14049,661.5806425702813,196787639.94401675,-572033.9034090721
14050,661.5806425702813,200803701.74379668,-567032.0888314416
14051,661.5806425702813,204819763.5435766,-562047.4966700701
14052,661.5806425702813,208835825.3433565,-557079.7120624884
14053,661.5806425702813,212851887.1431364,-552128.33900743
14054,661.5806425702813,216867948.94291633,-547192.9991234874
14055,661.5806425702813,220884010.74269626,-542273.3305137843
14056,661.5806425702813,224900072.54247618,-537368.9867256898
14057,661.5806425702813,228916134.34225607,-532479.6357957817
14058,661.5806425702813,232932196.142036,-527604.9593715448
14059,661.5806425702813,236948257.9418159,-522744.6519022424
14060,661.5806425702813,240964319.74159583,-517898.4198923237
14061,661.5806425702813,244980381.54137576,-513065.981211396
14062,661.5806425702813,248996443.34115565,-508247.0644555736
14063,661.5806425702813,253012505.14093557,-503441.40835548047
14064,661.5806425702813,257028566.9407155,-498648.7612267311
14065,661.5806425702813,261044628.7404954,-493868.8804592103
14066,661.5806425702813,265060690.54027534,-489101.53204167756
14067,661.5806425702813,269076752.3400553,-484346.4901188442
14068,661.5806425702813,273092814.1398352,-479603.53657811135
14069,661.5806425702813,277108875.9396151,-474872.4606635572
14070,661.5806425702813,281124937.739395,-470153.05861494615
14071,661.5806425702813,285140999.5391749,-465445.13332986046
14072,661.5806425702813,289157061.33895487,-460748.4940470164
14073,661.5806425702813,293173123.13873476,-456062.9560492153
14074,661.5806425702813,297189184.93851465,-451388.34038441395
14075,661.5806425702813,301205246.7382946,-446724.47360356245
14076,661.5806425702813,305221308.5380745,-442071.18751398055
14077,661.5806425702813,309237370.33785444,-437428.3189470872
14078,661.5806425702813,313253432.13763434,-432795.70953956794
14079,661.5806425702813,317269493.9374142,-428173.20552689745
14080,661.5806425702813,321285555.7371942,-423560.6575484883
14081,661.5806425702813,325301617.5369741,-418957.9204635414
14082,661.5806425702813,329317679.336754,-414364.8531769726
14083,661.5806425702813,333333741.1365339,-409781.31847468927
14084,661.5806425702813,337349802.9363138,-405207.1828675921
14085,661.5806425702813,341365864.73609376,-400642.31644381856
14086,661.5806425702813,345381926.53587365,-396086.5927285236
14087,661.5806425702813,349397988.3356536,-391539.88855094643
14088,661.5806425702813,353414050.1354335,-387002.08391810104
14089,661.5806425702813,357430111.9352134,-382473.06189479865
14090,661.5806425702813,361446173.73499334,-377952.7084895889
14091,661.5806425702813,365462235.53477323,-373440.9125462447
14092,661.5806425702813,369478297.3345532,-368937.56564044725
14093,661.5806425702813,373494359.1343331,-364442.56198143633
14094,661.5806425702813,377510420.93411297,-359955.7983182385
14095,661.5806425702813,381526482.7338929,-355477.17385027756
14096,661.5806425702813,385542544.5336728,-351006.5901420883
14097,661.5806425702813,389558606.33345276,-346543.95104189834
14098,661.5806425702813,393574668.13323265,-342089.16260391084
14099,661.5806425702813,397590729.93301255,-337642.1330139799
14100,661.5806425702813,401606791.7327925,-333202.77251863014
14101,661.5806425702813,405622853.5325724,-328770.9933570908
14102,661.5806425702813,409638915.33235234,-324346.70969632926
14103,661.5806425702813,413654977.13213223,-319929.8375688238
14104,661.5806425702813,417671038.9319121,-315520.294812941
14105,661.5806425702813,421687100.7316921,-311118.00101585564
14106,661.5806425702813,425703162.53147197,-306722.8774587923
14107,661.5806425702813,429719224.3312519,-302334.8470645111
14108,661.5806425702813,433735286.1310318,-297953.83434695285
14109,661.5806425702813,437751347.9308117,-293579.76536288153
14110,661.5806425702813,441767409.73059165,-289212.5676654585
14111,661.5806425702813,445783471.53037155,-284852.17025963427
14112,661.5806425702813,449799533.3301515,-280498.5035593053
14113,661.5806425702813,453815595.1299314,-276151.4993461149
14114,661.5806425702813,457831656.9297113,-271811.0907298166
14115,661.5806425702813,461847718.72949123,-267477.2121101522
14116,661.5806425702813,465863780.5292711,-263149.79914020223
14117,661.5806425702813,469879842.3290511,-258828.78869103378
