,T,P,D
13180,633.8434538152611,722891735.7151858,1017.2791578173823
13181,633.8434538152611,726907797.5149657,1018.2233487113627
13182,633.8434538152611,730923859.3147455,1019.1637259383353
13183,633.8434538152611,734939921.1145254,1020.1003262310128
13184,633.8434538152611,738955982.9143054,1021.0331857550872
13185,633.8434538152611,742972044.7140853,1021.962340121187
13186,633.8434538152611,746988106.5138652,1022.887824396519
13187,633.8434538152611,751004168.3136451,1023.809673116196
13188,633.8434538152611,755020230.113425,1024.7279202942784
13189,633.8434538152611,759036291.913205,1025.642599434519
13190,633.8434538152611,763052353.7129849,1026.553743540835
13191,633.8434538152611,767068415.5127648,1027.4613851275099
13192,633.8434538152611,771084477.3125447,1028.365556229128
13193,633.8434538152611,775100539.1123246,1029.266288410267
13194,633.8434538152611,779116600.9121046,1030.1636127749296
13195,633.8434538152611,783132662.7118845,1031.057559975751
13196,633.8434538152611,787148724.5116644,1031.9481602229675
13197,633.8434538152611,791164786.3114443,1032.8354432931624
13198,633.8434538152611,795180848.1112242,1033.719438537795
13199,633.8434538152611,799196909.9110042,1034.600174891518
13200,633.8434538152611,803212971.7107841,1035.477680880293
13201,633.8434538152611,807229033.510564,1036.3519846293034
13202,633.8434538152611,811245095.3103439,1037.2231138706752
13203,633.8434538152611,815261157.1101238,1038.091095951014
13204,633.8434538152611,819277218.9099038,1038.9559578387561
13205,633.8434538152611,823293280.7096837,1039.8177261313451
13206,633.8434538152611,827309342.5094635,1040.6764270622366
13207,633.8434538152611,831325404.3092434,1041.5320865077385
13208,633.8434538152611,835341466.1090233,1042.384729993683
13209,633.8434538152611,839357527.9088033,1043.2343827019524
13210,633.8434538152611,843373589.7085832,1044.081069476839
13211,633.8434538152611,847389651.5083631,1044.9248148312677
13212,633.8434538152611,851405713.308143,1045.7656429528697
13213,633.8434538152611,855421775.1079229,1046.6035777099119
13214,633.8434538152611,859437836.9077029,1047.438642657099
13215,633.8434538152611,863453898.7074828,1048.2708610412353
13216,633.8434538152611,867469960.5072627,1049.1002558067603
13217,633.8434538152611,871486022.3070426,1049.9268496011584
13218,633.8434538152611,875502084.1068225,1050.7506647802475
13219,633.8434538152611,879518145.9066025,1051.5717234133485
13220,633.8434538152611,883534207.7063824,1052.3900472883367
13221,633.8434538152611,887550269.5061623,1053.2056579165844
13222,633.8434538152611,891566331.3059422,1054.0185765377914
13223,633.8434538152611,895582393.1057221,1054.8288241247121
13224,633.8434538152611,899598454.9055021,1055.636421387773
13225,633.8434538152611,903614516.705282,1056.441388779597
13226,633.8434538152611,907630578.5050619,1057.2437464994211
13227,633.8434538152611,911646640.3048418,1058.0435144974263
13228,633.8434538152611,915662702.1046216,1058.8407124789667
13229,633.8434538152611,919678763.9044017,1059.635359908714
13230,633.8434538152611,923694825.7041816,1060.42747601471
13231,633.8434538152611,927710887.5039614,1061.2170797923332
13232,633.8434538152611,931726949.3037413,1062.0041900081799
13233,633.8434538152611,935743011.1035212,1062.7888252038706
13234,633.8434538152611,939759072.9033012,1063.571003699765
13235,633.8434538152611,943775134.7030811,1064.3507435986082
13236,633.8434538152611,947791196.502861,1065.1280627890994
13237,633.8434538152611,951807258.3026409,1065.902978949382
13238,633.8434538152611,955823320.1024208,1066.675509550467
13239,633.8434538152611,959839381.9022008,1067.4456718595834
13240,633.8434538152611,963855443.7019807,1068.213482943461
13241,633.8434538152611,967871505.5017606,1068.978959671545
13242,633.8434538152611,971887567.3015405,1069.7421187191455
13243,633.8434538152611,975903629.1013204,1070.5029765705256
13244,633.8434538152611,979919690.9011004,1071.2615495219247
13245,633.8434538152611,983935752.7008803,1072.017853684521
13246,633.8434538152611,987951814.5006602,1072.771904987339
13247,633.8434538152611,991967876.3004401,1073.523719180092
13248,633.8434538152611,995983938.10022,1074.2733118359752
13249,633.8434538152611,999999999.9,1075.0206983543997
13251,640.7777510040162,4016673.554580813,14.562326747897071
13252,640.7777510040162,8032735.3543607285,31.79919656689664
13253,640.7777510040162,12048797.154140644,53.63022359602228
13254,640.7777510040162,16064858.95392056,85.18443077568183
13255,640.7777510040162,20080920.753700476,158.91478771039863
13256,640.7777510040162,24096982.55348039,545.1723233169456
13257,640.7777510040162,28113044.35326031,577.1237734225982
13258,640.7777510040162,32129106.153040223,598.8927343387782
13259,640.7777510040162,36145167.95282014,615.8906085679016
13260,640.7777510040162,40161229.75260005,630.0296173675131
13261,640.7777510040162,44177291.552379966,642.2331670624593
13262,640.7777510040162,48193353.35215988,653.0263365876715
13263,640.7777510040162,52209415.151939794,662.7396268937789
13264,640.7777510040162,56225476.951719716,671.5960182617306
13265,640.7777510040162,60241538.75149963,679.7537531549252
13266,640.7777510040162,64257600.551279545,687.3295525982043
13267,640.7777510040162,68273662.35105947,694.4121817063827
13268,640.7777510040162,72289724.15083939,701.0708434163395
13269,640.7777510040162,76305785.9506193,707.3606150429872
13270,640.7777510040162,80321847.75039922,713.3261035817916
13271,640.7777510040162,84337909.55017912,719.0039811802395
13272,640.7777510040162,88353971.34995905,724.4247910038756
13273,640.7777510040162,92370033.14973897,729.6142630219834
13274,640.7777510040162,96386094.94951887,734.5942919012355
13275,640.7777510040162,100402156.7492988,739.3836765446637
13276,640.7777510040162,104418218.5490787,743.9986880823037
13277,640.7777510040162,108434280.34885862,748.4535121770627
13278,640.7777510040162,112450342.14863855,752.7605977584304
13279,640.7777510040162,116466403.94841845,756.9309350922839
13280,640.7777510040162,120482465.74819838,760.974279802544
13281,640.7777510040162,124498527.54797828,764.8993350080749
13282,640.7777510040162,128514589.3477582,768.7139007224388
13283,640.7777510040162,132530651.14753813,772.424997349781
13284,640.7777510040162,136546712.94731802,776.0389685247221
13285,640.7777510040162,140562774.74709794,779.5615673325278
13286,640.7777510040162,144578836.54687786,782.9980290524164
13287,640.7777510040162,148594898.34665775,786.3531328921772
13288,640.7777510040162,152610960.14643767,789.6312546685798
13289,640.7777510040162,156627021.9462176,792.8364119932638
13290,640.7777510040162,160643083.74599752,795.972303217839
13291,640.7777510040162,164659145.54577744,799.0423411528237
13292,640.7777510040162,168675207.34555733,802.0496823868237
13293,640.7777510040162,172691269.14533725,804.9972528831313
13294,640.7777510040162,176707330.94511718,807.8877704117315
13295,640.7777510040162,180723392.7448971,810.7237642790526
13296,640.7777510040162,184739454.54467702,813.507592740464
13297,640.7777510040162,188755516.3444569,816.2414584176022
13298,640.7777510040162,192771578.14423683,818.9274219913655
13299,640.7777510040162,196787639.94401675,821.5674143988697
13300,640.7777510040162,200803701.74379668,824.1632477297732
13301,640.7777510040162,204819763.5435766,826.716624982835
13302,640.7777510040162,208835825.3433565,829.2291488292184
13303,640.7777510040162,212851887.1431364,831.702329499019
13304,640.7777510040162,216867948.94291633,834.1375918967584
13305,640.7777510040162,220884010.74269626,836.5362820352642
13306,640.7777510040162,224900072.54247618,838.8996728656275
13307,640.7777510040162,228916134.34225607,841.2289695731315
13308,640.7777510040162,232932196.142036,843.5253143824676
13309,640.7777510040162,236948257.9418159,845.7897909652564
13310,640.7777510040162,240964319.74159583,848.0234284345129
13311,640.7777510040162,244980381.54137576,850.2272050151694
13312,640.7777510040162,248996443.34115565,852.4020514033618
13313,640.7777510040162,253012505.14093557,854.548853849337
13314,640.7777510040162,257028566.9407155,856.6684569910996
13315,640.7777510040162,261044628.7404954,858.7616664628503
13316,640.7777510040162,265060690.54027534,860.829251299588
13317,640.7777510040162,269076752.3400553,862.871946156884
13318,640.7777510040162,273092814.1398352,864.8904533627882
13319,640.7777510040162,277108875.9396151,866.8854448170441
13320,640.7777510040162,281124937.739395,868.8575637511652
13321,640.7777510040162,285140999.5391749,870.8074263615719
13322,640.7777510040162,289157061.33895487,872.7356233267025
13323,640.7777510040162,293173123.13873476,874.6427212179728
13324,640.7777510040162,297189184.93851465,876.5292638133502
13325,640.7777510040162,301205246.7382946,878.3957733221648
13326,640.7777510040162,305221308.5380745,880.2427515268091
13327,640.7777510040162,309237370.33785444,882.0706808501874
13328,640.7777510040162,313253432.13763434,883.8800253529987
13329,640.7777510040162,317269493.9374142,885.6712316671005
13330,640.7777510040162,321285555.7371942,887.4447298697061
13331,640.7777510040162,325301617.5369741,889.2009343029018
13332,640.7777510040162,329317679.336754,890.9402443425885
13333,640.7777510040162,333333741.1365339,892.6630451205568
13334,640.7777510040162,337349802.9363138,894.3697082031285
13335,640.7777510040162,341365864.73609376,896.0605922294868
13336,640.7777510040162,345381926.53587365,897.7360435125486
13337,640.7777510040162,349397988.3356536,899.3963966050146
13338,640.7777510040162,353414050.1354335,901.0419748330175
13339,640.7777510040162,357430111.9352134,902.6730907995693
13340,640.7777510040162,361446173.73499334,904.2900468598652
13341,640.7777510040162,365462235.53477323,905.8931355703229
13342,640.7777510040162,369478297.3345532,907.4826401130888
13343,640.7777510040162,373494359.1343331,909.058834697619
13344,640.7777510040162,377510420.93411297,910.6219849408083
13345,640.7777510040162,381526482.7338929,912.1723482270539
13346,640.7777510040162,385542544.5336728,913.710174049494
13347,640.7777510040162,389558606.33345276,915.2357043304758
13348,640.7777510040162,393574668.13323265,916.7491737423866
13349,640.7777510040162,397590729.93301255,918.2508099763995
13350,640.7777510040162,401606791.7327925,919.7408340364478
13351,640.7777510040162,405622853.5325724,921.2194604975524
13352,640.7777510040162,409638915.33235234,922.6868977561512
13353,640.7777510040162,413654977.13213223,924.1433482682776
13354,640.7777510040162,417671038.9319121,925.5890087762887
13355,640.7777510040162,421687100.7316921,927.0240705248026
13356,640.7777510040162,425703162.53147197,928.4487194664639
13357,640.7777510040162,429719224.3312519,929.8631364581115
13358,640.7777510040162,433735286.1310318,931.2674974478679
13359,640.7777510040162,437751347.9308117,932.6619736536811
13360,640.7777510040162,441767409.73059165,934.0467317337587
13361,640.7777510040162,445783471.53037155,935.4219339493508
13362,640.7777510040162,449799533.3301515,936.7877383202855
13363,640.7777510040162,453815595.1299314,938.1442987736482
13364,640.7777510040162,457831656.9297113,939.4917652859583
13365,640.7777510040162,461847718.72949123,940.8302840216497
13366,640.7777510040162,465863780.5292711,942.1599974518161
13367,640.7777510040162,469879842.3290511,943.4810444994038
13368,640.7777510040162,473895904.12883097,944.7935606413994
13369,640.7777510040162,477911965.92861086,946.0976780291434
13370,640.7777510040162,481928027.7283908,947.3935255978456
13371,640.7777510040162,485944089.5281707,948.681229171637
13372,640.7777510040162,489960151.32795066,949.9609115647595
13373,640.7777510040162,493976213.12773055,951.2326926764052
13374,640.7777510040162,497992274.92751044,952.496689587438
13375,640.7777510040162,502008336.7272904,953.753016645756
13376,640.7777510040162,506024398.5270703,955.001785553877
13377,640.7777510040162,510040460.32685024,956.2431054508734
13378,640.7777510040162,514056522.1266301,957.4770829914899
13379,640.7777510040162,518072583.92641,958.7038224222152
13380,640.7777510040162,522088645.72619,959.9234256544498
13381,640.7777510040162,526104707.52596986,961.1359923411719
13382,640.7777510040162,530120769.3257498,962.3416199241047
13383,640.7777510040162,534136831.1255297,963.5404037253093
13384,640.7777510040162,538152892.9253097,964.7324369946346
13385,640.7777510040162,542168954.7250896,965.9178109736308
13386,640.7777510040162,546185016.5248694,967.0966149538441
13387,640.7777510040162,550201078.3246493,968.2689363329979
13388,640.7777510040162,554217140.1244292,969.4348606691573
13389,640.7777510040162,558233201.9242092,970.5944717329536
13390,640.7777510040162,562249263.7239891,971.7478515579626
13391,640.7777510040162,566265325.523769,972.8950804893097
13392,640.7777510040162,570281387.3235489,974.0362372305779
13393,640.7777510040162,574297449.1233288,975.1713988890841
13394,640.7777510040162,578313510.9231088,976.3006410196026
13395,640.7777510040162,582329572.7228887,977.4240376665723
13396,640.7777510040162,586345634.5226686,978.5416614049451
13397,640.7777510040162,590361696.3224485,979.6535833795207
13398,640.7777510040162,594377758.1222284,980.75987334309
13399,640.7777510040162,598393819.9220084,981.8605996932519
13400,640.7777510040162,602409881.7217883,982.9558295080188
13401,640.7777510040162,606425943.5215682,984.0456285802619
13402,640.7777510040162,610442005.3213481,985.1300614510238
13403,640.7777510040162,614458067.121128,986.2091914417597
13404,640.7777510040162,618474128.920908,987.2830806855354
13405,640.7777510040162,622490190.7206879,988.3517901572301
13406,640.7777510040162,626506252.5204678,989.4153797027822
13407,640.7777510040162,630522314.3202477,990.4739080675051
13408,640.7777510040162,634538376.1200275,991.5274329235232
13409,640.7777510040162,638554437.9198076,992.5760108963449
13410,640.7777510040162,642570499.7195874,993.619697590621
13411,640.7777510040162,646586561.5193673,994.658547615101
13412,640.7777510040162,650602623.3191472,995.6926146068357
13413,640.7777510040162,654618685.1189271,996.7219512546355
13414,640.7777510040162,658634746.9187071,997.7466093218297
13415,640.7777510040162,662650808.718487,998.7666396683306
13416,640.7777510040162,666666870.5182669,999.782092272049
13417,640.7777510040162,670682932.3180468,1000.793016249671
13418,640.7777510040162,674698994.1178267,1001.7994598768233
13419,640.7777510040162,678715055.9176067,1002.8014706076434
13420,640.7777510040162,682731117.7173866,1003.7990950937852
13421,640.7777510040162,686747179.5171665,1004.7923792028698
13422,640.7777510040162,690763241.3169464,1005.7813680364098
13423,640.7777510040162,694779303.1167263,1006.7661059472139
13424,640.7777510040162,698795364.9165063,1007.746636556303
13425,640.7777510040162,702811426.7162862,1008.7230027693428
13426,640.7777510040162,706827488.5160661,1009.6952467926152
13427,640.7777510040162,710843550.315846,1010.6634101485442
13428,640.7777510040162,714859612.1156259,1011.6275336907911
13429,640.7777510040162,718875673.9154059,1012.5876576189245
13430,640.7777510040162,722891735.7151858,1013.5438214926995
13431,640.7777510040162,726907797.5149657,1014.4960642459341
13432,640.7777510040162,730923859.3147455,1015.4444242000144
13433,640.7777510040162,734939921.1145254,1016.3889390770339
13434,640.7777510040162,738955982.9143054,1017.3296460125798
13435,640.7777510040162,742972044.7140853,1018.2665815681736
13436,640.7777510040162,746988106.5138652,1019.1997817433847
13437,640.7777510040162,751004168.3136451,1020.1292819876195
13438,640.7777510040162,755020230.113425,1021.0551172116063
13439,640.7777510040162,759036291.913205,1021.9773217985705
13440,640.7777510040162,763052353.7129849,1022.8959296151286
13441,640.7777510040162,767068415.5127648,1023.8109740218883
13442,640.7777510040162,771084477.3125447,1024.7224878882814
13443,640.7777510040162,775100539.1123246,1025.6305035848325
13444,640.7777510040162,779116600.9121046,1026.5350530194016
13445,640.7777510040162,783132662.7118845,1027.4361676293022
13446,640.7777510040162,787148724.5116644,1028.3338783949384
13447,640.7777510040162,791164786.3114443,1029.2282158488945
13448,640.7777510040162,795180848.1112242,1030.119210084792
13449,640.7777510040162,799196909.9110042,1031.006890765931
13450,640.7777510040162,803212971.7107841,1031.8912871337138
13451,640.7777510040162,807229033.510564,1032.7724280158664
13452,640.7777510040162,811245095.3103439,1033.6503418344507
13453,640.7777510040162,815261157.1101238,1034.5250566136926
13454,640.7777510040162,819277218.9099038,1035.3965999876093
13455,640.7777510040162,823293280.7096837,1036.2649992074569
13456,640.7777510040162,827309342.5094635,1037.1302811490027
13457,640.7777510040162,831325404.3092434,1037.9924723196173
13458,640.7777510040162,835341466.1090233,1038.8515988652027
13459,640.7777510040162,839357527.9088033,1039.7076865769548
13460,640.7777510040162,843373589.7085832,1040.560760897965
13461,640.7777510040162,847389651.5083631,1041.410846929672
13462,640.7777510040162,851405713.308143,1042.2579694381568
13463,640.7777510040162,855421775.1079229,1043.1021528602955
13464,640.7777510040162,859437836.9077029,1043.94342130977
13465,640.7777510040162,863453898.7074828,1044.7817985829386
13466,640.7777510040162,867469960.5072627,1045.6173081645725
13467,640.7777510040162,871486022.3070426,1046.4499732334616
13468,640.7777510040162,875502084.1068225,1047.2798166678986
13469,640.7777510040162,879518145.9066025,1048.1068610510272
13470,640.7777510040162,883534207.7063824,1048.9311286760815
13471,640.7777510040162,887550269.5061623,1049.7526415515047
13472,640.7777510040162,891566331.3059422,1050.5714214059503
13473,640.7777510040162,895582393.1057221,1051.3874896931773
13474,640.7777510040162,899598454.9055021,1052.2008675968345
13475,640.7777510040162,903614516.705282,1053.0115760351407
13476,640.7777510040162,907630578.5050619,1053.819635665464
13477,640.7777510040162,911646640.3048418,1054.6250668887953
13478,640.7777510040162,915662702.1046216,1055.4278898541365
13479,640.7777510040162,919678763.9044017,1056.22812446278
13480,640.7777510040162,923694825.7041816,1057.0257903725067
13481,640.7777510040162,927710887.5039614,1057.8209070016894
13482,640.7777510040162,931726949.3037413,1058.6134935333123
13483,640.7777510040162,935743011.1035212,1059.4035689189006
13484,640.7777510040162,939759072.9033012,1060.191151882369
13485,640.7777510040162,943775134.7030811,1060.976260923793
13486,640.7777510040162,947791196.502861,1061.7589143230962
13487,640.7777510040162,951807258.3026409,1062.5391301436628
13488,640.7777510040162,955823320.1024208,1063.3169262358745
13489,640.7777510040162,959839381.9022008,1064.0923202405772
13490,640.7777510040162,963855443.7019807,1064.8653295924728
13491,640.7777510040162,967871505.5017606,1065.63597152344
13492,640.7777510040162,971887567.3015405,1066.4042630657952
13493,640.7777510040162,975903629.1013204,1067.1702210554797
13494,640.7777510040162,979919690.9011004,1067.9338621351828
13495,640.7777510040162,983935752.7008803,1068.6952027574073
13496,640.7777510040162,987951814.5006602,1069.4542591874701
13497,640.7777510040162,991967876.3004401,1070.2110475064385
13498,640.7777510040162,995983938.10022,1070.965583614019
13499,640.7777510040162,999999999.9,1071.7178832313768
13501,647.7120481927711,4016673.554580813,14.360467641473058
13502,647.7120481927711,8032735.3543607285,31.194800214621292
13503,647.7120481927711,12048797.154140644,52.110686913643896
13504,647.7120481927711,16064858.95392056,80.95569615102089
13505,647.7120481927711,20080920.753700476,132.88960449698078
13506,647.7120481927711,24096982.55348039,492.41387070363305
13507,647.7120481927711,28113044.35326031,545.1685509828534
13508,647.7120481927711,32129106.153040223,573.8936035396745
13509,647.7120481927711,36145167.95282014,594.6258743711845
13510,647.7120481927711,40161229.75260005,611.1757997667191
13511,647.7120481927711,44177291.552379966,625.099564260413
13512,647.7120481927711,48193353.35215988,637.1992520014569
13513,647.7120481927711,52209415.151939794,647.9481266482612
13514,647.7120481927711,56225476.951719716,657.6512561344143
13515,647.7120481927711,60241538.75149963,666.5179199282913
13516,647.7120481927711,64257600.551279545,674.6984773700203
13517,647.7120481927711,68273662.35105947,682.3048881179961
13518,647.7120481927711,72289724.15083939,689.4229339442578
13519,647.7120481927711,76305785.9506193,696.1198953734491
13520,647.7120481927711,80321847.75039922,702.449584393041
13521,647.7120481927711,84337909.55017912,708.4557621906
13522,647.7120481927711,88353971.34995905,714.174529770596
13523,647.7120481927711,92370033.14973897,719.6360427581543
13524,647.7120481927711,96386094.94951887,724.8657684651299
13525,647.7120481927711,100402156.7492988,729.8854250616804
13526,647.7120481927711,104418218.5490787,734.7136950883713
13527,647.7120481927711,108434280.34885862,739.3667756594128
13528,647.7120481927711,112450342.14863855,743.8588084319854
13529,647.7120481927711,116466403.94841845,748.2022196813808
13530,647.7120481927711,120482465.74819838,752.4079922257143
13531,647.7120481927711,124498527.54797828,756.4858850293454
13532,647.7120481927711,128514589.3477582,760.4446121732713
13533,647.7120481927711,132530651.14753813,764.2919899357842
13534,647.7120481927711,136546712.94731802,768.0350586018496
13535,647.7120481927711,140562774.74709794,771.6801840662597
13536,647.7120481927711,144578836.54687786,775.2331431461477
13537,647.7120481927711,148594898.34665775,778.699195658289
13538,647.7120481927711,152610960.14643767,782.0831456661967
13539,647.7120481927711,156627021.9462176,785.3893938054816
13540,647.7120481927711,160643083.74599752,788.6219822134503
13541,647.7120481927711,164659145.54577744,791.7846332917175
13542,647.7120481927711,168675207.34555733,794.8807832979471
13543,647.7120481927711,172691269.14533725,797.9136115793013
13544,647.7120481927711,176707330.94511718,800.8860661143435
13545,647.7120481927711,180723392.7448971,803.8008859135962
13546,647.7120481927711,184739454.54467702,806.660620735157
13547,647.7120481927711,188755516.3444569,809.4676484958477
13548,647.7120481927711,192771578.14423683,812.2241906966163
13549,647.7120481927711,196787639.94401675,814.932326130383
13550,647.7120481927711,200803701.74379668,817.5940030989267
13551,647.7120481927711,204819763.5435766,820.2110503311336
13552,647.7120481927711,208835825.3433565,822.7851867663773
13553,647.7120481927711,212851887.1431364,825.3180303430852
13554,647.7120481927711,216867948.94291633,827.8111059126678
13555,647.7120481927711,220884010.74269626,830.2658523822406
13556,647.7120481927711,224900072.54247618,832.6836291755234
13557,647.7120481927711,228916134.34225607,835.0657220893374
13558,647.7120481927711,232932196.142036,837.4133486129897
13559,647.7120481927711,236948257.9418159,839.7276627692057
13560,647.7120481927711,240964319.74159583,842.0097595278521
13561,647.7120481927711,244980381.54137576,844.2606788373816
13562,647.7120481927711,248996443.34115565,846.4814093134597
13563,647.7120481927711,253012505.14093557,848.6728916195275
13564,647.7120481927711,257028566.9407155,850.8360215699857
13565,647.7120481927711,261044628.7404954,852.9716529831359
13566,647.7120481927711,265060690.54027534,855.0806003079872
13567,647.7120481927711,269076752.3400553,857.1636410462753
13568,647.7120481927711,273092814.1398352,859.221517988794
13569,647.7120481927711,277108875.9396151,861.2549412830009
13570,647.7120481927711,281124937.739395,863.2645903471172
13571,647.7120481927711,285140999.5391749,865.2511156443279
13572,647.7120481927711,289157061.33895487,867.2151403292889
13573,647.7120481927711,293173123.13873476,869.1572617779259
13574,647.7120481927711,297189184.93851465,871.0780530104073
13575,647.7120481927711,301205246.7382946,872.9780640161993
13576,647.7120481927711,305221308.5380745,874.8578229892605
13577,647.7120481927711,309237370.33785444,876.7178374806591
13578,647.7120481927711,313253432.13763434,878.5585954751961
13579,647.7120481927711,317269493.9374142,880.3805663980479
13580,647.7120481927711,321285555.7371942,882.1842020568382
13581,647.7120481927711,325301617.5369741,883.9699375241145
13582,647.7120481927711,329317679.336754,885.7381919647142
13583,647.7120481927711,333333741.1365339,887.4893694121522
13584,647.7120481927711,337349802.9363138,889.2238594977739
13585,647.7120481927711,341365864.73609376,890.9420381361125
13586,647.7120481927711,345381926.53587365,892.644268169595
13587,647.7120481927711,349397988.3356536,894.3308999754845
13588,647.7120481927711,353414050.1354335,896.0022720376913
13589,647.7120481927711,357430111.9352134,897.6587114859021
13590,647.7120481927711,361446173.73499334,899.30053460424
13591,647.7120481927711,365462235.53477323,900.9280473115299
13592,647.7120481927711,369478297.3345532,902.5415456150594
13593,647.7120481927711,373494359.1343331,904.1413160395821
13594,647.7120481927711,377510420.93411297,905.7276360331775
13595,647.7120481927711,381526482.7338929,907.3007743514682
13596,647.7120481927711,385542544.5336728,908.8609914215633
13597,647.7120481927711,389558606.33345276,910.4085396870131
13598,647.7120481927711,393574668.13323265,911.9436639349655
13599,647.7120481927711,397590729.93301255,913.4666016066038
13600,647.7120481927711,401606791.7327925,914.9775830919085
13601,647.7120481927711,405622853.5325724,916.476832009677
13602,647.7120481927711,409638915.33235234,917.9645654736823
13603,647.7120481927711,413654977.13213223,919.4409943458033
13604,647.7120481927711,417671038.9319121,920.9063234768668
13605,647.7120481927711,421687100.7316921,922.3607519359417
13606,647.7120481927711,425703162.53147197,923.8044732287228
13607,647.7120481927711,429719224.3312519,925.23767550564
13608,647.7120481927711,433735286.1310318,926.6605417602683
13609,647.7120481927711,437751347.9308117,928.073250018572
13610,647.7120481927711,441767409.73059165,929.4759735194975
13611,647.7120481927711,445783471.53037155,930.8688808873816
13612,647.7120481927711,449799533.3301515,932.2521362966247
13613,647.7120481927711,453815595.1299314,933.6258996290404
13614,647.7120481927711,457831656.9297113,934.9903266242617
13615,647.7120481927711,461847718.72949123,936.3455690235955
13616,647.7120481927711,465863780.5292711,937.6917747076365
13617,647.7120481927711,469879842.3290511,939.0290878279801
13618,647.7120481927711,473895904.12883097,940.3576489333435
13619,647.7120481927711,477911965.92861086,941.6775950903562
13620,647.7120481927711,481928027.7283908,942.989059999313
13621,647.7120481927711,485944089.5281707,944.2921741051271
13622,647.7120481927711,489960151.32795066,945.587064703723
13623,647.7120481927711,493976213.12773055,946.8738560440966
13624,647.7120481927711,497992274.92751044,948.1526694262509
13625,647.7120481927711,502008336.7272904,949.4236232952084
13626,647.7120481927711,506024398.5270703,950.686833331281
13627,647.7120481927711,510040460.32685024,951.9424125367922
13628,647.7120481927711,514056522.1266301,953.1904713193959
13629,647.7120481927711,518072583.92641,954.4311175721692
13630,647.7120481927711,522088645.72619,955.6644567506216
13631,647.7120481927711,526104707.52596986,956.8905919467609
13632,647.7120481927711,530120769.3257498,958.1096239603538
13633,647.7120481927711,534136831.1255297,959.3216513675088
13634,647.7120481927711,538152892.9253097,960.5267705866922
13635,647.7120481927711,542168954.7250896,961.7250759423112
13636,647.7120481927711,546185016.5248694,962.9166597259482
13637,647.7120481927711,550201078.3246493,964.1016122553673
13638,647.7120481927711,554217140.1244292,965.2800219313854
13639,647.7120481927711,558233201.9242092,966.4519752926911
13640,647.7120481927711,562249263.7239891,967.6175570687186
13641,647.7120481927711,566265325.523769,968.7768502306354
13642,647.7120481927711,570281387.3235489,969.9299360405508
13643,647.7120481927711,574297449.1233288,971.076894098992
13644,647.7120481927711,578313510.9231088,972.2178023907445
13645,647.7120481927711,582329572.7228887,973.3527373291065
13646,647.7120481927711,586345634.5226686,974.4817737986363
13647,647.7120481927711,590361696.3224485,975.6049851964441
13648,647.7120481927711,594377758.1222284,976.7224434720922
13649,647.7120481927711,598393819.9220084,977.8342191661591
13650,647.7120481927711,602409881.7217883,978.9403814475183
13651,647.7120481927711,606425943.5215682,980.0409981493918
13652,647.7120481927711,610442005.3213481,981.1361358042125
13653,647.7120481927711,614458067.121128,982.2258596773534
13654,647.7120481927711,618474128.920908,983.3102337997648
13655,647.7120481927711,622490190.7206879,984.3893209995604
13656,647.7120481927711,626506252.5204678,985.4631829325925
13657,647.7120481927711,630522314.3202477,986.5318801120593
13658,647.7120481927711,634538376.1200275,987.5954719371729
13659,647.7120481927711,638554437.9198076,988.6540167209332
13660,647.7120481927711,642570499.7195874,989.7075717170335
13661,647.7120481927711,646586561.5193673,990.7561931459323
13662,647.7120481927711,650602623.3191472,991.7999362201263
13663,647.7120481927711,654618685.1189271,992.8388551686456
13664,647.7120481927711,658634746.9187071,993.8730032608108
13665,647.7120481927711,662650808.718487,994.9024328292658
13666,647.7120481927711,666666870.5182669,995.9271952923224
13667,647.7120481927711,670682932.3180468,996.947341175641
13668,647.7120481927711,674698994.1178267,997.9629201332612
13669,647.7120481927711,678715055.9176067,998.9739809680198
13670,647.7120481927711,682731117.7173866,999.9805716513627
13671,647.7120481927711,686747179.5171665,1000.9827393425896
13672,647.7120481927711,690763241.3169464,1001.9805304075319
13673,647.7120481927711,694779303.1167263,1002.9739904366945
13674,647.7120481927711,698795364.9165063,1003.9631642628862
13675,647.7120481927711,702811426.7162862,1004.9480959783367
13676,647.7120481927711,706827488.5160661,1005.9288289513387
13677,647.7120481927711,710843550.315846,1006.9054058424156
13678,647.7120481927711,714859612.1156259,1007.8778686200396
13679,647.7120481927711,718875673.9154059,1008.8462585759137
13680,647.7120481927711,722891735.7151858,1009.8106163398271
13681,647.7120481927711,726907797.5149657,1010.7709818941058
13682,647.7120481927711,730923859.3147455,1011.727394587667
13683,647.7120481927711,734939921.1145254,1012.6798931496882
13684,647.7120481927711,738955982.9143054,1013.6285157029104
13685,647.7120481927711,742972044.7140853,1014.5732997765818
13686,647.7120481927711,746988106.5138652,1015.5142823190542
13687,647.7120481927711,751004168.3136451,1016.4514997100459
13688,647.7120481927711,755020230.113425,1017.3849877725793
13689,647.7120481927711,759036291.913205,1018.3147817846002
13690,647.7120481927711,763052353.7129849,1019.2409164903036
13691,647.7120481927711,767068415.5127648,1020.1634261111493
13692,647.7120481927711,771084477.3125447,1021.0823443566056
13693,647.7120481927711,775100539.1123246,1021.9977044346084
13694,647.7120481927711,779116600.9121046,1022.909539061753
13695,647.7120481927711,783132662.7118845,1023.8178804732294
13696,647.7120481927711,787148724.5116644,1024.7227604325003
