,T,D,S
4050,586.1410738255034,0.01,9931.261342409412
4051,586.1410738255034,8.063691275167786,6800.277236906894
4052,586.1410738255034,16.117382550335574,6435.719625313624
4053,586.1410738255034,24.17107382550336,6201.772355597216
4054,586.1410738255034,32.22476510067114,6020.762712368337
4055,586.1410738255034,40.27845637583893,5868.595492450345
4056,586.1410738255034,48.332147651006714,5734.605630072314
4057,586.1410738255034,56.3858389261745,5613.008767134869
4058,586.1410738255034,64.4395302013423,5332.836556840139
4059,586.1410738255034,72.49322147651007,5093.32612100783
4060,586.1410738255034,80.54691275167787,4901.711825237924
4061,586.1410738255034,88.60060402684566,4744.93256019923
4062,586.1410738255034,96.65429530201344,4614.280469230223
4063,586.1410738255034,104.70798657718122,4503.72678029369
4064,586.1410738255034,112.76167785234901,4408.965074892408
4065,586.1410738255034,120.8153691275168,4326.837217742746
4066,586.1410738255034,128.86906040268457,4254.974546115625
4067,586.1410738255034,136.92275167785235,4191.565688984655
4068,586.1410738255034,144.97644295302013,4135.201774453215
4069,586.1410738255034,153.03013422818793,4084.7705158523954
4070,586.1410738255034,161.0838255033557,4039.3820700370297
4071,586.1410738255034,169.1375167785235,3998.316077773294
4072,586.1410738255034,177.1912080536913,3960.983146841816
4073,586.1410738255034,185.24489932885908,3926.896382484517
4074,586.1410738255034,193.29859060402686,3895.6500348715435
4075,586.1410738255034,201.35228187919463,3866.9032709216194
4076,586.1410738255034,209.4059731543624,3840.3676909080978
4077,586.1410738255034,217.45966442953022,3815.797619024987
4078,586.1410738255034,225.513355704698,3792.9824744537145
4079,586.1410738255034,233.56704697986578,3771.740720762289
4080,586.1410738255034,241.6207382550336,3751.9150253745447
4081,586.1410738255034,249.67442953020137,3733.3683558787907
4082,586.1410738255034,257.72812080536914,3715.9808082501772
4083,586.1410738255034,265.78181208053695,3699.647011738218
4084,586.1410738255034,273.8355033557047,3684.2739916986066
4085,586.1410738255034,281.8891946308725,3669.779398783724
4086,586.1410738255034,289.94288590604026,3656.090033257891
4087,586.1410738255034,297.99657718120807,3643.140608604808
4088,586.1410738255034,306.0502684563759,3630.872710348502
4089,586.1410738255034,314.1039597315436,3619.2339150505663
4090,586.1410738255034,322.15765100671143,3608.1770414537086
4091,586.1410738255034,330.21134228187924,3597.6595112107307
4092,586.1410738255034,338.265033557047,3587.64280093524
4093,586.1410738255034,346.3187248322148,3578.0919707081966
4094,586.1410738255034,354.3724161073826,3568.9752568772046
4095,586.1410738255034,362.42610738255036,3560.26371914773
4096,586.1410738255034,370.47979865771816,3551.9309337046666
4097,586.1410738255034,378.5334899328859,3543.9527255088237
4098,586.1410738255034,386.5871812080537,3536.3069340554994
4099,586.1410738255034,394.64087248322153,3528.9732078149436
4100,586.1410738255034,402.6945637583893,3521.9328233393567
4101,586.1410738255034,410.7482550335571,3515.1685256508954
4102,586.1410738255034,418.80194630872484,3508.6643870460116
4103,586.1410738255034,426.85563758389264,3502.4056818838308
4104,586.1410738255034,434.90932885906045,3496.37877528661
4105,586.1410738255034,442.9630201342282,3490.571023981691
4106,586.1410738255034,451.016711409396,3484.9706877672975
4107,586.1410738255034,459.0704026845638,3479.566850297516
4108,586.1410738255034,467.12409395973157,3474.3493480617562
4109,586.1410738255034,475.1777852348994,3469.3087065864956
4110,586.1410738255034,483.2314765100672,3464.4360830167066
4111,586.1410738255034,491.28516778523493,3459.723214344904
4112,586.1410738255034,499.33885906040274,3455.162370650187
4113,586.1410738255034,507.3925503355705,3450.7463127906076
4114,586.1410738255034,515.4462416107383,3446.468254061814
4115,586.1410738255034,523.4999328859061,3442.321825394819
4116,586.1410738255034,531.5536241610739,3438.301043717556
4117,586.1410738255034,539.6073154362416,3434.4002831496705
4118,586.1410738255034,547.6610067114094,3430.6142487389047
4119,586.1410738255034,555.7146979865772,3426.9379524812302
4120,586.1410738255034,563.768389261745,3423.3666913963657
4121,586.1410738255034,571.8220805369128,3419.896027456031
4122,586.1410738255034,579.8757718120805,3416.5217691848206
4123,586.1410738255034,587.9294630872483,3413.239954773308
4124,586.1410738255034,595.9831543624161,3410.0468365603356
4125,586.1410738255034,604.036845637584,3406.9388667566955
4126,586.1410738255034,612.0905369127518,3403.912684295881
4127,586.1410738255034,620.1442281879196,3400.9651027094237
4128,586.1410738255034,628.1979194630873,3398.093098934895
4129,586.1410738255034,636.2516107382551,3395.2938029739134
4130,586.1410738255034,644.3053020134229,3392.5644883257883
4131,586.1410738255034,652.3589932885907,3389.9025631297745
4132,586.1410738255034,660.4126845637585,3387.305561955443
4133,586.1410738255034,668.4663758389262,3384.7711381865147
4134,586.1410738255034,676.520067114094,3382.2970569486884
4135,586.1410738255034,684.5737583892618,3378.6810446169097
4136,586.1410738255034,692.6274496644296,3362.5915842492554
4137,586.1410738255034,700.6811409395974,3346.369183446342
4138,586.1410738255034,708.7348322147652,3330.02398178015
4139,586.1410738255034,716.7885234899329,3313.564935103341
4140,586.1410738255034,724.8422147651007,3297.000086964541
4141,586.1410738255034,732.8959060402685,3280.336761917227
4142,586.1410738255034,740.9495973154363,3263.5816996914664
4143,586.1410738255034,749.0032885906041,3246.7411458375313
4144,586.1410738255034,757.0569798657718,3229.820911779398
4145,586.1410738255034,765.1106711409396,3212.826414721548
4146,586.1410738255034,773.1643624161075,3195.762705469572
4147,586.1410738255034,781.2180536912753,3178.634490025221
4148,586.1410738255034,789.2717449664431,3161.446148885741
4149,586.1410738255034,797.3254362416108,3144.201756375303
4150,586.1410738255034,805.3791275167786,3126.90510108559
4151,586.1410738255034,813.4328187919464,3109.559707594595
4152,586.1410738255034,821.4865100671142,3092.168859034125
4153,586.1410738255034,829.540201342282,3074.7356197403697
4154,586.1410738255034,837.5938926174497,3057.2628570934626
4155,586.1410738255034,845.6475838926175,3039.753261677733
4156,586.1410738255034,853.7012751677853,3022.209365023538
4157,586.1410738255034,861.7549664429531,3004.6335543816194
4158,586.1410738255034,869.8086577181209,2987.0280841970475
4159,586.1410738255034,877.8623489932887,2969.3950841655646
4160,586.1410738255034,885.9160402684564,2951.7365639527507
4161,586.1410738255034,893.9697315436242,2934.0544148236904
4162,586.1410738255034,902.023422818792,2916.3504085623435
4163,586.1410738255034,910.0771140939598,2898.6261941538264
4164,586.1410738255034,918.1308053691276,2880.883292760216
4165,586.1410738255034,926.1844966442953,2863.123091545331
4166,586.1410738255034,934.2381879194631,2845.3468369002576
4167,586.1410738255034,942.291879194631,2827.555627594247
4168,586.1410738255034,950.3455704697988,2809.7504083307563
4169,586.1410738255034,958.3992617449666,2791.931964129862
4170,586.1410738255034,966.4529530201344,2774.1009158913057
4171,586.1410738255034,974.5066442953021,2756.2577174206817
4172,586.1410738255034,982.5603355704699,2738.402654127964
4173,586.1410738255034,990.6140268456377,2720.535843535873
4174,586.1410738255034,998.6677181208055,2702.6572376674712
4175,586.1410738255034,1006.7214093959733,2684.766627319573
4176,586.1410738255034,1014.775100671141,2666.8636481724648
4177,586.1410738255034,1022.8287919463088,2648.9477886378263
4178,586.1410738255034,1030.8824832214766,2631.0183993059513
4179,586.1410738255034,1038.9361744966443,2613.074703820932
4180,586.1410738255034,1046.9898657718122,2595.1158109876515
4181,586.1410738255034,1055.04355704698,2577.140727897728
4182,586.1410738255034,1063.0972483221478,2559.148373851746
4183,586.1410738255034,1071.1509395973155,2541.137594851913
4184,586.1410738255034,1079.2046308724832,2523.107178442079
4185,586.1410738255034,1087.2583221476511,2505.055868679778
4186,586.1410738255034,1095.3120134228188,2486.9823810369608
4187,586.1410738255034,1103.3657046979868,2468.8854170416625
4188,586.1410738255034,1111.4193959731545,2450.7636784908605
4189,586.1410738255034,1119.4730872483221,2432.615881084976
4190,586.1410738255034,1127.52677852349,2414.4407673555324
4191,586.1410738255034,1135.5804697986578,2396.237118779419
4192,586.1410738255034,1143.6341610738257,2378.0037669948356
4193,586.1410738255034,1151.6878523489934,2359.7396040552935
4194,586.1410738255034,1159.741543624161,2341.4435916783113
4195,586.1410738255034,1167.795234899329,2323.1147694644715
4196,586.1410738255034,1175.8489261744967,2304.7522620799273
4197,586.1410738255034,1183.9026174496646,2286.3552854112336
4198,586.1410738255034,1191.9563087248323,2267.9231517152252
4199,586.1410738255034,1200.01,2249.4552737985305
4200,597.7292617449666,0.01,9961.603870405665
4201,597.7292617449666,8.063691275167786,6833.285820170661
4202,597.7292617449666,16.117382550335574,6471.925969715027
4203,597.7292617449666,24.17107382550336,6241.590646106753
4204,597.7292617449666,32.22476510067114,6064.529947776301
4205,597.7292617449666,40.27845637583893,5916.629056703026
4206,597.7292617449666,48.332147651006714,5787.285340507027
4207,597.7292617449666,56.3858389261745,5670.890895991126
4208,597.7292617449666,64.4395302013423,5564.069648469566
4209,597.7292617449666,72.49322147651007,5417.489057373866
4210,597.7292617449666,80.54691275167787,5201.441206282358
4211,597.7292617449666,88.60060402684566,5024.670349122566
4212,597.7292617449666,96.65429530201344,4877.358253325906
4213,597.7292617449666,104.70798657718122,4752.707392444114
4214,597.7292617449666,112.76167785234901,4645.86221820775
4215,597.7292617449666,120.8153691275168,4553.261888046363
4216,597.7292617449666,128.86906040268457,4472.235700953424
4217,597.7292617449666,136.92275167785235,4400.74131026472
4218,597.7292617449666,144.97644295302013,4337.190192824893
4219,597.7292617449666,153.03013422818793,4280.32822955243
4220,597.7292617449666,161.0838255033557,4229.152109611105
4221,597.7292617449666,169.1375167785235,4182.8496176917415
4222,597.7292617449666,177.1912080536913,4140.756205661676
4223,597.7292617449666,185.24489932885908,4102.322892737569
4224,597.7292617449666,193.29859060402686,4067.0921901998654
4225,597.7292617449666,201.35228187919463,4034.6798038888046
4226,597.7292617449666,209.4059731543624,4004.7605589997256
4227,597.7292617449666,217.45966442953022,3977.0574525577917
4228,597.7292617449666,225.513355704698,3951.333051686969
4229,597.7292617449666,233.56704697986578,3927.382671471296
4230,597.7292617449666,241.6207382550336,3905.028917187428
4231,597.7292617449666,249.67442953020137,3884.117282836963
4232,597.7292617449666,257.72812080536914,3864.5125749219337
4233,597.7292617449666,265.78181208053695,3846.0959864184724
4234,597.7292617449666,273.8355033557047,3828.762687089214
4235,597.7292617449666,281.8891946308725,3812.4198268703353
4236,597.7292617449666,289.94288590604026,3796.984872015955
4237,597.7292617449666,297.99657718120807,3782.3842110478945
4238,597.7292617449666,306.0502684563759,3768.551980811446
4239,597.7292617449666,314.1039597315436,3755.429073132197
4240,597.7292617449666,322.15765100671143,3742.962290469696
4241,597.7292617449666,330.21134228187924,3731.1036251302676
4242,597.7292617449666,338.265033557047,3719.8096414463753
4243,597.7292617449666,346.3187248322148,3709.040944161021
4244,597.7292617449666,354.3724161073826,3698.761719303146
4245,597.7292617449666,362.42610738255036,3688.939336277949
4246,597.7292617449666,370.47979865771816,3679.5440018570644
4247,597.7292617449666,378.5334899328859,3670.5484583390466
4248,597.7292617449666,386.5871812080537,3661.9277194388123
4249,597.7292617449666,394.64087248322153,3653.658838516337
4250,597.7292617449666,402.6945637583893,3645.7207046172084
4251,597.7292617449666,410.7482550335571,3638.093862507838
4252,597.7292617449666,418.80194630872484,3630.7603534753293
4253,597.7292617449666,426.85563758389264,3623.703574149594
4254,597.7292617449666,434.90932885906045,3616.908151011529
4255,597.7292617449666,442.9630201342282,3610.3598285909075
4256,597.7292617449666,451.016711409396,3604.0453696428
4257,597.7292617449666,459.0704026845638,3597.95246583151
4258,597.7292617449666,467.12409395973157,3592.0696576539067
4259,597.7292617449666,475.1777852348994,3586.3862625059746
4260,597.7292617449666,483.2314765100672,3580.8923099425665
4261,597.7292617449666,491.28516778523493,3575.578483304903
4262,597.7292617449666,499.33885906040274,3570.4360669969296
4263,597.7292617449666,507.3925503355705,3565.4568987828657
4264,597.7292617449666,515.4462416107383,3560.633326556767
4265,597.7292617449666,523.4999328859061,3555.9581691025223
4266,597.7292617449666,531.5536241610739,3551.4246804210516
4267,597.7292617449666,539.6073154362416,3547.0265172520253
4268,597.7292617449666,547.6610067114094,3542.7577094612607
4269,597.7292617449666,555.7146979865772,3538.612633003082
4270,597.7292617449666,563.768389261745,3534.5859852001527
4271,597.7292617449666,571.8220805369128,3530.672762112296
4272,597.7292617449666,579.8757718120805,3526.8682377912182
4273,597.7292617449666,587.9294630872483,3523.1679452402927
4274,597.7292617449666,595.9831543624161,3519.5676589181153
4275,597.7292617449666,604.036845637584,3516.0633786417634
4276,597.7292617449666,612.0905369127518,3512.651314760815
4277,597.7292617449666,620.1442281879196,3509.3278744866316
4278,597.7292617449666,628.1979194630873,3506.0896492732127
4279,597.7292617449666,636.2516107382551,3502.9334031564545
4280,597.7292617449666,644.3053020134229,3499.856061967944
4281,597.7292617449666,652.3589932885907,3496.8547033477307
4282,597.7292617449666,660.4126845637585,3485.955647086341
4283,597.7292617449666,668.4663758389262,3470.039001856967
4284,597.7292617449666,676.520067114094,3453.9883297309034
4285,597.7292617449666,684.5737583892618,3437.813210591108
4286,597.7292617449666,692.6274496644296,3421.522003820278
4287,597.7292617449666,700.6811409395974,3405.122155562609
4288,597.7292617449666,708.7348322147652,3388.6204217563536
4289,597.7292617449666,716.7885234899329,3372.023026885212
4290,597.7292617449666,724.8422147651007,3355.3357730716766
4291,597.7292617449666,732.8959060402685,3338.5641115777316
4292,597.7292617449666,740.9495973154363,3321.7131870525545
4293,597.7292617449666,749.0032885906041,3304.7878632791862
4294,597.7292617449666,757.0569798657718,3287.792737552388
4295,597.7292617449666,765.1106711409396,3270.732149195845
4296,597.7292617449666,773.1643624161075,3253.610186182223
4297,597.7292617449666,781.2180536912753,3236.4306924349953
4298,597.7292617449666,789.2717449664431,3219.197277223221
4299,597.7292617449666,797.3254362416108,3201.9133271379983
4300,597.7292617449666,805.3791275167786,3184.582020464796
4301,597.7292617449666,813.4328187919464,3167.2063433223357
4302,597.7292617449666,821.4865100671142,3149.789106695864
4303,597.7292617449666,829.540201342282,3132.332963412842
4304,597.7292617449666,837.5938926174497,3114.8404241524186
4305,597.7292617449666,845.6475838926175,3097.313871708725
4306,597.7292617449666,853.7012751677853,3079.755572907835
4307,597.7292617449666,861.7549664429531,3062.16768778111
4308,597.7292617449666,869.8086577181209,3044.552275801457
4309,597.7292617449666,877.8623489932887,3026.9112991781235
4310,597.7292617449666,885.9160402684564,3009.2466233690593
4311,597.7292617449666,893.9697315436242,2991.5600151021854
4312,597.7292617449666,902.023422818792,2973.853138295682
4313,597.7292617449666,910.0771140939598,2956.1275483330123
4314,597.7292617449666,918.1308053691276,2938.3846851837257
4315,597.7292617449666,926.1844966442953,2920.625865869114
4316,597.7292617449666,934.2381879194631,2902.852276757352
4317,597.7292617449666,942.291879194631,2885.064966139931
4318,597.7292617449666,950.3455704697988,2867.2648374944893
4319,597.7292617449666,958.3992617449666,2849.4526437827676
4320,597.7292617449666,966.4529530201344,2831.6289830698875
4321,597.7292617449666,974.5066442953021,2813.794295685608
4322,597.7292617449666,982.5603355704699,2795.9488630829346
4323,597.7292617449666,990.6140268456377,2778.092808485837
4324,597.7292617449666,998.6677181208055,2760.226099358431
4325,597.7292617449666,1006.7214093959733,2742.348551673727
4326,597.7292617449666,1014.775100671141,2724.4598359121123
4327,597.7292617449666,1022.8287919463088,2706.5594846784506
4328,597.7292617449666,1030.8824832214766,2688.6469017930103
4329,597.7292617449666,1038.9361744966443,2670.721372684555
4330,597.7292617449666,1046.9898657718122,2652.7820758944945
4331,597.7292617449666,1055.04355704698,2634.828095488259
4332,597.7292617449666,1063.0972483221478,2616.8584341635105
4333,597.7292617449666,1071.1509395973155,2598.87202684413
4334,597.7292617449666,1079.2046308724832,2580.867754553302
4335,597.7292617449666,1087.2583221476511,2562.844458367538
4336,597.7292617449666,1095.3120134228188,2544.800953266031
4337,597.7292617449666,1103.3657046979868,2526.736041704709
4338,597.7292617449666,1111.4193959731545,2508.648526761964
4339,597.7292617449666,1119.4730872483221,2490.5372247218656
4340,597.7292617449666,1127.52677852349,2472.400976980467
4341,597.7292617449666,1135.5804697986578,2454.2386611811585
4342,597.7292617449666,1143.6341610738257,2436.0492015048094
4343,597.7292617449666,1151.6878523489934,2417.8315780600133
4344,597.7292617449666,1159.741543624161,2399.5848353371566
4345,597.7292617449666,1167.795234899329,2381.308089707271
4346,597.7292617449666,1175.8489261744967,2363.0005359623433
4347,597.7292617449666,1183.9026174496646,2344.6614529079307
4348,597.7292617449666,1191.9563087248323,2326.2902080312642
4349,597.7292617449666,1200.01,2307.886261278712
4350,609.3174496644297,0.01,9991.504014707616
4351,609.3174496644297,8.063691275167786,6865.567216617594
4352,609.3174496644297,16.117382550335574,6507.01451497563
4353,609.3174496644297,24.17107382550336,6279.81270356494
4354,609.3174496644297,32.22476510067114,6106.134305099035
4355,609.3174496644297,40.27845637583893,5961.813666700517
4356,609.3174496644297,48.332147651006714,5836.230911623257
4357,609.3174496644297,56.3858389261745,5723.803443712581
4358,609.3174496644297,64.4395302013423,5621.2342532125185
4359,609.3174496644297,72.49322147651007,5526.3944316360985
4360,609.3174496644297,80.54691275167787,5437.7965568769
4361,609.3174496644297,88.60060402684566,5324.122482947566
4362,609.3174496644297,96.65429530201344,5158.351933940074
4363,609.3174496644297,104.70798657718122,5018.08211067211
4364,609.3174496644297,112.76167785234901,4897.8490565146885
4365,609.3174496644297,120.8153691275168,4793.64574933809
4366,609.3174496644297,128.86906040268457,4702.466844810654
4367,609.3174496644297,136.92275167785235,4622.014086798292
4368,609.3174496644297,144.97644295302013,4550.499907524235
4369,609.3174496644297,153.03013422818793,4486.513044678081
4370,609.3174496644297,161.0838255033557,4428.924470889432
4371,609.3174496644297,169.1375167785235,4376.820198905666
4372,609.3174496644297,177.1912080536913,4329.4524115961
4373,609.3174496644297,185.24489932885908,4286.203339962499
4374,609.3174496644297,193.29859060402686,4246.558171179779
4375,609.3174496644297,201.35228187919463,4210.084458384029
4376,609.3174496644297,209.4059731543624,4176.416281820997
4377,609.3174496644297,217.45966442953022,4145.2419295775035
4378,609.3174496644297,225.513355704698,4116.294218039061
4379,609.3174496644297,233.56704697986578,4089.342814925698
4380,609.3174496644297,241.6207382550336,4064.188097657061
4381,609.3174496644297,249.67442953020137,4040.656200373449
4382,609.3174496644297,257.72812080536914,4018.5949896043626
4383,609.3174496644297,265.78181208053695,3997.87077160615
4384,609.3174496644297,273.8355033557047,3978.365580736496
4385,609.3174496644297,281.8891946308725,3959.974932662521
4386,609.3174496644297,289.94288590604026,3942.605952021255
4387,609.3174496644297,297.99657718120807,3926.175803692576
4388,609.3174496644297,306.0502684563759,3910.610371757788
4389,609.3174496644297,314.1039597315436,3895.8431416888698
4390,609.3174496644297,322.15765100671143,3881.8142502041374
4391,609.3174496644297,330.21134228187924,3868.469674165204
4392,609.3174496644297,338.265033557047,3855.760535342382
4393,609.3174496644297,346.3187248322148,3843.642502186757
4394,609.3174496644297,354.3724161073826,3832.0752731764965
4395,609.3174496644297,362.42610738255036,3821.022129048425
4396,609.3174496644297,370.47979865771816,3810.449543432585
4397,609.3174496644297,378.5334899328859,3800.326843191724
4398,609.3174496644297,386.5871812080537,3790.62591121724
4399,609.3174496644297,394.64087248322153,3781.3209256165437
4400,609.3174496644297,402.6945637583893,3772.388130197152
4401,609.3174496644297,410.7482550335571,3763.8056319520047
4402,609.3174496644297,418.80194630872484,3755.5532219112947
4403,609.3174496644297,426.85563758389264,3747.6122162747547
4404,609.3174496644297,434.90932885906045,3739.965315195496
4405,609.3174496644297,442.9630201342282,3732.5964769689126
4406,609.3174496644297,451.016711409396,3725.490805701036
4407,609.3174496644297,459.0704026845638,3718.6344508010175
4408,609.3174496644297,467.12409395973157,3712.014516870723
4409,609.3174496644297,475.1777852348994,3705.6189827578996
4410,609.3174496644297,483.2314765100672,3699.436628703861
4411,609.3174496644297,491.28516778523493,3693.4569706568263
4412,609.3174496644297,499.33885906040274,3687.670200941905
4413,609.3174496644297,507.3925503355705,3682.0671345814517
4414,609.3174496644297,515.4462416107383,3676.6391606477882
4415,609.3174496644297,523.4999328859061,3671.378198106352
4416,609.3174496644297,531.5536241610739,3666.276655673041
4417,609.3174496644297,539.6073154362416,3661.327395266344
4418,609.3174496644297,547.6610067114094,3656.523698684229
4419,609.3174496644297,555.7146979865772,3651.859237178647
4420,609.3174496644297,563.768389261745,3647.3280436378745
4421,609.3174496644297,571.8220805369128,3642.924487119623
4422,609.3174496644297,579.8757718120805,3638.6432495063314
4423,609.3174496644297,587.9294630872483,3634.4793040791888
4424,609.3174496644297,595.9831543624161,3630.427895829351
4425,609.3174496644297,604.036845637584,3626.4845233442506
4426,609.3174496644297,612.0905369127518,3622.644922123898
4427,609.3174496644297,620.1442281879196,3618.905049197201
4428,609.3174496644297,628.1979194630873,3607.2101908658938
4429,609.3174496644297,636.2516107382551,3591.5566462985994
4430,609.3174496644297,644.3053020134229,3575.7649597758536
4431,609.3174496644297,652.3589932885907,3559.8451521107227
4432,609.3174496644297,660.4126845637585,3543.805606758281
4433,609.3174496644297,668.4663758389262,3527.6535210006787
4434,609.3174496644297,676.520067114094,3511.39522823689
4435,609.3174496644297,684.5737583892618,3495.0364344311474
4436,609.3174496644297,692.6274496644296,3478.582390978592
4437,609.3174496644297,700.6811409395974,3462.0380175142386
4438,609.3174496644297,708.7348322147652,3445.4079847483054
4439,609.3174496644297,716.7885234899329,3428.6967659971583
4440,609.3174496644297,724.8422147651007,3411.9086652447254
4441,609.3174496644297,732.8959060402685,3395.0478287491446
4442,609.3174496644297,740.9495973154363,3378.118246246298
4443,609.3174496644297,749.0032885906041,3361.123746709649
4444,609.3174496644297,757.0569798657718,3344.0679924780047
4445,609.3174496644297,765.1106711409396,3326.9544744433256
4446,609.3174496644297,773.1643624161075,3309.786509969302
4447,609.3174496644297,781.2180536912753,3292.5672443386125
4448,609.3174496644297,789.2717449664431,3275.2996558297946
4449,609.3174496644297,797.3254362416108,3257.9865640118887
4450,609.3174496644297,805.3791275167786,3240.630640508273
4451,609.3174496644297,813.4328187919464,3223.2344213010933
4452,609.3174496644297,821.4865100671142,3205.8003195979745
4453,609.3174496644297,829.540201342282,3188.3306383339473
4454,609.3174496644297,837.5938926174497,3170.827581504107
4455,609.3174496644297,845.6475838926175,3153.293263689754
4456,609.3174496644297,853.7012751677853,3135.7297173292327
4457,609.3174496644297,861.7549664429531,3118.1388974758
4458,609.3174496644297,869.8086577181209,3100.5226839642955
4459,609.3174496644297,877.8623489932887,3082.882881067244
4460,609.3174496644297,885.9160402684564,3065.221214852408
4461,609.3174496644297,893.9697315436242,3047.5393285559244
4462,609.3174496644297,902.023422818792,3029.8387763575574
4463,609.3174496644297,910.0771140939598,3012.1210159884085
4464,609.3174496644297,918.1308053691276,2994.3874006202777
4465,609.3174496644297,926.1844966442953,2976.6391704823413
4466,609.3174496644297,934.2381879194631,2958.877444629345
4467,609.3174496644297,942.291879194631,2941.1032132497216
4468,609.3174496644297,950.3455704697988,2923.3173308555565
4469,609.3174496644297,958.3992617449666,2905.5205106427647
4470,609.3174496644297,966.4529530201344,2887.713320251984
4471,609.3174496644297,974.5066442953021,2869.8961791015013
4472,609.3174496644297,982.5603355704699,2852.0693574048746
4473,609.3174496644297,990.6140268456377,2834.2329769298794
4474,609.3174496644297,998.6677181208055,2816.3870135034213
4475,609.3174496644297,1006.7214093959733,2798.5313012200218
4476,609.3174496644297,1014.775100671141,2780.6655382702984
4477,609.3174496644297,1022.8287919463088,2762.7892942710496
4478,609.3174496644297,1030.8824832214766,2744.9020189501566
4479,609.3174496644297,1038.9361744966443,2727.003052017736
4480,609.3174496644297,1046.9898657718122,2709.0916340393683
4481,609.3174496644297,1055.04355704698,2691.1669181178822
4482,609.3174496644297,1063.0972483221478,2673.2279821860707
4483,609.3174496644297,1071.1509395973155,2655.273841713824
4484,609.3174496644297,1079.2046308724832,2637.303462638653
4485,609.3174496644297,1087.2583221476511,2619.3157743376605
4486,609.3174496644297,1095.3120134228188,2601.309682471426
4487,609.3174496644297,1103.3657046979868,2583.2840815449745
4488,609.3174496644297,1111.4193959731545,2565.237867047567
4489,609.3174496644297,1119.4730872483221,2547.1699470508393
4490,609.3174496644297,1127.52677852349,2529.0792531633188
4491,609.3174496644297,1135.5804697986578,2510.9647507579266
4492,609.3174496644297,1143.6341610738257,2492.8254484075533
4493,609.3174496644297,1151.6878523489934,2474.66040648141
4494,609.3174496644297,1159.741543624161,2456.468744871795
4495,609.3174496644297,1167.795234899329,2438.249649836473
4496,609.3174496644297,1175.8489261744967,2420.002379955992
4497,609.3174496644297,1183.9026174496646,2401.7262712181105
4498,609.3174496644297,1191.9563087248323,2383.4207412525743
4499,609.3174496644297,1200.01,2365.085292748783
4500,620.9056375838927,0.01,10020.979423031722
4501,620.9056375838927,8.063691275167786,6897.179655087392
4502,620.9056375838927,16.117382550335574,6541.106423934946
4503,620.9056375838927,24.17107382550336,6316.643955825529
4504,620.9056375838927,32.22476510067114,6145.896010798051
4505,620.9056375838927,40.27845637583893,6004.643127900313
4506,620.9056375838927,48.332147651006714,5882.228262028322
4507,620.9056375838927,56.3858389261745,5773.050514330906
4508,620.9056375838927,64.4395302013423,5673.816225950509
4509,620.9056375838927,72.49322147651007,5582.424897334144
4510,620.9056375838927,80.54691275167787,5497.446720496984
4511,620.9056375838927,88.60060402684566,5417.850934190479
4512,620.9056375838927,96.65429530201344,5342.853177339505
4513,620.9056375838927,104.70798657718122,5271.824159306479
4514,620.9056375838927,112.76167785234901,5169.063727698735
4515,620.9056375838927,120.8153691275168,5051.856352986701
4516,620.9056375838927,128.86906040268457,4949.298763229317
4517,620.9056375838927,136.92275167785235,4858.805891069409
4518,620.9056375838927,144.97644295302013,4778.367088938178
4519,620.9056375838927,153.03013422818793,4706.394975830996
4520,620.9056375838927,161.0838255033557,4641.619627235402
4521,620.9056375838927,169.1375167785235,4583.012994720859
4522,620.9056375838927,177.1912080536913,4529.733937204352
4523,620.9056375838927,185.24489932885908,4481.087591111742
4524,620.9056375838927,193.29859060402686,4436.494897473303
4525,620.9056375838927,201.35228187919463,4395.469442153103
4526,620.9056375838927,209.4059731543624,4357.599640385617
4527,620.9056375838927,217.45966442953022,4322.534880122148
4528,620.9056375838927,225.513355704698,4289.974634528485
4529,620.9056375838927,233.56704697986578,4259.659826972813
4530,620.9056375838927,241.6207382550336,4231.365922944567
4531,620.9056375838927,249.67442953020137,4204.897358967695
4532,620.9056375838927,257.72812080536914,4180.083016052155
4533,620.9056375838927,265.78181208053695,4156.772516123262
4534,620.9056375838927,273.8355033557047,4134.833171998467
4535,620.9056375838927,281.8891946308725,4114.147460206704
4536,620.9056375838927,289.94288590604026,4094.6109149899876
4537,620.9056375838927,297.99657718120807,4076.1303638068075
4538,620.9056375838927,306.0502684563759,4058.622441431143
4539,620.9056375838927,314.1039597315436,4042.012332644354
4540,620.9056375838927,322.15765100671143,4026.2327035174308
4541,620.9056375838927,330.21134228187924,4011.2227890862346
4542,620.9056375838927,338.265033557047,3996.927611354982
4543,620.9056375838927,346.3187248322148,3983.2973064123835
4544,620.9056375838927,354.3724161073826,3970.286543302075
4545,620.9056375838927,362.42610738255036,3957.854020374857
4546,620.9056375838927,370.47979865771816,3945.962027332345
4547,620.9056375838927,378.5334899328859,3934.576063178467
4548,620.9056375838927,386.5871812080537,3923.664501925788
4549,620.9056375838927,394.64087248322153,3913.19829923471
4550,620.9056375838927,402.6945637583893,3903.1507342551045
4551,620.9056375838927,410.7482550335571,3893.4971818387726
4552,620.9056375838927,418.80194630872484,3884.2149110344544
4553,620.9056375838927,426.85563758389264,3875.2829063941886
4554,620.9056375838927,434.90932885906045,3866.6817091340713
4555,620.9056375838927,442.9630201342282,3858.3932756225345
4556,620.9056375838927,451.016711409396,3850.40085103026
4557,620.9056375838927,459.0704026845638,3842.6888562798126
4558,620.9056375838927,467.12409395973157,3835.242786689891
