T,P,U
321.0011981566821,73733285.53509207,190953.08709241496
321.0011981566821,78341577.64636026,190433.16106157645
321.0011981566821,82949869.75762847,189919.85488475647
321.0011981566821,87558161.86889666,189413.00245512734
321.0011981566821,92166453.98016487,188912.4454193321
321.0011981566821,96774746.09143306,188418.03274360346
321.0011981566821,101383038.20270126,187929.62030573149
321.0011981566821,105991330.31396946,187447.07050935764
321.0011981566821,110599622.42523766,186970.25192371602
321.0011981566821,115207914.53650585,186499.03894163194
321.0011981566821,119816206.64777406,186033.3114590212
321.0011981566821,124424498.75904225,185572.95457240587
321.0011981566821,129032790.87031044,185117.8582941926
321.0011981566821,133641082.98157865,184667.9172844613
321.0011981566821,138249375.09284684,184223.03059822402
321.0011981566821,142857667.20411503,183783.10144735978
321.0011981566821,147465959.31538323,183348.03697633208
321.0011981566821,152074251.42665142,182917.7480507676
321.0011981566821,156682543.5379196,182492.14905838814
321.0011981566821,161290835.64918783,182071.157721133
321.0011981566821,165899127.76045603,181654.69491859985
321.0011981566821,170507419.87172422,181242.68452109417
321.0011981566821,175115711.9829924,180835.05323262687
321.0011981566821,179724004.0942606,180431.73044281956
321.0011981566821,184332296.20552883,180032.64808735147
321.0011981566821,188940588.31679702,179637.74051625235
321.0011981566821,193548880.4280652,179246.94437001305
321.0011981566821,198157172.5393334,178860.1984624552
321.0011981566821,202765464.6506016,178477.44367046928
321.0011981566821,207373756.7618698,178098.62283003647
321.0011981566821,211982048.873138,177723.68063798206
321.0011981566821,216590340.9844062,177352.56355959835
321.0011981566821,221198633.0956744,176985.21974120158
321.0011981566821,225806925.2069426,176621.5989277899
321.0011981566821,230415217.31821078,176261.65238531318
321.0011981566821,235023509.429479,175905.33282723557
321.0011981566821,239631801.5407472,175552.59434542025
321.0011981566821,244240093.6520154,175203.3923445967
321.0011981566821,248848385.76328358,174857.6834806518
321.0011981566821,253456677.87455177,174515.42560240647
321.0011981566821,258064969.98581997,174176.5776964215
321.0011981566821,262673262.0970882,173841.09983505527
321.0011981566821,267281554.20835638,173508.95312722574
321.0011981566821,271889846.3196246,173180.0996720039
321.0011981566821,276498138.4308928,172854.5025146302
321.0011981566821,281106430.542161,172532.1256049684
321.0011981566821,285714722.6534292,172212.93375826502
321.0011981566821,290323014.7646974,171896.8926180043
321.0011981566821,294931306.8759656,171583.96862068138
321.0011981566821,299539598.9872338,171274.12896251873
321.0011981566821,304147891.098502,170967.3415680651
321.0011981566821,308756183.2097702,170663.57506028807
321.0011981566821,313364475.32103837,170362.79873233687
321.0011981566821,317972767.4323066,170064.98252078044
321.0011981566821,322581059.5435748,169770.09698026665
321.0011981566821,327189351.654843,169478.11325945976
321.0011981566821,331797643.7661112,169189.00307825764
321.0011981566821,336405935.87737936,168902.73870619666
321.0011981566821,341014227.9886476,168619.2929418799
321.0011981566821,345622520.0999158,168338.63909358287
321.0011981566821,350230812.21118397,168060.7509607437
321.0011981566821,354839104.3224522,167785.6028164224
321.0011981566821,359447396.43372035,167513.16939065114
321.0011981566821,364055688.5449886,167243.4258545761
321.0011981566821,368663980.6562568,166976.34780541682
321.0011981566821,373272272.76752496,166711.91125216716
321.0011981566821,377880564.8787932,166450.092601963
321.0011981566821,382488856.99006134,166190.86864715995
321.0011981566821,387097149.10132957,165934.21655295955
321.0011981566821,391705441.2125977,165680.1138457136
321.0011981566821,396313733.32386595,165428.53840172847
321.0011981566821,400922025.4351342,165179.4684365968
321.0011981566821,405530317.54640234,164932.88249506854
321.0011981566821,410138609.65767056,164688.75944134296
321.0011981566821,414746901.7689387,164447.07844984726
321.0011981566821,419355193.88020694,164207.81899640406
321.0011981566821,423963485.99147516,163970.9608498078
321.0011981566821,428571778.1027433,163736.48406381678
321.0011981566821,433180070.21401155,163504.36896943324
321.0011981566821,437788362.3252797,163274.59616756695
321.0011981566821,442396654.43654794,163047.14652204246
321.0011981566821,447004946.54781616,162822.00115280203
321.0011981566821,451613238.6590843,162599.14142957484
321.0011981566821,456221530.77035254,162378.54896563696
321.0011981566821,460829822.8816207,162160.20561193398
321.0011981566821,465438114.9928889,161944.09345144278
321.0011981566821,470046407.10415715,161730.1947937147
321.0011981566821,474654699.2154253,161518.49216968304
321.0011981566821,479262991.32669353,161308.96832668627
321.0011981566821,483871283.4379617,161101.60622365534
321.0011981566821,488479575.5492299,160896.38902651044
321.0011981566821,493087867.66049814,160693.30010370683
321.0011981566821,497696159.7717663,160492.32302203082
321.0011981566821,502304451.8830345,160293.4415424444
321.0011981566821,506912743.9943027,160096.63961618155
321.0011981566821,511521036.1055709,159901.90138092142
321.0011981566821,516129328.2168391,159709.21115714114
321.0011981566821,520737620.3281073,159518.55344459403
321.0011981566821,525345912.4393755,159329.9129189004
321.0011981566821,529954204.5506437,159143.2744282489
321.0011981566821,534562496.6619119,158958.62299024127
321.0011981566821,539170788.7731801,158775.94378884643
321.0011981566821,543779080.8844483,158595.2221713906
321.0011981566821,548387372.9957165,158416.4436457656
321.0011981566821,552995665.1069847,158239.59387758854
321.0011981566821,557603957.2182529,158064.65868756725
321.0011981566821,562212249.3295211,157891.62404890708
321.0011981566821,566820541.4407893,157720.47608475856
321.0011981566821,571428833.5520575,157551.2010658345
321.0011981566821,576037125.6633257,157383.78540800264
321.0011981566821,580645417.7745938,157218.21567002044
321.0011981566821,585253709.8858621,157054.47855128802
321.0011981566821,589862001.9971303,156892.56088970552
321.0011981566821,594470294.1083984,156732.44965956654
321.0011981566821,599078586.2196667,156574.131969508
321.0011981566821,603686878.3309349,156417.5950605393
321.0011981566821,608295170.442203,156262.82630410703
321.0011981566821,612903462.5534712,156109.81320019384
321.0011981566821,617511754.6647395,155958.54337551908
321.0011981566821,622120046.7760077,155809.00458173142
321.0011981566821,626728338.8872758,155661.18469367168
321.0011981566821,631336630.9985441,155515.0717076847
321.0011981566821,635944923.1098123,155370.65373996514
321.0011981566821,640553215.2210804,155227.9190249199
321.0011981566821,645161507.3323487,155086.85591362475
321.0011981566821,649769799.4436169,154947.45287224758
321.0011981566821,654378091.554885,154809.6984805631
321.0011981566821,658986383.6661532,154673.5814304864
321.0011981566821,663594675.7774215,154539.090524619
321.0011981566821,668202967.8886896,154406.2146748325
321.0011981566821,672811259.9999578,154274.94290091252
321.0011981566821,677419552.1112261,154145.26432919165
321.0011981566821,682027844.2224942,154017.1681912304
321.0011981566821,686636136.3337624,153890.64382253223
321.0011981566821,691244428.4450307,153765.68066124432
321.0011981566821,695852720.5562989,153642.26824695143
321.0011981566821,700461012.667567,153520.39621942633
321.0011981566821,705069304.7788352,153400.05431743775
321.0011981566821,709677596.8901035,153281.2323775735
321.0011981566821,714285889.0013716,153163.92033309574
321.0011981566821,718894181.1126398,153048.1082128037
321.0011981566821,723502473.2239081,152933.78613988997
321.0011981566821,728110765.3351762,152820.94433091875
321.0011981566821,732719057.4464444,152709.57309466257
321.0011981566821,737327349.5577127,152599.66283110247
321.0011981566821,741935641.6689808,152491.2040303721
321.0011981566821,746543933.780249,152384.1872717351
321.0011981566821,751152225.8915172,152278.60322258464
321.0011981566821,755760518.0027854,152174.44263744148
321.0011981566821,760368810.1140536,152071.69635698196
321.0011981566821,764977102.2253218,151970.3553071028
321.0011981566821,769585394.33659,151870.41049793886
321.0011981566821,774193686.4478582,151771.85302296712
321.0011981566821,778801978.5591264,151674.6740580575
321.0011981566821,783410270.6703945,151578.86486059998
321.0011981566821,788018562.7816628,151484.4167686043
321.0011981566821,792626854.892931,151391.3211998129
321.0011981566821,797235147.0041991,151299.56965085398
321.0011981566821,801843439.1154674,151209.15369637328
321.0011981566821,806451731.2267356,151120.06498821068
321.0011981566821,811060023.3380038,151032.295254547
321.0011981566821,815668315.449272,150945.8362991143
321.0011981566821,820276607.5605402,150860.68000037433
321.0011981566821,824884899.6718084,150776.81831071974
321.0011981566821,829493191.7830765,150694.2432557021
321.0011981566821,834101483.8943448,150612.94693323897
321.0011981566821,838709776.005613,150532.921512868
321.0011981566821,843318068.1168811,150454.15923497808
321.0011981566821,847926360.2281494,150376.65241006538
321.0011981566821,852534652.3394176,150300.39341801606
321.0011981566821,857142944.4506857,150225.3747073435
321.0011981566821,861751236.561954,150151.58879449742
321.0011981566821,866359528.6732222,150079.02826315246
321.0011981566821,870967820.7844903,150007.68576350636
321.0011981566821,875576112.8957585,149937.55401156994
321.0011981566821,880184405.0070268,149868.6257885067
321.0011981566821,884792697.118295,149800.89393996086
321.0011981566821,889400989.2295631,149734.35137535958
321.0011981566821,894009281.3408314,149668.9910672828
321.0011981566821,898617573.4520996,149604.80605080433
321.0011981566821,903225865.5633677,149541.78942283595
321.0011981566821,907834157.6746359,149479.93434150156
321.0011981566821,912442449.7859042,149419.23402551343
321.0011981566821,917050741.8971723,149359.68175352915
321.0011981566821,921659034.0084405,149301.27086357164
321.0011981566821,926267326.1197088,149243.99475237555
321.0011981566821,930875618.2309769,149187.84687482216
321.0011981566821,935483910.3422451,149132.8207433398
321.0011981566821,940092202.4535134,149078.90992729703
321.0011981566821,944700494.5647815,149026.10805244814
321.0011981566821,949308786.6760497,148974.40880033778
321.0011981566821,953917078.7873179,148923.805907737
321.0011981566821,958525370.8985862,148874.29316609466
321.0011981566821,963133663.0098543,148825.86442096462
321.0011981566821,967741955.1211225,148778.51357146524
321.0011981566821,972350247.2323908,148732.234569739
321.0011981566821,976958539.3436589,148687.02142040237
321.0011981566821,981566831.4549271,148642.86818004085
321.0011981566821,986175123.5661954,148599.7689566306
321.0011981566821,990783415.6774635,148557.7179090858
321.0011981566821,995391707.7887317,148516.709246693
321.0011981566821,999999999.9,148476.7372286271
328.95806451612907,4608903.866069095,232865.93193566045
328.95806451612907,9217195.977337293,232121.88414484024
328.95806451612907,13825488.088605491,231390.55135229052
328.95806451612907,18433780.19987369,230671.5027686366
328.95806451612907,23042072.31114189,229964.3298771669
328.95806451612907,27650364.422410086,229268.6450392161
328.95806451612907,32258656.533678282,228584.0802047403
328.95806451612907,36866948.64494648,227910.28571777078
328.95806451612907,41475240.75621468,227246.9292082322
328.95806451612907,46083532.86748288,226593.69456211495
328.95806451612907,50691824.97875107,225950.28096303652
328.95806451612907,55300117.09001927,225316.40199950943
328.95806451612907,59908409.20128747,224691.78483173487
328.95806451612907,64516701.31255566,224076.16941399878
328.95806451612907,69124993.42382388,223469.30776737258
328.95806451612907,73733285.53509207,222870.96329939622
328.95806451612907,78341577.64636026,222280.9101670946
328.95806451612907,82949869.75762847,221698.93267990957
328.95806451612907,87558161.86889666,221124.82473994826
328.95806451612907,92166453.98016487,220558.38931690934
328.95806451612907,96774746.09143306,219999.437953832
328.95806451612907,101383038.20270126,219447.79030523467
328.95806451612907,105991330.31396946,218903.273700807
328.95806451612907,110599622.42523766,218365.72273602578
328.95806451612907,115207914.53650585,217834.97888716066
328.95806451612907,119816206.64777406,217310.89014868514
328.95806451612907,124424498.75904225,216793.31069206275
328.95806451612907,129032790.87031044,216282.10054438203
328.95806451612907,133641082.98157865,215777.12528569554
328.95806451612907,138249375.09284684,215278.25576361545
328.95806451612907,142857667.20411503,214785.3678244356
328.95806451612907,147465959.31538323,214298.34205962505
328.95806451612907,152074251.42665142,213817.0635665684
328.95806451612907,156682543.5379196,213341.4217230057
328.95806451612907,161290835.64918783,212871.3099740722
328.95806451612907,165899127.76045603,212406.62563136584
328.95806451612907,170507419.87172422,211947.26968305887
328.95806451612907,175115711.9829924,211493.14661488828
328.95806451612907,179724004.0942606,211044.16424062927
328.95806451612907,184332296.20552883,210600.2335424122
328.95806451612907,188940588.31679702,210161.26851928022
328.95806451612907,193548880.4280652,209727.18604447707
328.95806451612907,198157172.5393334,209297.90573025987
328.95806451612907,202765464.6506016,208873.34980003134
328.95806451612907,207373756.7618698,208453.44296758622
328.95806451612907,211982048.873138,208038.11232253397
328.95806451612907,216590340.9844062,207627.28722217906
328.95806451612907,221198633.0956744,207220.8991888974
328.95806451612907,225806925.2069426,206818.88181307545
328.95806451612907,230415217.31821078,206421.17066121887
328.95806451612907,235023509.429479,206027.7031887575
328.95806451612907,239631801.5407472,205638.41865753886
328.95806451612907,244240093.6520154,205253.258057572
328.95806451612907,248848385.76328358,204872.1640327435
328.95806451612907,253456677.87455177,204495.08081052836
328.95806451612907,258064969.98581997,204121.9541351846
328.95806451612907,262673262.0970882,203752.73120433628
328.95806451612907,267281554.20835638,203387.36060896885
328.95806451612907,271889846.3196246,203025.79227617575
328.95806451612907,276498138.4308928,202667.97741501106
328.95806451612907,281106430.542161,202313.8684649363
328.95806451612907,285714722.6534292,201963.41904691418
328.95806451612907,290323014.7646974,201616.5839167848
328.95806451612907,294931306.8759656,201273.3189211072
328.95806451612907,299539598.9872338,200933.58095499838
328.95806451612907,304147891.098502,200597.32792215902
328.95806451612907,308756183.2097702,200264.51869675016
328.95806451612907,313364475.32103837,199935.1130870762
328.95806451612907,317972767.4323066,199609.0718011785
328.95806451612907,322581059.5435748,199286.35641377952
328.95806451612907,327189351.654843,198966.92933506094
328.95806451612907,331797643.7661112,198650.7537807262
328.95806451612907,336405935.87737936,198337.79374354632
328.95806451612907,341014227.9886476,198028.0139662294
328.95806451612907,345622520.0999158,197721.37991542462
328.95806451612907,350230812.21118397,197417.85775710145
328.95806451612907,354839104.3224522,197117.4143328547
328.95806451612907,359447396.43372035,196820.01713744237
328.95806451612907,364055688.5449886,196525.6342972438
328.95806451612907,368663980.6562568,196234.23454961996
328.95806451612907,373272272.76752496,195945.78722334647
328.95806451612907,377880564.8787932,195660.26221977832
328.95806451612907,382488856.99006134,195377.6299948554
328.95806451612907,387097149.10132957,195097.86154193518
328.95806451612907,391705441.2125977,194820.9283753115
328.95806451612907,396313733.32386595,194546.80251443884
328.95806451612907,400922025.4351342,194275.45646890206
328.95806451612907,405530317.54640234,194006.86322384173
328.95806451612907,410138609.65767056,193740.99622624315
328.95806451612907,414746901.7689387,193477.82937151816
328.95806451612907,419355193.88020694,193217.33699083677
328.95806451612907,423963485.99147516,192959.49383890934
328.95806451612907,428571778.1027433,192704.2750822205
328.95806451612907,433180070.21401155,192451.6562877657
328.95806451612907,437788362.3252797,192201.61341230635
328.95806451612907,442396654.43654794,191954.12279189812
328.95806451612907,447004946.54781616,191709.1611319435
328.95806451612907,451613238.6590843,191466.70549763757
328.95806451612907,456221530.77035254,191226.73330464706
328.95806451612907,460829822.8816207,190989.2223103391
328.95806451612907,465438114.9928889,190754.1506051546
328.95806451612907,470046407.10415715,190521.496604421
328.95806451612907,474654699.2154253,190291.23904043634
328.95806451612907,479262991.32669353,190063.35695481644
328.95806451612907,483871283.4379617,189837.8296911802
328.95806451612907,488479575.5492299,189614.63688802216
328.95806451612907,493087867.66049814,189393.75847190732
328.95806451612907,497696159.7717663,189175.174650871
328.95806451612907,502304451.8830345,188958.86590803872
328.95806451612907,506912743.9943027,188744.81299549626
328.95806451612907,511521036.1055709,188532.99692838188
328.95806451612907,516129328.2168391,188323.39897911204
328.95806451612907,520737620.3281073,188116.00067187546
328.95806451612907,525345912.4393755,187910.7837772654
328.95806451612907,529954204.5506437,187707.73030710343
328.95806451612907,534562496.6619119,187506.82250944
328.95806451612907,539170788.7731801,187308.04286369772
328.95806451612907,543779080.8844483,187111.37407599067
328.95806451612907,548387372.9957165,186916.7990745738
328.95806451612907,552995665.1069847,186724.30100544184
328.95806451612907,557603957.2182529,186533.86322805274
328.95806451612907,562212249.3295211,186345.46931123128
328.95806451612907,566820541.4407893,186159.10302912243
328.95806451612907,571428833.5520575,185974.74835728822
328.95806451612907,576037125.6633257,185792.38946902394
328.95806451612907,580645417.7745938,185612.01073156277
328.95806451612907,585253709.8858621,185433.59670262906
328.95806451612907,589862001.9971303,185257.1321269241
328.95806451612907,594470294.1083984,185082.60193279755
328.95806451612907,599078586.2196667,184909.99122897728
328.95806451612907,603686878.3309349,184739.28530137043
328.95806451612907,608295170.442203,184570.46961003976
328.95806451612907,612903462.5534712,184403.52978614552
328.95806451612907,617511754.6647395,184238.45162903718
328.95806451612907,622120046.7760077,184075.22110341955
328.95806451612907,626728338.8872758,183913.8243366106
328.95806451612907,631336630.9985441,183754.2476157838
328.95806451612907,635944923.1098123,183596.47738538476
328.95806451612907,640553215.2210804,183440.50024456962
328.95806451612907,645161507.3323487,183286.3029446688
328.95806451612907,649769799.4436169,183133.8723868205
328.95806451612907,654378091.554885,182983.19561952216
328.95806451612907,658986383.6661532,182834.25983636297
328.95806451612907,663594675.7774215,182687.05237374923
328.95806451612907,668202967.8886896,182541.56070868138
328.95806451612907,672811259.9999578,182397.7724566171
328.95806451612907,677419552.1112261,182255.67536935402
328.95806451612907,682027844.2224942,182115.25733297993
328.95806451612907,686636136.3337624,181976.50636584175
328.95806451612907,691244428.4450307,181839.41061661713
328.95806451612907,695852720.5562989,181703.9583623342
328.95806451612907,700461012.667567,181570.1380065584
328.95806451612907,705069304.7788352,181437.93807749433
328.95806451612907,709677596.8901035,181307.3472262157
328.95806451612907,714285889.0013716,181178.35422490636
328.95806451612907,718894181.1126398,181050.94796511886
328.95806451612907,723502473.2239081,180925.11745609296
328.95806451612907,728110765.3351762,180800.8518231019
328.95806451612907,732719057.4464444,180678.14030583072
328.95806451612907,737327349.5577127,180556.9722567882
328.95806451612907,741935641.6689808,180437.33713974935
328.95806451612907,746543933.780249,180319.22452823434
328.95806451612907,751152225.8915172,180202.62410400415
328.95806451612907,755760518.0027854,180087.52565559885
328.95806451612907,760368810.1140536,179973.91907690148
328.95806451612907,764977102.2253218,179861.79436571922
328.95806451612907,769585394.33659,179751.1416224071
328.95806451612907,774193686.4478582,179641.95104849857
328.95806451612907,778801978.5591264,179534.21294537894
328.95806451612907,783410270.6703945,179427.91771297166
328.95806451612907,788018562.7816628,179323.05584845596
328.95806451612907,792626854.892931,179219.6179449923
328.95806451612907,797235147.0041991,179117.59469050137
328.95806451612907,801843439.1154674,179016.97686642432
328.95806451612907,806451731.2267356,178917.7553465371
328.95806451612907,811060023.3380038,178819.9210957717
328.95806451612907,815668315.449272,178723.4651690548
328.95806451612907,820276607.5605402,178628.37871017502
328.95806451612907,824884899.6718084,178534.6529506557
328.95806451612907,829493191.7830765,178442.27920868
328.95806451612907,834101483.8943448,178351.24888797433
328.95806451612907,838709776.005613,178261.55347676759
328.95806451612907,843318068.1168811,178173.18454674308
328.95806451612907,847926360.2281494,178086.13375200907
328.95806451612907,852534652.3394176,178000.39282806957
328.95806451612907,857142944.4506857,177915.9535908558
328.95806451612907,861751236.561954,177832.80793572613
328.95806451612907,866359528.6732222,177750.94783649113
328.95806451612907,870967820.7844903,177670.3653445027
328.95806451612907,875576112.8957585,177591.05258766675
328.95806451612907,880184405.0070268,177513.00176956347
328.95806451612907,884792697.118295,177436.20516852417
328.95806451612907,889400989.2295631,177360.65513672764
328.95806451612907,894009281.3408314,177286.34409932708
328.95806451612907,898617573.4520996,177213.26455359883
328.95806451612907,903225865.5633677,177141.40906806896
328.95806451612907,907834157.6746359,177070.77028167743
328.95806451612907,912442449.7859042,177001.34090294648
328.95806451612907,917050741.8971723,176933.11370917386
328.95806451612907,921659034.0084405,176866.08154561179
328.95806451612907,926267326.1197088,176800.23732469688
328.95806451612907,930875618.2309769,176735.5740252274
328.95806451612907,935483910.3422451,176672.0846916461
328.95806451612907,940092202.4535134,176609.76243322072
328.95806451612907,944700494.5647815,176548.60042335943
328.95806451612907,949308786.6760497,176488.59189881853
328.95806451612907,953917078.7873179,176429.73015899028
328.95806451612907,958525370.8985862,176372.00856519726
328.95806451612907,963133663.0098543,176315.4205399755
328.95806451612907,967741955.1211225,176259.95956636762
328.95806451612907,972350247.2323908,176205.61918723298
328.95806451612907,976958539.3436589,176152.39300460712
328.95806451612907,981566831.4549271,176100.27467896472
328.95806451612907,986175123.5661954,176049.25792860897
328.95806451612907,990783415.6774635,175999.33652899723
328.95806451612907,995391707.7887317,175950.50431211764
328.95806451612907,999999999.9,175902.75516582574
336.9149308755761,4608903.866069095,266066.5467503706
336.9149308755761,9217195.977337293,265224.9702175277
336.9149308755761,13825488.088605491,264398.35234688735
336.9149308755761,18433780.19987369,263586.18716200447
336.9149308755761,23042072.31114189,262787.99471858796
336.9149308755761,27650364.422410086,262003.31942582506
336.9149308755761,32258656.533678282,261231.72850063804
336.9149308755761,36866948.64494648,260472.81054176178
336.9149308755761,41475240.75621468,259726.17421240997
336.9149308755761,46083532.86748288,258991.4470207399
336.9149308755761,50691824.97875107,258268.27418962595
336.9149308755761,55300117.09001927,257556.31760731674
336.9149308755761,59908409.20128747,256855.25485228523
336.9149308755761,64516701.31255566,256164.77828538336
336.9149308755761,69124993.42382388,255484.5942041989
336.9149308755761,73733285.53509207,254814.4220542882
336.9149308755761,78341577.64636026,254153.99369251495
336.9149308755761,82949869.75762847,253503.05269873128
336.9149308755761,87558161.86889666,252861.3537322596
336.9149308755761,92166453.98016487,252228.6619277152
336.9149308755761,96774746.09143306,251604.75233215268
336.9149308755761,101383038.20270126,250989.4093742109
336.9149308755761,105991330.31396946,250382.42636774696
336.9149308755761,110599622.42523766,249783.60504521517
336.9149308755761,115207914.53650585,249192.75511948203
336.9149308755761,119816206.64777406,248609.6938719621
336.9149308755761,124424498.75904225,248034.24576514482
336.9149308755761,129032790.87031044,247466.24207799023
336.9149308755761,133641082.98157865,246905.52056281938
336.9149308755761,138249375.09284684,246351.92512186262
336.9149308755761,142857667.20411503,245805.30550264113
336.9149308755761,147465959.31538323,245265.5170106957
336.9149308755761,152074251.42665142,244732.42023866053
336.9149308755761,156682543.5379196,244205.88081053595
336.9149308755761,161290835.64918783,243685.76914039493
336.9149308755761,165899127.76045603,243171.96020440312
336.9149308755761,170507419.87172422,242664.33332546306
336.9149308755761,175115711.9829924,242162.77196980032
336.9149308755761,179724004.0942606,241667.16355443283
336.9149308755761,184332296.20552883,241177.39926525587
336.9149308755761,188940588.31679702,240693.37388484358
336.9149308755761,193548880.4280652,240214.9856294718
336.9149308755761,198157172.5393334,239742.1359948529
336.9149308755761,202765464.6506016,239274.72961000344
336.9149308755761,207373756.7618698,238812.67409873108
336.9149308755761,211982048.873138,238355.8799485147
336.9149308755761,216590340.9844062,237904.26038602076
336.9149308755761,221198633.0956744,237457.73125914403
336.9149308755761,225806925.2069426,237016.21092510188
336.9149308755761,230415217.31821078,236579.62014417103
336.9149308755761,235023509.429479,236147.88197886918
336.9149308755761,239631801.5407472,235720.9216982131
336.9149308755761,244240093.6520154,235298.6666867283
336.9149308755761,248848385.76328358,234881.0463580294
336.9149308755761,253456677.87455177,234467.99207266275
336.9149308755761,258064969.98581997,234059.43705996635
336.9149308755761,262673262.0970882,233655.31634382004
336.9149308755761,267281554.20835638,233255.56667189888
336.9149308755761,271889846.3196246,232860.12644841688
336.9149308755761,276498138.4308928,232468.93567007344
336.9149308755761,281106430.542161,232081.93586505592
336.9149308755761,285714722.6534292,231699.0700349266
336.9149308755761,290323014.7646974,231320.28259925626
336.9149308755761,294931306.8759656,230945.51934280453
336.9149308755761,299539598.9872338,230574.7273652583
336.9149308755761,304147891.098502,230207.85503313786
336.9149308755761,308756183.2097702,229844.85193408164
336.9149308755761,313364475.32103837,229485.66883305495
336.9149308755761,317972767.4323066,229130.25763064992
336.9149308755761,322581059.5435748,228778.5713232314
336.9149308755761,327189351.654843,228430.5639648132
336.9149308755761,331797643.7661112,228086.19063075085
336.9149308755761,336405935.87737936,227745.4073828733
336.9149308755761,341014227.9886476,227408.17123627118
336.9149308755761,345622520.0999158,227074.440127475
336.9149308755761,350230812.21118397,226744.17288399994
336.9149308755761,354839104.3224522,226417.32919524095
336.9149308755761,359447396.43372035,226093.86958453778
336.9149308755761,364055688.5449886,225773.7553825315
336.9149308755761,368663980.6562568,225456.94870148913
336.9149308755761,373272272.76752496,225143.41241086237
336.9149308755761,377880564.8787932,224833.1101137025
336.9149308755761,382488856.99006134,224526.00612420135
336.9149308755761,387097149.10132957,224222.06544600983
336.9149308755761,391705441.2125977,223921.2537515197
336.9149308755761,396313733.32386595,223623.53736195245
336.9149308755761,400922025.4351342,223328.88322824726
336.9149308755761,405530317.54640234,223037.25891269546
336.9149308755761,410138609.65767056,222748.63257132636
336.9149308755761,414746901.7689387,222462.97293693727
336.9149308755761,419355193.88020694,222180.24930281666
336.9149308755761,423963485.99147516,221900.43150709878
336.9149308755761,428571778.1027433,221623.48991766793
336.9149308755761,433180070.21401155,221349.39541769298
336.9149308755761,437788362.3252797,221078.11939166603
336.9149308755761,442396654.43654794,220809.63371197102
336.9149308755761,447004946.54781616,220543.91072596566
336.9149308755761,451613238.6590843,220280.9232435105
336.9149308755761,456221530.77035254,220020.6445249797
336.9149308755761,460829822.8816207,219763.04826968655
336.9149308755761,465438114.9928889,219508.10860471454
336.9149308755761,470046407.10415715,219255.80007418166
336.9149308755761,474654699.2154253,219006.09762886257
336.9149308755761,479262991.32669353,218758.97661613935
336.9149308755761,483871283.4379617,218514.41277038748
336.9149308755761,488479575.5492299,218272.38220358404
336.9149308755761,493087867.66049814,218032.86139634333
336.9149308755761,497696159.7717663,217795.82718915457
336.9149308755761,502304451.8830345,217561.2567740072
336.9149308755761,506912743.9943027,217329.12768622435
336.9149308755761,511521036.1055709,217099.41779660856
336.9149308755761,516129328.2168391,216872.10530381816
336.9149308755761,520737620.3281073,216647.16872699707
336.9149308755761,525345912.4393755,216424.58689865825
336.9149308755761,529954204.5506437,216204.33895778196
336.9149308755761,534562496.6619119,215986.4043431233
336.9149308755761,539170788.7731801,215770.76278674786
336.9149308755761,543779080.8844483,215557.39430772996
336.9149308755761,548387372.9957165,215346.2792061348
336.9149308755761,552995665.1069847,215137.39805704477
336.9149308755761,557603957.2182529,214930.73170491407
336.9149308755761,562212249.3295211,214726.2612579737
336.9149308755761,566820541.4407893,214523.96808289358
336.9149308755761,571428833.5520575,214323.83379952156
336.9149308755761,576037125.6633257,214125.84027584273
336.9149308755761,580645417.7745938,213929.96962305272
336.9149308755761,585253709.8858621,213736.20419076004
336.9149308755761,589862001.9971303,213544.5265623672
336.9149308755761,594470294.1083984,213354.91955054158
336.9149308755761,599078586.2196667,213167.3661928249
336.9149308755761,603686878.3309349,212981.84974738432
336.9149308755761,608295170.442203,212798.35368883825
336.9149308755761,612903462.5534712,212616.8617042448
336.9149308755761,617511754.6647395,212437.35768915754
336.9149308755761,622120046.7760077,212259.82574380044
336.9149308755761,626728338.8872758,212084.2501693786
336.9149308755761,631336630.9985441,211910.61546439622
336.9149308755761,635944923.1098123,211738.9063211885
336.9149308755761,640553215.2210804,211569.1076224365
336.9149308755761,645161507.3323487,211401.20443784134
336.9149308755761,649769799.4436169,211235.1820208601
336.9149308755761,654378091.554885,211071.0258054936
336.9149308755761,658986383.6661532,210908.72140320472
336.9149308755761,663594675.7774215,210748.25459989978
336.9149308755761,668202967.8886896,210589.61135293453
336.9149308755761,672811259.9999578,210432.77778827274
336.9149308755761,677419552.1112261,210277.74019765033
336.9149308755761,682027844.2224942,210124.48503582375
336.9149308755761,686636136.3337624,209972.9989178991
336.9149308755761,691244428.4450307,209823.26861671722
336.9149308755761,695852720.5562989,209675.2810602775
336.9149308755761,700461012.667567,209529.0233292375
336.9149308755761,705069304.7788352,209384.48265450302
336.9149308755761,709677596.8901035,209241.64641478346
336.9149308755761,714285889.0013716,209100.5021343073
336.9149308755761,718894181.1126398,208961.03748050708
336.9149308755761,723502473.2239081,208823.240261809
336.9149308755761,728110765.3351762,208687.09842542882
336.9149308755761,732719057.4464444,208552.60005523797
336.9149308755761,737327349.5577127,208419.73336969397
336.9149308755761,741935641.6689808,208288.48671976154
336.9149308755761,746543933.780249,208158.84858693313
336.9149308755761,751152225.8915172,208030.80758124712
336.9149308755761,755760518.0027854,207904.35243938313
336.9149308755761,760368810.1140536,207779.47202277707
336.9149308755761,764977102.2253218,207656.15531577144
