,V,T,U
13616,0.3907043158901788,1077.6384738955824,3673751.190482176
13617,0.3907043158901788,1084.5727710843375,3686832.654083755
13618,0.3907043158901788,1091.5070682730925,3699947.719663457
13619,0.3907043158901788,1098.4413654618475,3713096.3238585903
13620,0.3907043158901788,1105.3756626506024,3726278.4004123365
13621,0.3907043158901788,1112.3099598393576,3739493.880229663
13622,0.3907043158901788,1119.2442570281125,3752742.691434096
13623,0.3907043158901788,1126.1785542168675,3766024.7594252764
13624,0.3907043158901788,1133.1128514056227,3779340.006937174
13625,0.3907043158901788,1140.0471485943776,3792688.354096884
13626,0.3907043158901788,1146.9814457831326,3806069.7184838736
13627,0.3907043158901788,1153.9157429718875,3819484.015189649
13628,0.3907043158901788,1160.8500401606427,3832931.1568776877
13629,0.3907043158901788,1167.7843373493977,3846411.053843596
13630,0.3907043158901788,1174.7186345381526,3859923.614075413
13631,0.3907043158901788,1181.6529317269078,3873468.743313957
13632,0.3907043158901788,1188.5872289156628,3887046.3451131824
13633,0.3907043158901788,1195.5215261044177,3900656.320900441
13634,0.3907043158901788,1202.455823293173,3914298.5700366213
13635,0.3907043158901788,1209.3901204819279,3927972.9898760626
13636,0.3907043158901788,1216.3244176706828,3941679.475826238
13637,0.3907043158901788,1223.2587148594378,3955417.9214071073
13638,0.3907043158901788,1230.193012048193,3969188.218310118
13639,0.3907043158901788,1237.127309236948,3982990.256456794
13640,0.3907043158901788,1244.0616064257028,3996823.924056868
13641,0.3907043158901788,1250.995903614458,4010689.1076659383
13642,0.3907043158901788,1257.930200803213,4024585.692242563
13643,0.3907043158901788,1264.864497991968,4038513.561204817
13644,0.3907043158901788,1271.798795180723,4052472.5964862355
13645,0.3907043158901788,1278.733092369478,4066462.6785911196
13646,0.3907043158901788,1285.667389558233,4080483.6866491977
13647,0.3907043158901788,1292.601686746988,4094535.49846959
13648,0.3907043158901788,1299.535983935743,4108617.9905940806
13649,0.3907043158901788,1306.4702811244981,4122731.03834964
13650,0.3907043158901788,1313.404578313253,4136874.515900213
13651,0.3907043158901788,1320.338875502008,4151048.296297739
13652,0.3907043158901788,1327.2731726907632,4165252.251532391
13653,0.3907043158901788,1334.2074698795182,4179486.252582013
13654,0.3907043158901788,1341.141767068273,4193750.169460761
13655,0.3907043158901788,1348.076064257028,4208043.871266915
13656,0.3907043158901788,1355.0103614457832,4222367.226229879
13657,0.3907043158901788,1361.9446586345382,4236720.101756329
13658,0.3907043158901788,1368.8789558232932,4251102.364475541
13659,0.3907043158901788,1375.8132530120483,4265513.880283858
13660,0.3907043158901788,1382.7475502008033,4279954.5143883135
13661,0.3907043158901788,1389.6818473895582,4294424.131349416
13662,0.3907043158901788,1396.6161445783132,4308922.595123064
13663,0.3907043158901788,1403.5504417670684,4323449.769101617
13664,0.3907043158901788,1410.4847389558233,4338005.516154115
13665,0.3907043158901788,1417.4190361445783,4352589.698665653
13666,0.3907043158901788,1424.3533333333335,4367202.178575896
13667,0.3907043158901788,1431.2876305220884,4381842.817416763
13668,0.3907043158901788,1438.2219277108434,4396511.476349259
13669,0.3907043158901788,1445.1562248995986,4411208.016199482
13670,0.3907043158901788,1452.0905220883535,4425932.297493795
13671,0.3907043158901788,1459.0248192771085,4440684.180493171
13672,0.3907043158901788,1465.9591164658634,4455463.52522673
13673,0.3907043158901788,1472.8934136546186,4470270.191524451
13674,0.3907043158901788,1479.8277108433736,4485104.0390491
13675,0.3907043158901788,1486.7620080321285,4499964.927327343
13676,0.3907043158901788,1493.6963052208837,4514852.715780093
13677,0.3907043158901788,1500.6306024096386,4529767.263752055
13678,0.3907043158901788,1507.5648995983936,4544708.430540525
13679,0.3907043158901788,1514.4991967871485,4559676.07542342
13680,0.3907043158901788,1521.4334939759037,4574670.057686558
13681,0.3907043158901788,1528.3677911646587,4589690.2366502
13682,0.3907043158901788,1535.3020883534136,4604736.471694856
13683,0.3907043158901788,1542.2363855421688,4619808.622286389
13684,0.3907043158901788,1549.1706827309238,4634906.54800039
13685,0.3907043158901788,1556.1049799196787,4650030.108545871
13686,0.3907043158901788,1563.0392771084337,4665179.163788261
13687,0.3907043158901788,1569.9735742971889,4680353.57377173
13688,0.3907043158901788,1576.9078714859438,4695553.198740851
13689,0.3907043158901788,1583.8421686746988,4710777.899161599
13690,0.3907043158901788,1590.776465863454,4726027.535741716
13691,0.3907043158901788,1597.710763052209,4741301.969450445
13692,0.3907043158901788,1604.6450602409639,4756601.06153763
13693,0.3907043158901788,1611.579357429719,4771924.673552234
13694,0.3907043158901788,1618.513654618474,4787272.667360217
13695,0.3907043158901788,1625.447951807229,4802644.905161882
13696,0.3907043158901788,1632.382248995984,4818041.24950859
13697,0.3907043158901788,1639.316546184739,4833461.563318954
13698,0.3907043158901788,1646.250843373494,4848905.709894454
13699,0.3907043158901788,1653.185140562249,4864373.552934518
13700,0.3907043158901788,1660.1194377510042,4879864.956551082
13701,0.3907043158901788,1667.0537349397591,4895379.785282608
13702,0.3907043158901788,1673.988032128514,4910917.9041076135
13703,0.3907043158901788,1680.922329317269,4926479.178457687
13704,0.3907043158901788,1687.8566265060242,4942063.474230028
13705,0.3907043158901788,1694.7909236947792,4957670.657799497
13706,0.3907043158901788,1701.7252208835341,4973300.5960302185
13707,0.3907043158901788,1708.6595180722893,4988953.156286697
13708,0.3907043158901788,1715.5938152610443,5004628.206444516
13709,0.3907043158901788,1722.5281124497992,5020325.614900581
13710,0.3907043158901788,1729.4624096385544,5036045.250582952
13711,0.3907043158901788,1736.3967068273093,5051786.982960246
13712,0.3907043158901788,1743.3310040160643,5067550.682050635
13713,0.3907043158901788,1750.2653012048193,5083336.218430461
13714,0.3907043158901788,1757.1995983935744,5099143.463242435
13715,0.3907043158901788,1764.1338955823294,5114972.288203498
13716,0.3907043158901788,1771.0681927710843,5130822.565612265
13717,0.3907043158901788,1778.0024899598395,5146694.168356154
13718,0.3907043158901788,1784.9367871485945,5162586.96991813
13719,0.3907043158901788,1791.8710843373494,5178500.844383132
13720,0.3907043158901788,1798.8053815261044,5194435.666444143
13721,0.3907043158901788,1805.7396787148596,5210391.311407954
13722,0.3907043158901788,1812.6739759036145,5226367.655200603
13723,0.3907043158901788,1819.6082730923695,5242364.574372498
13724,0.3907043158901788,1826.5425702811247,5258381.946103261
13725,0.3907043158901788,1833.4768674698796,5274419.648206247
13726,0.3907043158901788,1840.4111646586346,5290477.559132814
13727,0.3907043158901788,1847.3454618473897,5306555.557976287
13728,0.3907043158901788,1854.2797590361447,5322653.524475663
13729,0.3907043158901788,1861.2140562248997,5338771.339019063
13730,0.3907043158901788,1868.1483534136546,5354908.882646907
13731,0.3907043158901788,1875.0826506024098,5371066.037054864
13732,0.3907043158901788,1882.0169477911647,5387242.684596536
13733,0.3907043158901788,1888.9512449799197,5403438.708285943
13734,0.3907043158901788,1895.8855421686749,5419653.991799734
13735,0.3907043158901788,1902.8198393574298,5435888.419479214
13736,0.3907043158901788,1909.7541365461848,5452141.87633215
13737,0.3907043158901788,1916.6884337349397,5468414.248034346
13738,0.3907043158901788,1923.622730923695,5484705.420931038
13739,0.3907043158901788,1930.5570281124499,5501015.282038094
13740,0.3907043158901788,1937.4913253012048,5517343.719042999
13741,0.3907043158901788,1944.42562248996,5533690.620305681
13742,0.3907043158901788,1951.359919678715,5550055.874859147
13743,0.3907043158901788,1958.29421686747,5566439.372409945
13744,0.3907043158901788,1965.2285140562249,5582841.003338464
13745,0.3907043158901788,1972.16281124498,5599260.658699052
13746,0.3907043158901788,1979.097108433735,5615698.23022
13747,0.3907043158901788,1986.03140562249,5632153.610303366
13748,0.3907043158901788,1992.9657028112451,5648626.692024635
13749,0.3907043158901788,1999.9,5665117.369132263
13751,0.39793930298817787,280.19429718875506,434252.7759767444
13752,0.39793930298817787,287.12859437751007,680941.120271686
13753,0.39793930298817787,294.0628915662651,1021875.2013071121
13754,0.39793930298817787,300.99718875502015,1488256.3932593744
13755,0.39793930298817787,307.93148594377516,2118262.1355844485
13756,0.39793930298817787,314.86578313253017,2432131.480855948
13757,0.39793930298817787,321.8000803212852,2442112.2114438643
13758,0.39793930298817787,328.7343775100402,2452058.90302035
13759,0.39793930298817787,335.66867469879526,2461991.441900716
13760,0.39793930298817787,342.60297188755027,2471919.2374340403
13761,0.39793930298817787,349.5372690763053,2481847.8114076257
13762,0.39793930298817787,356.4715662650603,2491781.0250885547
13763,0.39793930298817787,363.4058634538153,2501721.8870747504
13764,0.39793930298817787,370.34016064257037,2511672.880056365
13765,0.39793930298817787,377.2744578313253,2521636.11465513
13766,0.39793930298817787,384.2087550200804,2531613.4153635683
13767,0.39793930298817787,391.1430522088354,2541606.3762215725
13768,0.39793930298817787,398.0773493975904,2551616.4007580937
13769,0.39793930298817787,405.0116465863455,2561644.732442794
13770,0.39793930298817787,411.94594377510043,2571692.478729153
13771,0.39793930298817787,418.8802409638555,2581760.6304457183
13772,0.39793930298817787,425.8145381526105,2591850.0776648256
13773,0.39793930298817787,432.7488353413655,2601961.622837294
13774,0.39793930298817787,439.68313253012053,2612095.991771921
13775,0.39793930298817787,446.61742971887554,2622253.842897073
13776,0.39793930298817787,453.5517269076306,2632435.7751404364
13777,0.39793930298817787,460.48602409638556,2642642.334687929
13778,0.39793930298817787,467.42032128514063,2652874.0208259523
13779,0.39793930298817787,474.35461847389564,2663131.291027737
13780,0.39793930298817787,481.28891566265065,2673414.565410928
13781,0.39793930298817787,488.2232128514057,2683724.2306675613
13782,0.39793930298817787,495.1575100401607,2694060.6435472844
13783,0.39793930298817787,502.09180722891574,2704424.133958848
13784,0.39793930298817787,509.02610441767075,2714815.0077424613
13785,0.39793930298817787,515.9604016064258,2725233.54915586
13786,0.39793930298817787,522.8946987951808,2735680.023109256
13787,0.39793930298817787,529.8289959839358,2746154.6771782506
13788,0.39793930298817787,536.7632931726909,2756657.7434190097
13789,0.39793930298817787,543.6975903614459,2767189.4400061597
13790,0.39793930298817787,550.6318875502009,2777749.972710846
13791,0.39793930298817787,557.5661847389558,2788339.53623392
13792,0.39793930298817787,564.5004819277109,2798958.315407305
13793,0.39793930298817787,571.434779116466,2809606.486274966
13794,0.39793930298817787,578.3690763052209,2820284.217063638
13795,0.39793930298817787,585.303373493976,2830991.6690524025
13796,0.39793930298817787,592.237670682731,2841728.997349303
13797,0.39793930298817787,599.171967871486,2852496.3515824773
13798,0.39793930298817787,606.106265060241,2863293.87651264
13799,0.39793930298817787,613.040562248996,2874121.7125732196
13800,0.39793930298817787,619.9748594377511,2884979.996343977
13801,0.39793930298817787,626.909156626506,2895868.8609635276
13802,0.39793930298817787,633.8434538152611,2906788.436485837
13803,0.39793930298817787,640.7777510040162,2917738.8501853724
13804,0.39793930298817787,647.7120481927711,2928720.2268153657
13805,0.39793930298817787,654.6463453815261,2939732.68882329
13806,0.39793930298817787,661.5806425702813,2950776.356527454
13807,0.39793930298817787,668.5149397590362,2961851.348258308
13808,0.39793930298817787,675.4492369477912,2972957.780467895
13809,0.39793930298817787,682.3835341365462,2984095.7678106036
13810,0.39793930298817787,689.3178313253013,2995265.423198202
13811,0.39793930298817787,696.2521285140563,3006466.857831939
13812,0.39793930298817787,703.1864257028113,3017700.181214283
13813,0.39793930298817787,710.1207228915664,3028965.5011427314
13814,0.39793930298817787,717.0550200803214,3040262.9236879013
13815,0.39793930298817787,723.9893172690763,3051592.553158014
13816,0.39793930298817787,730.9236144578314,3062954.492051653
13817,0.39793930298817787,737.8579116465864,3074348.8410006156
13818,0.39793930298817787,744.7922088353414,3085775.69870445
13819,0.39793930298817787,751.7265060240965,3097235.161858215
13820,0.39793930298817787,758.6608032128515,3108727.3250748087
13821,0.39793930298817787,765.5951004016065,3120252.2808031496
13822,0.39793930298817787,772.5293975903614,3131810.1192433303
13823,0.39793930298817787,779.4636947791166,3143400.9282597983
13824,0.39793930298817787,786.3979919678716,3155024.793293493
13825,0.39793930298817787,793.3322891566265,3166681.797273789
13826,0.39793930298817787,800.2665863453817,3178372.020531
13827,0.39793930298817787,807.2008835341367,3190095.540710108
13828,0.39793930298817787,814.1351807228916,3201852.432686341
13829,0.39793930298817787,821.0694779116466,3213642.7684830884
13830,0.39793930298817787,828.0037751004018,3225466.6171926497
13831,0.39793930298817787,834.9380722891567,3237324.0449001873
13832,0.39793930298817787,841.8723694779117,3249215.114611237
13833,0.39793930298817787,848.8066666666668,3261139.886183067
13834,0.39793930298817787,855.7409638554218,3273098.41626011
13835,0.39793930298817787,862.6752610441768,3285090.758213682
13836,0.39793930298817787,869.6095582329317,3297116.9620861216
13837,0.39793930298817787,876.5438554216869,3309177.074539486
13838,0.39793930298817787,883.4781526104418,3321271.138808877
13839,0.39793930298817787,890.4124497991968,3333399.194660446
13840,0.39793930298817787,897.346746987952,3345561.2783541027
13841,0.39793930298817787,904.2810441767069,3357757.4226109358
13842,0.39793930298817787,911.2153413654619,3369987.6565853134
13843,0.39793930298817787,918.1496385542168,3382252.005841614
13844,0.39793930298817787,925.083935742972,3394550.492335545
13845,0.39793930298817787,932.018232931727,3406883.1343999477
13846,0.39793930298817787,938.9525301204819,3419249.9467350137
13847,0.39793930298817787,945.8868273092371,3431650.940402811
13848,0.39793930298817787,952.8211244979921,3444086.1228259816
13849,0.39793930298817787,959.755421686747,3456555.4977905243
13850,0.39793930298817787,966.6897188755022,3469059.065452501
13851,0.39793930298817787,973.6240160642571,3481596.8223485453
13852,0.39793930298817787,980.5583132530121,3494168.7614100287
13853,0.39793930298817787,987.492610441767,3506774.871980743
13854,0.39793930298817787,994.4269076305222,3519415.139837936
13855,0.39793930298817787,1001.3612048192772,3532089.547216567
13856,0.39793930298817787,1008.2955020080321,3544798.072836631
13857,0.39793930298817787,1015.2297991967873,3557540.691933371
13858,0.39793930298817787,1022.1640963855423,3570317.376290272
13859,0.39793930298817787,1029.0983935742972,3583128.094274638
13860,0.39793930298817787,1036.0326907630522,3595972.810875649
13861,0.39793930298817787,1042.9669879518074,3608851.4877447006
13862,0.39793930298817787,1049.9012851405623,3621764.0832379237
13863,0.39793930298817787,1056.8355823293173,3634710.5524607073
13864,0.39793930298817787,1063.7698795180725,3647690.8473141203
13865,0.39793930298817787,1070.7041767068274,3660704.916543044
13866,0.39793930298817787,1077.6384738955824,3673752.7057859334
13867,0.39793930298817787,1084.5727710843375,3686834.157626041
13868,0.39793930298817787,1091.5070682730925,3699949.2116439887
13869,0.39793930298817787,1098.4413654618475,3713097.804471576
13870,0.39793930298817787,1105.3756626506024,3726279.8698466737
13871,0.39793930298817787,1112.3099598393576,3739495.3386691194
13872,0.39793930298817787,1119.2442570281125,3752744.139057493
13873,0.39793930298817787,1126.1785542168675,3766026.196406654
13874,0.39793930298817787,1133.1128514056227,3779341.433445963
13875,0.39793930298817787,1140.0471485943776,3792689.7702980526
13876,0.39793930298817787,1146.9814457831326,3806071.1245380878
13877,0.39793930298817787,1153.9157429718875,3819485.4112534085
13878,0.39793930298817787,1160.8500401606427,3832932.5431034695
13879,0.39793930298817787,1167.7843373493977,3846412.4303799863
13880,0.39793930298817787,1174.7186345381526,3859924.981067233
13881,0.39793930298817787,1181.6529317269078,3873470.100902389
13882,0.39793930298817787,1188.5872289156628,3887047.6934358836
13883,0.39793930298817787,1195.5215261044177,3900657.6600916614
13884,0.39793930298817787,1202.455823293173,3914299.9002273073
13885,0.39793930298817787,1209.3901204819279,3927974.3111939644
13886,0.39793930298817787,1216.3244176706828,3941680.788396012
13887,0.39793930298817787,1223.2587148594378,3955419.22535041
13888,0.39793930298817787,1230.193012048193,3969189.5137456986
13889,0.39793930298817787,1237.127309236948,3982991.54350059
13890,0.39793930298817787,1244.0616064257028,3996825.202822082
13891,0.39793930298817787,1250.995903614458,4010690.3782631303
13892,0.39793930298817787,1257.930200803213,4024586.954779725
13893,0.39793930298817787,1264.864497991968,4038514.8157874546
13894,0.39793930298817787,1271.798795180723,4052473.843217436
13895,0.39793930298817787,1278.733092369478,4066463.917571631
13896,0.39793930298817787,1285.667389558233,4080484.917977492
13897,0.39793930298817787,1292.601686746988,4094536.722241934
13898,0.39793930298817787,1299.535983935743,4108619.2069045985
13899,0.39793930298817787,1306.4702811244981,4122732.2472903742
13900,0.39793930298817787,1313.404578313253,4136875.7175611877
13901,0.39793930298817787,1320.338875502008,4151049.4907670156
13902,0.39793930298817787,1327.2731726907632,4165253.4388961224
13903,0.39793930298817787,1334.2074698795182,4179487.4329245025
13904,0.39793930298817787,1341.141767068273,4193751.3428645087
13905,0.39793930298817787,1348.076064257028,4208045.0378126735
13906,0.39793930298817787,1355.0103614457832,4222368.385996698
13907,0.39793930298817787,1361.9446586345382,4236721.254821605
13908,0.39793930298817787,1368.8789558232932,4251103.5109150605
13909,0.39793930298817787,1375.8132530120483,4265515.020171844
13910,0.39793930298817787,1382.7475502008033,4279955.647797468
13911,0.39793930298817787,1389.6818473895582,4294425.258350956
13912,0.39793930298817787,1396.6161445783132,4308923.715786767
13913,0.39793930298817787,1403.5504417670684,4323450.883495859
13914,0.39793930298817787,1410.4847389558233,4338006.624345906
13915,0.39793930298817787,1417.4190361445783,4352590.800720672
13916,0.39793930298817787,1424.3533333333335,4367203.274558528
13917,0.39793930298817787,1431.2876305220884,4381843.907390134
13918,0.39793930298817787,1438.2219277108434,4396512.560375266
13919,0.39793930298817787,1445.1562248995986,4411209.094338828
13920,0.39793930298817787,1452.0905220883535,4425933.369806014
13921,0.39793930298817787,1459.0248192771085,4440685.247036663
13922,0.39793930298817787,1465.9591164658634,4455464.586058789
13923,0.39793930298817787,1472.8934136546186,4470271.246701293
13924,0.39793930298817787,1479.8277108433736,4485105.088625887
13925,0.39793930298817787,1486.7620080321285,4499965.971358215
13926,0.39793930298817787,1493.6963052208837,4514853.754318188
13927,0.39793930298817787,1500.6306024096386,4529768.296849535
13928,0.39793930298817787,1507.5648995983936,4544709.458248604
13929,0.39793930298817787,1514.4991967871485,4559677.097792383
13930,0.39793930298817787,1521.4334939759037,4574671.074765785
13931,0.39793930298817787,1528.3677911646587,4589691.248488186
13932,0.39793930298817787,1535.3020883534136,4604737.478339239
13933,0.39793930298817787,1542.2363855421688,4619809.623783962
13934,0.39793930298817787,1549.1706827309238,4634907.544397126
13935,0.39793930298817787,1556.1049799196787,4650031.099886943
13936,0.39793930298817787,1563.0392771084337,4665180.150118057
13937,0.39793930298817787,1569.9735742971889,4680354.5551338745
13938,0.39793930298817787,1576.9078714859438,4695554.175178223
13939,0.39793930298817787,1583.8421686746988,4710778.870716346
13940,0.39793930298817787,1590.776465863454,4726028.50245528
13941,0.39793930298817787,1597.710763052209,4741302.931363565
13942,0.39793930298817787,1604.6450602409639,4756602.01869037
13943,0.39793930298817787,1611.579357429719,4771925.62598399
13944,0.39793930298817787,1618.513654618474,4787273.615109739
13945,0.39793930298817787,1625.447951807229,4802645.848267284
13946,0.39793930298817787,1632.382248995984,4818042.188007368
13947,0.39793930298817787,1639.316546184739,4833462.497247993
13948,0.39793930298817787,1646.250843373494,4848906.639290049
13949,0.39793930298817787,1653.185140562249,4864374.477832387
13950,0.39793930298817787,1660.1194377510042,4879865.876986371
13951,0.39793930298817787,1667.0537349397591,4895380.70128991
13952,0.39793930298817787,1673.988032128514,4910918.815720981
13953,0.39793930298817787,1680.922329317269,4926480.08571064
13954,0.39793930298817787,1687.8566265060242,4942064.377155567
13955,0.39793930298817787,1694.7909236947792,4957671.556430115
13956,0.39793930298817787,1701.7252208835341,4973301.490397912
13957,0.39793930298817787,1708.6595180722893,4988954.046422974
13958,0.39793930298817787,1715.5938152610443,5004629.09238041
13959,0.39793930298817787,1722.5281124497992,5020326.49666666
13960,0.39793930298817787,1729.4624096385544,5036046.128209325
13961,0.39793930298817787,1736.3967068273093,5051787.856476575
13962,0.39793930298817787,1743.3310040160643,5067551.551486147
13963,0.39793930298817787,1750.2653012048193,5083337.083813952
13964,0.39793930298817787,1757.1995983935744,5099144.324602283
13965,0.39793930298817787,1764.1338955823294,5114973.145567665
13966,0.39793930298817787,1771.0681927710843,5130823.4190083165
13967,0.39793930298817787,1778.0024899598395,5146695.017811258
13968,0.39793930298817787,1784.9367871485945,5162587.815459069
13969,0.39793930298817787,1791.8710843373494,5178501.686036307
13970,0.39793930298817787,1798.8053815261044,5194436.504235586
13971,0.39793930298817787,1805.7396787148596,5210392.145363333
13972,0.39793930298817787,1812.6739759036145,5226368.485345228
13973,0.39793930298817787,1819.6082730923695,5242365.40073133
13974,0.39793930298817787,1826.5425702811247,5258382.768700917
13975,0.39793930298817787,1833.4768674698796,5274420.467067011
13976,0.39793930298817787,1840.4111646586346,5290478.374280636
13977,0.39793930298817787,1847.3454618473897,5306556.369434798
13978,0.39793930298817787,1854.2797590361447,5322654.332268174
13979,0.39793930298817787,1861.2140562248997,5338772.143168575
13980,0.39793930298817787,1868.1483534136546,5354909.683176117
13981,0.39793930298817787,1875.0826506024098,5371066.833986169
13982,0.39793930298817787,1882.0169477911647,5387243.477952041
13983,0.39793930298817787,1888.9512449799197,5403439.498087461
13984,0.39793930298817787,1895.8855421686749,5419654.778068799
13985,0.39793930298817787,1902.8198393574298,5435889.202237084
13986,0.39793930298817787,1909.7541365461848,5452142.655599806
13987,0.39793930298817787,1916.6884337349397,5468415.023832505
13988,0.39793930298817787,1923.622730923695,5484706.193280156
13989,0.39793930298817787,1930.5570281124499,5501016.050958366
13990,0.39793930298817787,1937.4913253012048,5517344.484554369
13991,0.39793930298817787,1944.42562248996,5533691.382427847
13992,0.39793930298817787,1951.359919678715,5550056.633611561
13993,0.39793930298817787,1958.29421686747,5566440.127811821
13994,0.39793930298817787,1965.2285140562249,5582841.75540878
13995,0.39793930298817787,1972.16281124498,5599261.407456555
13996,0.39793930298817787,1979.097108433735,5615698.975683212
13997,0.39793930298817787,1986.03140562249,5632154.352490584
13998,0.39793930298817787,1992.9657028112451,5648627.430953939
13999,0.39793930298817787,1999.9,5665118.104821518
14001,0.405174290086177,280.19429718875506,441609.9443981472
14002,0.405174290086177,287.12859437751007,692254.668302444
14003,0.405174290086177,294.0628915662651,1038859.7642364611
14004,0.405174290086177,300.99718875502015,1513193.4238619045
14005,0.405174290086177,307.93148594377516,2154126.910751582
14006,0.405174290086177,314.86578313253017,2432164.387173964
14007,0.405174290086177,321.8000803212852,2442140.1187933385
14008,0.405174290086177,328.7343775100402,2452083.434350069
14009,0.405174290086177,335.66867469879526,2462013.3839139445
14010,0.405174290086177,342.60297188755027,2471939.058038809
14011,0.405174290086177,349.5372690763053,2481865.8373629004
14012,0.405174290086177,356.4715662650603,2491797.507806509
14013,0.405174290086177,363.4058634538153,2501737.0300339144
14014,0.405174290086177,370.34016064257037,2511686.852212765
14015,0.405174290086177,377.2744578313253,2521649.0582483825
14016,0.405174290086177,384.2087550200804,2531625.451158034
14017,0.405174290086177,391.1430522088354,2541617.6073689125
14018,0.405174290086177,398.0773493975904,2551626.9157980783
14019,0.405174290086177,405.0116465863455,2561654.6077020336
14020,0.405174290086177,411.94594377510043,2571701.7802692633
14021,0.405174290086177,418.8802409638555,2581769.415660954
14022,0.405174290086177,425.8145381526105,2591858.396601031
14023,0.405174290086177,432.7488353413655,2601969.51928644
14024,0.405174290086177,439.68313253012053,2612103.5041844146
14025,0.405174290086177,446.61742971887554,2622261.0051452005
14026,0.405174290086177,453.5517269076306,2632442.6171595925
14027,0.405174290086177,460.48602409638556,2642648.883017075
14028,0.405174290086177,467.42032128514063,2652880.2990646823
14029,0.405174290086177,474.35461847389564,2663137.320224057
14030,0.405174290086177,481.28891566265065,2673420.364391284
14031,0.405174290086177,488.2232128514057,2683729.8163185725
14032,0.405174290086177,495.1575100401607,2694066.0310569517
14033,0.405174290086177,502.09180722891574,2704429.337023661
14034,0.405174290086177,509.02610441767075,2714820.0387457195
14035,0.405174290086177,515.9604016064258,2725238.419321625
14036,0.405174290086177,522.8946987951808,2735684.7426356217
14037,0.405174290086177,529.8289959839358,2746159.255353003
14038,0.405174290086177,536.7632931726909,2756662.1887202566
14039,0.405174290086177,543.6975903614459,2767193.7601901083
14040,0.405174290086177,550.6318875502009,2777754.1748885424
14041,0.405174290086177,557.5661847389558,2788343.626938509
14042,0.405174290086177,564.5004819277109,2798962.3006531075
14043,0.405174290086177,571.434779116466,2809610.371609499
14044,0.405174290086177,578.3690763052209,2820288.0076135104
14045,0.405174290086177,585.303373493976,2830995.3695639023
14046,0.405174290086177,592.237670682731,2841732.6122243665
14047,0.405174290086177,599.171967871486,2852499.884910633
14048,0.405174290086177,606.106265060241,2863297.3320994307
14049,0.405174290086177,613.040562248996,2874125.093965552
14050,0.405174290086177,619.9748594377511,2884983.3068527635
14051,0.405174290086177,626.909156626506,2895872.103683962
14052,0.405174290086177,633.8434538152611,2906791.614315574
14053,0.405174290086177,640.7777510040162,2917741.965840864
14054,0.405174290086177,647.7120481927711,2928723.282846572
14055,0.405174290086177,654.6463453815261,2939735.6876269397
14056,0.405174290086177,661.5806425702813,2950779.3003590303
14057,0.405174290086177,668.5149397590362,2961854.23924289
14058,0.405174290086177,675.4492369477912,2972960.6206099903
14059,0.405174290086177,682.3835341365462,2984098.559003075
14060,0.405174290086177,689.3178313253013,2995268.167230386
14061,0.405174290086177,696.2521285140563,3006469.556397041
14062,0.405174290086177,703.1864257028113,3017702.8359161275
14063,0.405174290086177,710.1207228915664,3028968.1135019264
14064,0.405174290086177,717.0550200803214,3040265.4951474834
14065,0.405174290086177,723.9893172690763,3051595.0850886176
14066,0.405174290086177,730.9236144578314,3062956.9857562575
14067,0.405174290086177,737.8579116465864,3074351.29771891
14068,0.405174290086177,744.7922088353414,3085778.1196168456
14069,0.405174290086177,751.7265060240965,3097237.548089546
14070,0.405174290086177,758.6608032128515,3108729.677697747
14071,0.405174290086177,765.5951004016065,3120254.600841359
14072,0.405174290086177,772.5293975903614,3131812.407674384
14073,0.405174290086177,779.4636947791166,3143403.1860178835
14074,0.405174290086177,786.3979919678716,3155027.0212719156
14075,0.405174290086177,793.3322891566265,3166683.996327301
14076,0.405174290086177,800.2665863453817,3178374.1914779632
14077,0.405174290086177,807.2008835341367,3190097.6843345053
14078,0.405174290086177,814.1351807228916,3201854.549739651
14079,0.405174290086177,821.0694779116466,3213644.8596860315
14080,0.405174290086177,828.0037751004018,3225468.6832368216
14081,0.405174290086177,834.9380722891567,3237326.0864495826
14082,0.405174290086177,841.8723694779117,3249217.1323036714
14083,0.405174290086177,848.8066666666668,3261141.8806315167
14084,0.405174290086177,855.7409638554218,3273100.388053956
14085,0.405174290086177,862.6752610441768,3285092.707919885
14086,0.405174290086177,869.6095582329317,3297118.890250322
14087,0.405174290086177,876.5438554216869,3309178.981687037
14088,0.405174290086177,883.4781526104418,3321273.025445816
14089,0.405174290086177,890.4124497991968,3333401.0612744098
14090,0.405174290086177,897.346746987952,3345563.125415185
14091,0.405174290086177,904.2810441767069,3357759.250572502
14092,0.405174290086177,911.2153413654619,3369989.4658847637
14093,0.405174290086177,918.1496385542168,3382253.7969011073
14094,0.405174290086177,925.083935742972,3394552.2655626754
14095,0.405174290086177,932.018232931727,3406884.8901883955
14096,0.405174290086177,938.9525301204819,3419251.6854651496
14097,0.405174290086177,945.8868273092371,3431652.6624422735
14098,0.405174290086177,952.8211244979921,3444087.828530226
14099,0.405174290086177,959.755421686747,3456557.187503337
14100,0.405174290086177,966.6897188755022,3469060.7395064887
14101,0.405174290086177,973.6240160642571,3481598.481065603
14102,0.405174290086177,980.5583132530121,3494170.405101781
14103,0.405174290086177,987.492610441767,3506776.50094896
14104,0.405174290086177,994.4269076305222,3519416.754374935
14105,0.405174290086177,1001.3612048192772,3532091.1476055905
14106,0.405174290086177,1008.2955020080321,3544799.659352206
14107,0.405174290086177,1015.2297991967873,3557542.264841652
14108,0.405174290086177,1022.1640963855423,3570318.9358493676
