,T,P,S
14418,689.3178313253013,0.12049772960164744,6152.52889279546
14419,689.3178313253013,0.1606582672861936,5914.443447848349
14420,689.3178313253013,0.20081880497073973,5683.393338446215
14421,689.3178313253013,0.24097934265528587,5437.055071244971
14422,689.3178313253013,0.281139880339832,5147.6018850803985
14423,689.3178313253013,0.3213004180243782,4790.274419199138
14424,689.3178313253013,0.36146095570892434,4496.667559820443
14425,689.3178313253013,0.40162149339347053,4345.173398032963
14426,689.3178313253013,0.4417820310780167,4257.7216033202785
14427,689.3178313253013,0.4819425687625628,4196.396929209938
14428,689.3178313253013,0.522103106447109,4148.995048163888
14429,689.3178313253013,0.5622636441316552,4110.237957514331
14430,689.3178313253013,0.6024241818162013,4077.336364949672
14431,689.3178313253013,0.6425847195007475,4048.6495634353973
14432,689.3178313253013,0.6827452571852934,4023.1400682611834
14433,689.3178313253013,0.7229057948698396,4000.1137764686464
14434,689.3178313253013,0.7630663325543859,3979.0844938644664
14435,689.3178313253013,0.8032268702389319,3959.698542620257
14436,689.3178313253013,0.8433874079234781,3941.690474167174
14437,689.3178313253013,0.8835479456080244,3924.855806920178
14438,689.3178313253013,0.9237084832925705,3909.033543154033
14439,689.3178313253013,0.9638690209771167,3894.094549400219
14440,689.3178313253013,1.0040295586616628,3879.9335897181095
14441,689.3178313253013,1.0441900963462087,3866.463713409343
14442,689.3178313253013,1.0843506340307552,3853.612206740558
14443,689.3178313253013,1.1245111717153013,3841.317611698769
14444,689.3178313253013,1.1646717093998473,3829.527490114692
14445,689.3178313253013,1.2048322470843937,3818.196719473748
14446,689.3178313253013,1.24499278476894,3807.286175124182
14447,689.3178313253013,1.2851533224534857,3796.7616980095518
14448,689.3178313253013,1.3253138601380319,3786.5932765666057
14449,689.3178313253013,1.365474397822578,3776.7543914485377
14450,689.3178313253013,1.4056349355071243,3767.221485567968
14451,689.3178313253013,1.4457954731916702,3757.973531677977
14452,689.3178313253013,1.4859560108762166,3748.9916766502947
14453,689.3178313253013,1.5261165485607628,3740.2589466342724
14454,689.3178313253013,1.566277086245309,3731.7600009648036
14455,689.3178313253013,1.6064376239298552,3723.4809254213633
14456,689.3178313253013,1.646598161614401,3715.4090574917036
14457,689.3178313253013,1.6867586992989472,3707.532837848188
14458,689.3178313253013,1.7269192369834934,3699.841683434107
14459,689.3178313253013,1.7670797746680398,3692.3258784753334
14460,689.3178313253013,1.807240312352586,3684.976480446935
14461,689.3178313253013,1.8474008500371322,3677.785238584555
14462,689.3178313253013,1.8875613877216781,3670.744522972902
14463,689.3178313253013,1.9277219254062243,3663.847262595629
14464,689.3178313253013,1.9678824630907705,3657.0868910123945
14465,689.3178313253013,2.0080430007753165,3650.4572985560753
14466,689.3178313253013,2.0482035384598625,3643.9527901264664
14467,689.3178313253013,2.088364076144409,3637.568047806747
14468,689.3178313253013,2.1285246138289553,3631.298097651373
14469,689.3178313253013,2.1686851515135013,3625.138280094823
14470,689.3178313253013,2.2088456891980472,3619.0842235139817
14471,689.3178313253013,2.2490062268825937,3613.13182054619
14472,689.3178313253013,2.2891667645671396,3607.277206822447
14473,689.3178313253013,2.3293273022516856,3601.516741823857
14474,689.3178313253013,2.369487839936232,3595.8469916097674
14475,689.3178313253013,2.4096483776207784,3590.2647132003385
14476,689.3178313253013,2.4498089153053244,3584.76684042553
14477,689.3178313253013,2.489969452989871,3579.3504710767097
14478,689.3178313253013,2.530129990674417,3574.012855218556
14479,689.3178313253013,2.5702905283589628,3568.7513845365543
14480,689.3178313253013,2.6104510660435087,3563.563582611006
14481,689.3178313253013,2.6506116037280547,3558.4470960216545
14482,689.3178313253013,2.690772141412601,3553.399686198548
14483,689.3178313253013,2.730932679097147,3548.419221944485
14484,689.3178313253013,2.771093216781693,3543.5036725633263
14485,689.3178313253013,2.8112537544662395,3538.6511015355086
14486,689.3178313253013,2.8514142921507855,3533.8596606889528
14487,689.3178313253013,2.8915748298353314,3529.127584819149
14488,689.3178313253013,2.9317353675198783,3524.4531867170085
14489,689.3178313253013,2.9718959052044247,3519.834852567858
14490,689.3178313253013,3.0120564428889707,3515.2710376883256
14491,689.3178313253013,3.0522169805735166,3510.7602625717004
14492,689.3178313253013,3.092377518258063,3506.3011092150045
14493,689.3178313253013,3.132538055942609,3501.89221770394
14494,689.3178313253013,3.172698593627155,3497.532283034055
14495,689.3178313253013,3.2128591313117014,3493.2200521486293
14496,689.3178313253013,3.2530196689962474,3488.9543211756786
14497,689.3178313253013,3.293180206680794,3484.7339328480784
14498,689.3178313253013,3.33334074436534,3480.5577740923195
14499,689.3178313253013,3.3735012820498853,3476.424773772748
14500,689.3178313253013,3.4136618197344317,3472.3339005793055
14501,689.3178313253013,3.4538223574189777,3468.284161047895
14502,689.3178313253013,3.493982895103524,3464.274597703379
14503,689.3178313253013,3.5341434327880705,3460.3042873162167
14504,689.3178313253013,3.574303970472617,3456.3723392643415
14505,689.3178313253013,3.614464508157163,3452.4778939927514
14506,689.3178313253013,3.654625045841709,3448.6201215638516
14507,689.3178313253013,3.6947855835262553,3444.798220292139
14508,689.3178313253013,3.7349461212108013,3441.0114154573475
14509,689.3178313253013,3.7751066588953472,3437.258958090749
14510,689.3178313253013,3.8152671965798937,3433.540123829518
14511,689.3178313253013,3.8554277342644396,3429.8542118347264
14512,689.3178313253013,3.895588271948986,3426.2005437686594
14513,689.3178313253013,3.935748809633532,3422.578462827574
14514,689.3178313253013,3.975909347318078,3418.987332826381
14515,689.3178313253013,4.016069885002624,3415.4265373318176
14516,689.3178313253013,4.05623042268717,3411.8954788410933
14517,689.3178313253013,4.096390960371717,3408.393578003182
14518,689.3178313253013,4.136551498056262,3404.920272880057
14519,689.3178313253013,4.176712035740809,3401.4750182454604
14520,689.3178313253013,4.216872573425355,3398.0572849189093
14521,689.3178313253013,4.257033111109902,3394.6665591328265
14522,689.3178313253013,4.2971936487944475,3391.302341930833
14523,689.3178313253013,4.337354186478994,3387.9641485953557
