,T,D,U
2718,342.60297188755027,1050.6124096385543,261282.27117387272
2719,342.60297188755027,1055.4316867469881,259580.0390436961
2720,342.60297188755027,1060.2509638554218,257908.06563666125
2721,342.60297188755027,1065.0702409638554,256266.48212467536
2722,342.60297188755027,1069.8895180722893,254655.4822484238
2723,342.60297188755027,1074.708795180723,253075.31614152476
2724,342.60297188755027,1079.5280722891566,251526.28432789887
2725,342.60297188755027,1084.3473493975905,250008.7319715311
2726,342.60297188755027,1089.1666265060242,248523.04344242273
2727,342.60297188755027,1093.9859036144578,247069.63724903957
2728,342.60297188755027,1098.8051807228917,245648.96137467792
2729,342.60297188755027,1103.6244578313253,244261.489043741
2730,342.60297188755027,1108.4437349397592,242907.71493383168
2731,342.60297188755027,1113.2630120481929,241588.15184046287
2732,342.60297188755027,1118.0822891566265,240303.3277935172
2733,342.60297188755027,1122.9015662650604,239053.7836176972
2734,342.60297188755027,1127.720843373494,237840.07092369875
2735,342.60297188755027,1132.5401204819277,236662.7505120225
2736,342.60297188755027,1137.3593975903616,235522.39116766304
2737,342.60297188755027,1142.1786746987952,234419.5688207964
2738,342.60297188755027,1146.997951807229,233354.8660464238
2739,342.60297188755027,1151.8172289156628,232328.87187439317
2740,342.60297188755027,1156.6365060240964,231342.1818801612
2741,342.60297188755027,1161.4557831325303,230395.3985263102
2742,342.60297188755027,1166.275060240964,229489.1317247157
2743,342.60297188755027,1171.0943373493976,228623.99958986093
2744,342.60297188755027,1175.9136144578315,227800.62935436584
2745,342.60297188755027,1180.7328915662652,227019.65841893127
2746,342.60297188755027,1185.5521686746988,226281.73551013062
2747,342.60297188755027,1190.3714457831327,225587.52192094497
2748,342.60297188755027,1195.1907228915663,224937.69281049175
2749,342.60297188755027,1200.01,224332.93854114795
2750,349.5372690763053,0.01,2482631.21632097
2751,349.5372690763053,4.829277108433735,433472.77172847925
2752,349.5372690763053,9.64855421686747,376416.25488003175
2753,349.5372690763053,14.467831325301207,357371.12472142215
2754,349.5372690763053,19.287108433734943,347843.62237269094
2755,349.5372690763053,24.106385542168677,342125.5400541397
2756,349.5372690763053,28.925662650602415,338312.8262351661
2757,349.5372690763053,33.74493975903614,335589.13640378864
2758,349.5372690763053,38.56421686746988,333546.19246179046
2759,349.5372690763053,43.38349397590362,331957.131417235
2760,349.5372690763053,48.20277108433735,330685.8166492382
2761,349.5372690763053,53.02204819277109,329645.60642615624
2762,349.5372690763053,57.841325301204826,328778.7346004901
2763,349.5372690763053,62.66060240963856,328045.2063873882
2764,349.5372690763053,67.4798795180723,327416.4523899797
2765,349.5372690763053,72.29915662650603,326871.52066347806
2766,349.5372690763053,77.11843373493977,326394.69657008053
2767,349.5372690763053,81.93771084337351,325973.9625825551
2768,349.5372690763053,86.75698795180725,325599.97142745595
2769,349.5372690763053,91.57626506024097,325265.3434634924
2770,349.5372690763053,96.39554216867471,324964.17482452025
2771,349.5372690763053,101.21481927710845,324691.6860792227
2772,349.5372690763053,106.03409638554218,324443.9667018413
2773,349.5372690763053,110.85337349397592,324217.7861967035
2774,349.5372690763053,115.67265060240966,324010.45243753557
2775,349.5372690763053,120.49192771084338,323819.7040025192
2776,349.5372690763053,125.31120481927712,323643.6273531212
2777,349.5372690763053,130.13048192771083,323480.59241621365
2778,349.5372690763053,134.94975903614457,323329.2019690025
2779,349.5372690763053,139.7690361445783,323188.2514952906
2780,349.5372690763053,144.58831325301205,323056.6970699328
2781,349.5372690763053,149.40759036144578,322933.62945878715
2782,349.5372690763053,154.22686746987952,322818.25307461
2783,349.5372690763053,159.04614457831326,322709.86875891214
2784,349.5372690763053,163.865421686747,322607.8596021242
2785,349.5372690763053,168.68469879518074,322511.6791944484
2786,349.5372690763053,173.50397590361447,322420.84183478716
2787,349.5372690763053,178.3232530120482,322334.9143273255
2788,349.5372690763053,183.14253012048192,322253.5090733176
2789,349.5372690763053,187.96180722891566,322176.2782256205
2790,349.5372690763053,192.7810843373494,322102.90872000117
2791,349.5372690763053,197.60036144578314,322033.11803353287
2792,349.5372690763053,202.41963855421687,321966.6505489047
2793,349.5372690763053,207.2389156626506,321903.27442601346
2794,349.5372690763053,212.05819277108435,321842.7789001345
2795,349.5372690763053,216.8774698795181,321784.97194032185
2796,349.5372690763053,221.69674698795183,321729.6782132194
2797,349.5372690763053,226.51602409638556,321676.73730679986
2798,349.5372690763053,231.3353012048193,321626.0021761274
2799,349.5372690763053,236.154578313253,321577.3377794257
2800,349.5372690763053,240.97385542168675,321530.6198778126
2801,349.5372690763053,245.7931325301205,321485.7339762353
2802,349.5372690763053,250.61240963855423,321442.57438660145
2803,349.5372690763053,255.43168674698796,321401.043396966
2804,349.5372690763053,260.2509638554217,321361.0505330281
2805,349.5372690763053,265.07024096385544,321322.51190018735
2806,349.5372690763053,269.88951807228915,321285.349596093
2807,349.5372690763053,274.7087951807229,321249.49118502694
2808,349.5372690763053,279.5280722891566,321214.869226659
2809,349.5372690763053,284.3473493975904,321181.42085272406
2810,349.5372690763053,289.1666265060241,321149.0873860299
2811,349.5372690763053,293.98590361445787,321117.81399693765
2812,349.5372690763053,298.8051807228916,321087.54939308664
2813,349.5372690763053,303.62445783132534,321058.2455386666
2814,349.5372690763053,308.44373493975905,321029.8574000079
2815,349.5372690763053,313.26301204819276,321002.3427146554
2816,349.5372690763053,318.08228915662653,320975.6617814343
2817,349.5372690763053,322.90156626506024,320949.7772693157
2818,349.5372690763053,327.720843373494,320924.6540431466
2819,349.5372690763053,332.5401204819277,320900.25900453323
2820,349.5372690763053,337.3593975903615,320876.5609463627
2821,349.5372690763053,342.1786746987952,320853.53041961766
2822,349.5372690763053,346.99795180722896,320831.1396112904
2823,349.5372690763053,351.81722891566267,320809.36223233
2824,349.5372690763053,356.63650602409643,320788.17341467587
2825,349.5372690763053,361.45578313253014,320767.54961652687
2826,349.5372690763053,366.27506024096385,320747.46853509056
2827,349.5372690763053,371.0943373493976,320727.90902612975
2828,349.5372690763053,375.91361445783133,320708.85102969815
2829,349.5372690763053,380.7328915662651,320690.2755015165
2830,349.5372690763053,385.5521686746988,320672.16434949456
2831,349.5372690763053,390.3714457831326,320654.500374956
2832,349.5372690763053,395.1907228915663,320637.2672181629
2833,349.5372690763053,400.01000000000005,320620.44930777885
2834,349.5372690763053,404.82927710843376,320604.0318139413
2835,349.5372690763053,409.6485542168675,320588.0006046466
2836,349.5372690763053,414.46783132530123,320572.3422051774
2837,349.5372690763053,419.28710843373494,320557.04376032937
2838,349.5372690763053,424.1063855421687,320542.09299921145
2839,349.5372690763053,428.9256626506024,320527.4782024206
2840,349.5372690763053,433.7449397590362,320513.1881714041
2841,349.5372690763053,438.5642168674699,320499.21219984215
2842,349.5372690763053,443.38349397590366,320485.5400468965
2843,349.5372690763053,448.20277108433737,320472.16191218526
2844,349.5372690763053,453.02204819277114,320459.068412355
2845,349.5372690763053,457.84132530120485,320446.25055913196
2846,349.5372690763053,462.6606024096386,320433.6997387459
2847,349.5372690763053,467.4798795180723,320421.40769262606
2848,349.5372690763053,472.29915662650603,320409.3664992789
2849,349.5372690763053,477.1184337349398,320397.56855726446
2850,349.5372690763053,481.9377108433735,320386.0065691943
2851,349.5372690763053,486.7569879518073,320374.6735266794
2852,349.5372690763053,491.576265060241,320363.5626961639
2853,349.5372690763053,496.39554216867475,320352.667605584
2854,349.5372690763053,501.21481927710846,320341.98203179654
2855,349.5372690763053,506.0340963855422,320331.49998872576
2856,349.5372690763053,510.85337349397594,320321.2157161811
2857,349.5372690763053,515.6726506024097,320311.12366930203
2858,349.5372690763053,520.4919277108434,320301.2185085893
2859,349.5372690763053,525.3112048192771,320291.49509048497
2860,349.5372690763053,530.1304819277109,320281.9484584659
2861,349.5372690763053,534.9497590361447,320272.5738346191
2862,349.5372690763053,539.7690361445783,320263.36661166814
2863,349.5372690763053,544.5883132530121,320254.3223454231
2864,349.5372690763053,549.4075903614458,320245.43674762757
2865,349.5372690763053,554.2268674698796,320236.70567917946
2866,349.5372690763053,559.0461445783133,320228.12514370144
2867,349.5372690763053,563.865421686747,320219.69128144236
2868,349.5372690763053,568.6846987951808,320211.4003634876
2869,349.5372690763053,573.5039759036144,320203.24878626206
2870,349.5372690763053,578.3232530120482,320195.23306630773
2871,349.5372690763053,583.142530120482,320187.3498353203
2872,349.5372690763053,587.9618072289157,320179.59583542973
2873,349.5372690763053,592.7810843373494,320171.9679147113
2874,349.5372690763053,597.6003614457832,320164.4630229134
2875,349.5372690763053,602.4196385542169,320157.078207391
2876,349.5372690763053,607.2389156626507,320149.8106092323
2877,349.5372690763053,612.0581927710844,320142.65745956835
2878,349.5372690763053,616.8774698795181,320135.61607605603
2879,349.5372690763053,621.6967469879519,320128.6838595243
2880,349.5372690763053,626.5160240963855,320121.85829077556
2881,349.5372690763053,631.3353012048193,320115.1369275326
2882,349.5372690763053,636.1545783132531,320108.51740152587
2883,349.5372690763053,640.9738554216868,320101.99741571065
2884,349.5372690763053,645.7931325301205,320095.57474160957
2885,349.5372690763053,650.6124096385543,320089.24721677345
2886,349.5372690763053,655.431686746988,320083.01274235355
2887,349.5372690763053,660.2509638554218,320076.86928078014
2888,349.5372690763053,665.0702409638554,320070.8148535431
2889,349.5372690763053,669.8895180722892,320064.8475390665
2890,349.5372690763053,674.708795180723,320058.96547067614
2891,349.5372690763053,679.5280722891566,320053.1668346522
2892,349.5372690763053,684.3473493975904,320047.44986836467
2893,349.5372690763053,689.1666265060242,320041.8128584875
2894,349.5372690763053,693.9859036144579,320036.2541392858
2895,349.5372690763053,698.8051807228916,320030.7720909762
2896,349.5372690763053,703.6244578313253,320025.36513815133
2897,349.5372690763053,708.4437349397591,320020.03174827213
2898,349.5372690763053,713.2630120481929,320014.77043021866
2899,349.5372690763053,718.0822891566265,320009.57973290054
2900,349.5372690763053,722.9015662650603,320004.4582439227
2901,349.5372690763053,727.7208433734941,319999.4045883037
2902,349.5372690763053,732.5401204819277,319994.41742724564
2903,349.5372690763053,737.3593975903615,319989.4954569513
2904,349.5372690763053,742.1786746987952,319984.6374074878
2905,349.5372690763053,746.997951807229,319979.8420416944
2906,349.5372690763053,751.8172289156627,319975.10815413186
2907,349.5372690763053,756.6365060240964,319970.4345700725
2908,349.5372690763053,761.4557831325302,319965.82014452806
2909,349.5372690763053,766.275060240964,319961.2637613148
2910,349.5372690763053,771.0943373493976,319956.76433215314
2911,349.5372690763053,775.9136144578314,319952.320795801
2912,349.5372690763053,780.7328915662652,319947.9321172197
2913,349.5372690763053,785.5521686746988,319943.59728676983
2914,349.5372690763053,790.3714457831326,319939.3153194372
2915,349.5372690763053,795.1907228915663,319935.0852540861
2916,349.5372690763053,800.0100000000001,319930.9061527407
2917,349.5372690763053,804.8292771084338,319926.77709989145
2918,349.5372690763053,809.6485542168675,319922.69720182614
2919,349.5372690763053,814.4678313253013,319918.6655859853
2920,349.5372690763053,819.287108433735,319914.68140034005
2921,349.5372690763053,824.1063855421687,319910.74381279206
2922,349.5372690763053,828.9256626506025,319906.85201059334
2923,349.5372690763053,833.7449397590362,319903.0051997879
2924,349.5372690763053,838.5642168674699,319899.20260467136
2925,349.5372690763053,843.3834939759037,319895.4434672694
2926,349.5372690763053,848.2027710843374,319891.72704683436
2927,349.5372690763053,853.0220481927712,319888.05261935823
2928,349.5372690763053,857.8413253012048,319884.4194771028
2929,349.5372690763053,862.6606024096386,319880.8269281451
2930,349.5372690763053,867.4798795180724,319877.2742959378
2931,349.5372690763053,872.2991566265061,319873.76091888495
2932,349.5372690763053,877.1184337349398,319870.2861499311
2933,349.5372690763053,881.9377108433736,319866.8493561635
2934,349.5372690763053,886.7569879518073,319863.44991842867
2935,349.5372690763053,891.576265060241,319860.08723095985
2936,349.5372690763053,896.3955421686748,319856.76070101745
2937,349.5372690763053,901.2148192771085,319853.46974854067
2938,349.5372690763053,906.0340963855423,319850.21380581014
2939,349.5372690763053,910.8533734939759,319846.9923171218
2940,349.5372690763053,915.6726506024097,319843.80473847035
2941,349.5372690763053,920.4919277108435,319840.6505372433
2942,349.5372690763053,925.3112048192772,319837.52919192385
2943,349.5372690763053,930.1304819277109,319834.44019180397
2944,349.5372690763053,934.9497590361447,319831.3830367056
2945,349.5372690763053,939.7690361445784,319828.3572367105
2946,349.5372690763053,944.5883132530121,319825.36231189873
2947,349.5372690763053,949.4075903614458,319822.3977920947
2948,349.5372690763053,954.2268674698796,319819.4632166213
2949,349.5372690763053,959.0461445783134,319816.5581340612
2950,349.5372690763053,963.865421686747,319813.68210202537
2951,349.5372690763053,968.6846987951808,319810.8346869283
2952,349.5372690763053,973.5039759036146,319808.0154637703
2953,349.5372690763053,978.3232530120482,317655.0638893116
2954,349.5372690763053,983.142530120482,315305.8066515443
2955,349.5372690763053,987.9618072289157,312997.96376156656
2956,349.5372690763053,992.7810843373495,310730.4567261275
2957,349.5372690763053,997.6003614457832,308502.27598084643
2958,349.5372690763053,1002.4196385542169,306312.48907923617
2959,349.5372690763053,1007.2389156626507,304160.2468214664
2960,349.5372690763053,1012.0581927710845,302044.78745580843
2961,349.5372690763053,1016.8774698795181,299965.4391133414
2962,349.5372690763053,1021.6967469879519,297921.6206552519
2963,349.5372690763053,1026.5160240963855,295912.8411238449
2964,349.5372690763053,1031.3353012048194,293938.6979916677
2965,349.5372690763053,1036.154578313253,291998.8744026463
2966,349.5372690763053,1040.9738554216867,290093.1355915439
2967,349.5372690763053,1045.7931325301206,288221.3246593721
2968,349.5372690763053,1050.6124096385543,286383.35786874604
2969,349.5372690763053,1055.4316867469881,284579.2196099023
2970,349.5372690763053,1060.2509638554218,282808.9571722919
2971,349.5372690763053,1065.0702409638554,281072.6754415995
2972,349.5372690763053,1069.8895180722893,279370.53162606107
2973,349.5372690763053,1074.708795180723,277702.73010133783
2974,349.5372690763053,1079.5280722891566,276069.5174485246
2975,349.5372690763053,1084.3473493975905,274471.17774637014
2976,349.5372690763053,1089.1666265060242,272908.0281661621
2977,349.5372690763053,1093.9859036144578,271380.41490636946
2978,349.5372690763053,1098.8051807228917,269888.7094934141
2979,349.5372690763053,1103.6244578313253,268433.30546577176
2980,349.5372690763053,1108.4437349397592,267014.615450291
2981,349.5372690763053,1113.2630120481929,265633.0686321779
2982,349.5372690763053,1118.0822891566265,264289.1086140398
2983,349.5372690763053,1122.9015662650604,262983.19165395806
2984,349.5372690763053,1127.720843373494,261715.78526803164
2985,349.5372690763053,1132.5401204819277,260487.36717933393
2986,349.5372690763053,1137.3593975903616,259298.42459215663
2987,349.5372690763053,1142.1786746987952,258149.4537684225
2988,349.5372690763053,1146.997951807229,257040.95988123037
2989,349.5372690763053,1151.8172289156628,255973.4571198255
2990,349.5372690763053,1156.6365060240964,254947.46901934073
2991,349.5372690763053,1161.4557831325303,253963.52898889585
2992,349.5372690763053,1166.275060240964,253022.18101152556
2993,349.5372690763053,1171.0943373493976,252123.98049024114
2994,349.5372690763053,1175.9136144578315,251269.49521524523
2995,349.5372690763053,1180.7328915662652,250459.30642836532
2996,349.5372690763053,1185.5521686746988,249694.00996199407
2997,349.5372690763053,1190.3714457831327,248974.217431291
2998,349.5372690763053,1195.1907228915663,248300.55745974882
2999,349.5372690763053,1200.01,247673.67691989188
3000,356.4715662650603,0.01,2492497.7846662053
3001,356.4715662650603,4.829277108433735,495401.78965439857
3002,356.4715662650603,9.64855421686747,421863.7015074931
3003,356.4715662650603,14.467831325301207,397317.1196666628
3004,356.4715662650603,19.287108433734943,385037.46527763223
3005,356.4715662650603,24.106385542168677,377667.6350671796
3006,356.4715662650603,28.925662650602415,372753.56564293936
3007,356.4715662650603,33.74493975903614,369243.09998593683
3008,356.4715662650603,38.56421686746988,366610.023170454
3009,356.4715662650603,43.38349397590362,364561.93966273265
3010,356.4715662650603,48.20277108433735,362923.3878787228
3011,356.4715662650603,53.02204819277109,361582.698413232
3012,356.4715662650603,57.841325301204826,360465.4185607441
3013,356.4715662650603,62.66060240963856,359520.00048454764
3014,356.4715662650603,67.4798795180723,358709.622118708
3015,356.4715662650603,72.29915662650603,358007.2792567355
3016,356.4715662650603,77.11843373493977,357392.71786834975
3017,356.4715662650603,81.93771084337351,356850.4489958347
3018,356.4715662650603,86.75698795180725,356368.4252753385
3019,356.4715662650603,91.57626506024097,355937.13535317703
3020,356.4715662650603,96.39554216867471,355548.96994906303
3021,356.4715662650603,101.21481927710845,355197.7690262313
3022,356.4715662650603,106.03409638554218,354878.4924489745
3023,356.4715662650603,110.85337349397592,354586.9765478529
3024,356.4715662650603,115.67265060240966,354319.7515383414
3025,356.4715662650603,120.49192771084338,354073.9027553641
3026,356.4715662650603,125.31120481927712,353846.96390807274
3027,356.4715662650603,130.13048192771083,353636.83405396383
3028,356.4715662650603,134.94975903614457,353441.71236293623
3029,356.4715662650603,139.7690361445783,353260.0463774764
3030,356.4715662650603,144.58831325301205,353090.4906200898
3031,356.4715662650603,149.40759036144578,352931.87321166135
3032,356.4715662650603,154.22686746987952,352783.168748467
3033,356.4715662650603,159.04614457831326,352643.4761103288
3034,356.4715662650603,163.865421686747,352512.00018473767
3035,356.4715662650603,168.68469879518074,352388.0367237984
3036,356.4715662650603,173.50397590361447,352270.95972487226
3037,356.4715662650603,178.3232530120482,352160.210857486
3038,356.4715662650603,183.14253012048192,352055.2905595865
3039,356.4715662650603,187.96180722891566,351955.75050352776
3040,356.4715662650603,192.7810843373494,351861.1871921034
3041,356.4715662650603,197.60036144578314,351771.2364916957
3042,356.4715662650603,202.41963855421687,351685.56894636573
3043,356.4715662650603,207.2389156626506,351603.88574576017
3044,356.4715662650603,212.05819277108435,351525.91524282185
3045,356.4715662650603,216.8774698795181,351451.40993578575
3046,356.4715662650603,221.69674698795183,351380.1438438083
3047,356.4715662650603,226.51602409638556,351311.9102176093
3048,356.4715662650603,231.3353012048193,351246.51953627047
3049,356.4715662650603,236.154578313253,351183.79774931376
3050,356.4715662650603,240.97385542168675,351123.58472972154
3051,356.4715662650603,245.7931325301205,351065.73290894675
3052,356.4715662650603,250.61240963855423,351010.1060694165
3053,356.4715662650603,255.43168674698796,350956.5782737268
3054,356.4715662650603,260.2509638554217,350905.03291281156
3055,356.4715662650603,265.07024096385544,350855.3618579445
3056,356.4715662650603,269.88951807228915,350807.46470359334
3057,356.4715662650603,274.7087951807229,350761.2480899716
3058,356.4715662650603,279.5280722891566,350716.62509566854
3059,356.4715662650603,284.3473493975904,350673.5146920432
3060,356.4715662650603,289.1666265060241,350631.84125217696
3061,356.4715662650603,293.98590361445787,350591.534108125
3062,356.4715662650603,298.8051807228916,350552.52715101204
3063,356.4715662650603,303.62445783132534,350514.7584692134
3064,356.4715662650603,308.44373493975905,350478.17002045555
3065,356.4715662650603,313.26301204819276,350442.7073341833
3066,356.4715662650603,318.08228915662653,350408.31924098317
3067,356.4715662650603,322.90156626506024,350374.95762623765
3068,356.4715662650603,327.720843373494,350342.5772055144
3069,356.4715662650603,332.5401204819277,350311.1353194866
3070,356.4715662650603,337.3593975903615,350280.591746431
3071,356.4715662650603,342.1786746987952,350250.9085305708
3072,356.4715662650603,346.99795180722896,350222.0498247226
3073,356.4715662650603,351.81722891566267,350193.9817458763
3074,356.4715662650603,356.63650602409643,350166.67224248475
3075,356.4715662650603,361.45578313253014,350140.09097236925
3076,356.4715662650603,366.27506024096385,350114.2091902641
3077,356.4715662650603,371.0943373493976,350088.9996441242
3078,356.4715662650603,375.91361445783133,350064.4364794079
3079,356.4715662650603,380.7328915662651,350040.4951506298
3080,356.4715662650603,385.5521686746988,350017.1523395471
3081,356.4715662650603,390.3714457831326,349994.3858794056
3082,356.4715662650603,395.1907228915663,349972.1746847289
3083,356.4715662650603,400.01000000000005,349950.4986861825
3084,356.4715662650603,404.82927710843376,349929.3387700912
3085,356.4715662650603,409.6485542168675,349908.67672222457
3086,356.4715662650603,414.46783132530123,349888.4951755056
3087,356.4715662650603,419.28710843373494,349868.7775613243
3088,356.4715662650603,424.1063855421687,349849.5080641716
3089,356.4715662650603,428.9256626506024,349830.67157933133
3090,356.4715662650603,433.7449397590362,349812.2536733926
3091,356.4715662650603,438.5642168674699,349794.2405473654
3092,356.4715662650603,443.38349397590366,349776.6190022026
3093,356.4715662650603,448.20277108433737,349759.3764065452
3094,356.4715662650603,453.02204819277114,349742.50066652714
3095,356.4715662650603,457.84132530120485,349725.98019748635
3096,356.4715662650603,462.6606024096386,349709.8038974449
3097,356.4715662650603,467.4798795180723,349693.9611222284
3098,356.4715662650603,472.29915662650603,349678.44166210934
3099,356.4715662650603,477.1184337349398,349663.235719866
3100,356.4715662650603,481.9377108433735,349648.33389015705
3101,356.4715662650603,486.7569879518073,349633.7271401228
3102,356.4715662650603,491.576265060241,349619.40679112554
3103,356.4715662650603,496.39554216867475,349605.3645015557
3104,356.4715662650603,501.21481927710846,349591.5922506283
3105,356.4715662650603,506.0340963855422,349578.0823231059
3106,356.4715662650603,510.85337349397594,349564.8272948867
3107,356.4715662650603,515.6726506024097,349551.8200193997
3108,356.4715662650603,520.4919277108434,349539.05361475685
3109,356.4715662650603,525.3112048192771,349526.5214516116
3110,356.4715662650603,530.1304819277109,349514.2171416799
3111,356.4715662650603,534.9497590361447,349502.134526882
3112,356.4715662650603,539.7690361445783,349490.2676690653
3113,356.4715662650603,544.5883132530121,349478.61084027356
3114,356.4715662650603,549.4075903614458,349467.15851352783
3115,356.4715662650603,554.2268674698796,349455.9053540884
3116,356.4715662650603,559.0461445783133,349444.8462111687
3117,356.4715662650603,563.865421686747,349433.9761100744
3118,356.4715662650603,568.6846987951808,349423.2902447421
3119,356.4715662650603,573.5039759036144,349412.7839706535
3120,356.4715662650603,578.3232530120482,349402.45279810525
3121,356.4715662650603,583.142530120482,349392.29238581134
3122,356.4715662650603,587.9618072289157,349382.29853482044
3123,356.4715662650603,592.7810843373494,349372.4671827303
3124,356.4715662650603,597.6003614457832,349362.7943981818
3125,356.4715662650603,602.4196385542169,349353.27637561696
3126,356.4715662650603,607.2389156626507,349343.90943028743
3127,356.4715662650603,612.0581927710844,349334.68999349786
3128,356.4715662650603,616.8774698795181,349325.61460807297
3129,356.4715662650603,621.6967469879519,349316.6799240348
3130,356.4715662650603,626.5160240963855,349307.8826944802
3131,356.4715662650603,631.3353012048193,349299.21977164637
3132,356.4715662650603,636.1545783132531,349290.6881031558
3133,356.4715662650603,640.9738554216868,349282.2847284304
3134,356.4715662650603,645.7931325301205,349274.0067752663
3135,356.4715662650603,650.6124096385543,349265.85145656037
3136,356.4715662650603,655.431686746988,349257.8160671821
3137,356.4715662650603,660.2509638554218,349249.8979809816
3138,356.4715662650603,665.0702409638554,349242.09464792814
3139,356.4715662650603,669.8895180722892,349234.4035913721
3140,356.4715662650603,674.708795180723,349226.8224054239
3141,356.4715662650603,679.5280722891566,349219.34875244583
3142,356.4715662650603,684.3473493975904,349211.98036064755
3143,356.4715662650603,689.1666265060242,349204.71502178477
3144,356.4715662650603,693.9859036144579,349197.5505889521
3145,356.4715662650603,698.8051807228916,349190.4849744685
3146,356.4715662650603,703.6244578313253,349183.51614784886
3147,356.4715662650603,708.4437349397591,349176.64213385846
3148,356.4715662650603,713.2630120481929,349169.8610106467
3149,356.4715662650603,718.0822891566265,349163.1709079554
3150,356.4715662650603,722.9015662650603,349156.5700053994
3151,356.4715662650603,727.7208433734941,349150.0565308149
3152,356.4715662650603,732.5401204819277,349143.62875867344
3153,356.4715662650603,737.3593975903615,349137.2850085577
3154,356.4715662650603,742.1786746987952,349131.023643697
3155,356.4715662650603,746.997951807229,349124.8430695595
3156,356.4715662650603,751.8172289156627,349118.7417324979
3157,356.4715662650603,756.6365060240964,349112.71811844804
3158,356.4715662650603,761.4557831325302,349106.7707516761
3159,356.4715662650603,766.275060240964,349100.89819357276
3160,356.4715662650603,771.0943373493976,349095.09904149367
3161,356.4715662650603,775.9136144578314,349089.37192764244
3162,356.4715662650603,780.7328915662652,349083.71551799483
3163,356.4715662650603,785.5521686746988,349078.1285112631
3164,356.4715662650603,790.3714457831326,349072.60963789775
3165,356.4715662650603,795.1907228915663,349067.1576591259
3166,356.4715662650603,800.0100000000001,349061.77136602416
3167,356.4715662650603,804.8292771084338,349056.44957862515
3168,356.4715662650603,809.6485542168675,349051.1911450555
3169,356.4715662650603,814.4678313253013,349045.99494070496
3170,356.4715662650603,819.287108433735,349040.85986742406
3171,356.4715662650603,824.1063855421687,349035.7848527511
3172,356.4715662650603,828.9256626506025,349030.7688491647
3173,356.4715662650603,833.7449397590362,349025.81083336356
3174,356.4715662650603,838.5642168674699,349020.9098055702
3175,356.4715662650603,843.3834939759037,349016.0647888589
3176,356.4715662650603,848.2027710843374,349011.2748285066
3177,356.4715662650603,853.0220481927712,349006.5389913655
3178,356.4715662650603,857.8413253012048,349001.85636525747
3179,356.4715662650603,862.6606024096386,348997.2260583877
3180,356.4715662650603,867.4798795180724,348992.647198779
3181,356.4715662650603,872.2991566265061,348988.11893372406
3182,356.4715662650603,877.1184337349398,348983.64042925625
3183,356.4715662650603,881.9377108433736,348979.2108696374
3184,356.4715662650603,886.7569879518073,348974.8294568628
3185,356.4715662650603,891.576265060241,348970.4954101816
3186,356.4715662650603,896.3955421686748,348966.2079656329
3187,356.4715662650603,901.2148192771085,348961.9663755973
3188,356.4715662650603,906.0340963855423,348957.769908362
3189,356.4715662650603,910.8533734939759,348953.6178476998
3190,356.4715662650603,915.6726506024097,348949.50949246204
3191,356.4715662650603,920.4919277108435,348945.4441561835
3192,356.4715662650603,925.3112048192772,348941.42116670014
3193,356.4715662650603,930.1304819277109,348937.43986577884
3194,356.4715662650603,934.9497590361447,348933.49960875785
3195,356.4715662650603,939.7690361445784,348929.5997641994
3196,356.4715662650603,944.5883132530121,348925.73971355194
3197,356.4715662650603,949.4075903614458,348921.9188508231
3198,356.4715662650603,954.2268674698796,348918.1365822628
3199,356.4715662650603,959.0461445783134,348914.39232605556
3200,356.4715662650603,963.865421686747,348910.6855120219
3201,356.4715662650603,968.6846987951808,348907.0155813292
3202,356.4715662650603,973.5039759036146,346860.89772068366
3203,356.4715662650603,978.3232530120482,344329.7875370872
3204,356.4715662650603,983.142530120482,341843.05325821735
3205,356.4715662650603,987.9618072289157,339399.7236390544
3206,356.4715662650603,992.7810843373495,336998.88075772906
3207,356.4715662650603,997.6003614457832,334639.6683599704
3208,356.4715662650603,1002.4196385542169,332321.2982948323
3209,356.4715662650603,1007.2389156626507,330043.05516349064
3210,356.4715662650603,1012.0581927710845,327804.2993254707
3211,356.4715662650603,1016.8774698795181,325604.46842383064
3212,356.4715662650603,1021.6967469879519,323443.0776005589
3213,356.4715662650603,1026.5160240963855,321319.71857800573
3214,356.4715662650603,1031.3353012048194,319234.0577803724
3215,356.4715662650603,1036.154578313253,317185.83366493107
3216,356.4715662650603,1040.9738554216867,315174.85342335975
3217,356.4715662650603,1045.7931325301206,313200.9892036046
3218,356.4715662650603,1050.6124096385543,311264.17398960947
3219,356.4715662650603,1055.4316867469881,309364.39726345765
3220,356.4715662650603,1060.2509638554218,307501.700560392
3221,356.4715662650603,1065.0702409638554,305676.1730135273
3222,356.4715662650603,1069.8895180722893,303887.94697150134
3223,356.4715662650603,1074.708795180723,302137.1937594917
3224,356.4715662650603,1079.5280722891566,300424.11964157457
3225,356.4715662650603,1084.3473493975905,298748.9620312729
3226,356.4715662650603,1089.1666265060242,297111.9859862014
3227,356.4715662650603,1093.9859036144578,295513.48101366265
3228,356.4715662650603,1098.8051807228917,293953.7582049999
3229,356.4715662650603,1103.6244578313253,292433.14770904044
3230,356.4715662650603,1108.4437349397592,290951.99654827244
3231,356.4715662650603,1113.2630120481929,289510.66677530267
3232,356.4715662650603,1118.0822891566265,288109.5339624253
3233,356.4715662650603,1122.9015662650604,286748.98601270345
3234,356.4715662650603,1127.720843373494,285429.4222774879
